participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
HZMJYL,7,32,145,Roger smiled and sat,down.,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1716,146,James was only in,the,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,938,147,Lawrence rubbed the,back,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1483,148,I mostly,just,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,939,149,Lawrence rubbed the back,of,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,647,150,Dexter opened his letter and found a photograph,inside.,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,415,151,None of the city people dress like,that.,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,768,152,Brian sniffed and,wiped,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,405,153,No-one else had dared,step,1,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,508,154,He heaved his shoulders and,swung,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1041,155,You know better than to talk,to,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1488,156,I mostly just pick a dry white,and,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1157,157,He was built with,muscle,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1218,158,It had been two weeks since Philip had been sent,to,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,325,159,Follow,me,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1337,160,The truck was an older version of the,ones,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,799,161,Men could be paid to do all,sorts,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1416,162,He knocked on the door so hard,that,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,815,163,Jacques sighed and tried to,move,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,995,164,She wound up talking to Barry about her time in,India.,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,994,165,She wound up talking to Barry about her time,in,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,685,166,Underneath the table her hand was,gripping,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,232,167,Thomas,stepped,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,213,168,Scott got up and washed his,plate.,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1582,169,He sat his son,up,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,613,170,Andrew closed the office door on,the,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1367,171,Why dont you tell me,what,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1144,172,He put,his,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,608,173,Andrew,closed,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,7,174,Billy wrote on,the,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,442,175,Tell me what really happened to,the,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1091,176,Finally Maria sat down,with,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1664,177,He came back to his senses when he,heard,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1605,178,Henry,washed,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1156,179,He was built,with,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,46,180,Youll demand,nothing,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1208,181,In the morning at breakfast Mike smiled at the letter he,received.,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1414,182,He knocked on the door,so,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,725,183,His men will not,follow,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1110,184,He,drank,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,424,185,She was,smiling,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,974,186,Run along home now and bring us some men,to,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,573,187,"It is a narrow ship, much",like,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1110,188,He,drank,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,554,189,He was leaning,against,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,594,190,Lets get out,and,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,421,191,She saw the throwing knife in,his,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,165,192,Alan forgot to shave again this,morning.,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,145,193,We barely,escaped,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1324,194,The last thing Alex felt like,doing,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,632,195,Dave,kicked,1,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,901,196,He held his mother tight and,she,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,433,197,Shut your smart foul,mouth,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1339,198,The truck was an older version of the ones the,others,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,52,199,A horse has thrown,a,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,348,200,He slammed the,knife,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1122,201,He folded,his,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,946,202,Lewis,sat,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1640,203,The speaker turned to her with a smile and a,bow,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1117,204,He drank too much at times and washed,too,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,838,205,She,would,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,86,206,He uses his,belt,2,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,336,207,He called out but she,did,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1320,208,The last,thing,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,319,209,Come within,the,3,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1413,210,He knocked on the,door,5,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,724,211,His men will,not,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,483,212,"Burn him now, dont",wait,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1163,213,He was built with muscle and liked to throw his,weight,4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,1030,214,While they sat drinking their,"tea,",4,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
HZMJYL,7,795,215,Men could be,paid,1,50.0,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1359,0,We should talk about the things people talk,about,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1028,1,While they sat,drinking,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1051,2,You know that I will do,whatever,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1415,3,He knocked on the door so,hard,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,485,4,"Burn him now, dont wait for",him,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1311,5,The first knife caught,in,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,38,6,This mans,hair,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1702,7,If this were a,movie,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,881,8,He called earlier and I already,arranged,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1336,9,The truck was an older version of,the,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,137,10,The campaign will pay,for,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,334,11,He called out,but,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,850,12,The brothers stood up,and,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1512,13,Billy knocked on the door and waited,till,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1040,14,You know better than to,talk,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1663,15,He came back to his senses when,he,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,486,16,"Burn him now, dont wait for him",to,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,284,17,The dead must not kill,the,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,245,18,Tony stopped,off,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,282,19,The dead must,not,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,652,20,Duncan took a breath and,wanted,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,321,21,Come within the walls,to,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,979,22,She just kept telling,herself,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,602,23,Lets have the,gates,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,911,24,He went to the door and,walked,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1138,25,He had another shock when they told,him,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,449,26,The door was opened and Alexander,walked,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,721,27,His dark hair was just visible under his white,hat.,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,140,28,Theyre riding,out,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1451,29,Hes got the ability to work,but,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1241,30,James walked in to wake Samuel at four thirty in the,morning.,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,838,31,She,would,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,893,32,He drove his truck home and walked down,to,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,78,33,He needed putting in his,place.,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,848,34,The brothers,stood,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1528,35,Bob sat at the entrance to the warehouse and made up,a,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,809,36,Gilbert sat as still as he could nursing,his,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1021,37,We shall arrive properly or you,will,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,434,38,Shut your smart foul mouth,and,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,805,39,Gilbert sat as still,as,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1520,40,Bob sat at,the,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,723,41,His men,will,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,963,42,Matthew stood against the wall with his hands,behind,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1062,43,You shouldnt have been racing my truck,in,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1430,44,He let Donald go and he fell to the,floor,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,412,45,None of the city,people,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,164,46,Alan forgot to shave again,this,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,104,47,I,knew,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1006,48,The,gathered,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,173,49,He probably,doesnt,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,771,50,Brian sniffed and wiped his grubby,hand,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,354,51,He staggered,into,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,777,52,Phil let him,go,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1473,53,I flung out my,hands,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,587,54,John gave Bernard a,hard,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,790,55,Let me through and youll hear nothing,more,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,104,56,I,knew,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,497,57,"Good God,",if,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,102,58,I dont want to,hear,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,309,59,After lunch he was told he,had,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1589,60,He sat his son up on the table and laid his,belt,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,958,61,Matthew stood against,the,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1063,62,You shouldnt have been racing my truck in,the,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,28,63,Michael gave Adam two,pounds.,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,425,64,She was smiling,in,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,710,65,All the bowls from the empty tables,are,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,472,66,Claudia,still,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,834,67,Joseph walked into the office and,removed,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1243,68,Let us,give,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,130,69,The bored,looking,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,347,70,He slammed,the,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,801,71,Men could be paid to do all sorts of,things.,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1328,72,The last thing Alex felt like doing after work was,more,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1502,73,Andy felt good when he got ready to go,out,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,338,74,He called out but she did not,move.,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1195,75,In the morning Mickey stood straight with his hand,behind,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1104,76,He didnt seem to mind that,she,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,184,77,Ill,give,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,349,78,He slammed the knife,down,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,851,79,The brothers stood up and,came,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,479,80,Claudia still teaches and still claims to hate,it.,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,396,81,Alec stood,against,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,868,82,Despite what Frank,had,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,787,83,Let me through and,youll,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1454,84,Hes got the ability to work but he just,gets,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,756,85,"Jake smiled again at his baby daughter, she",was,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1220,86,It,is,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,676,87,They turned round just as,Frankie,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1374,88,Emma,put,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,639,89,Dave kicked him in the stomach and Paul,groaned.,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,739,90,Ill break your neck if you dont fix that,water.,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1687,91,I know Richard,drinks,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1392,92,Bruce is looking for someone to take,the,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1655,93,They say he can breathe fire and kill a man with a,single,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1064,94,You shouldnt have been racing my truck in the,first,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,222,95,Steve sat down,to,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,303,96,Youre getting up early in the,morning.,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1536,97,Brian sat down at an empty table,and,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,874,98,Despite what Frank had told her Ellen thanked the,young,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1118,99,He drank too much at times and washed too,little,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1270,100,Michael knew they never hit him and,that,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1110,101,He,drank,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1651,102,They say he can breathe fire and kill,a,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,227,103,Ted smiled,and,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1689,104,I know Richard drinks a,little,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,357,105,He staggered into the chair,at,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,250,106,Normally,they,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,35,107,Things were looking,up,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,285,108,The dead must not kill the,living.,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,867,109,Despite what,Frank,1,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1659,110,He came back,to,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,120,111,Ross sat,back,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,838,112,She,would,4,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,474,113,Claudia still teaches,and,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,1221,114,It is,not,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,379,115,Let us leave these poor people,in,3,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,941,116,Lawrence rubbed the back of his,neck,2,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
RRCQUS,7,393,117,William sat down and tucked into,his,5,30.0,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,United Kingdom,United Kingdom
