participant_id,list,item_id,trial_order,stimulus,target_word,response,age,gender,education,first_language,nationality,country_of_birth,country_of_residence
RGVXBZ,7,1367,171,Why dont you tell me,what,how?,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1144,172,He put,his,wait,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,608,173,Andrew,closed,spoke,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,7,174,Billy wrote on,the,it,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,442,175,Tell me what really happened to,the,her,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1091,176,Finally Maria sat down,with,briefly,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1664,177,He came back to his senses when he,heard,saw,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1605,178,Henry,washed,died,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1156,179,He was built,with,heavily,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,46,180,Youll demand,nothing,it,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1208,181,In the morning at breakfast Mike smiled at the letter he,received.,wrote,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1414,182,He knocked on the door,so,loudly,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,725,183,His men will not,follow,care,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1110,184,He,drank,sobbed,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,424,185,She was,smiling,dead,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,974,186,Run along home now and bring us some men,to,then,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,573,187,"It is a narrow ship, much",like,lighter,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1110,188,He,drank,died,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,554,189,He was leaning,against,over,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,594,190,Lets get out,and,now,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,421,191,She saw the throwing knife in,his,action,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,165,192,Alan forgot to shave again this,morning.,morning,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,145,193,We barely,escaped,knew,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1324,194,The last thing Alex felt like,doing,lied,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,632,195,Dave,kicked,died,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,901,196,He held his mother tight and,she,cried,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,433,197,Shut your smart foul,mouth,mouth,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1339,198,The truck was an older version of the ones the,others,jail,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,52,199,A horse has thrown,a,him,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,348,200,He slammed the,knife,door,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1122,201,He folded,his,crossly,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,946,202,Lewis,sat,crumbled,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1640,203,The speaker turned to her with a smile and a,bow,laugh,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1117,204,He drank too much at times and washed,too,less,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,838,205,She,would,disappeared,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,86,206,He uses his,belt,shield,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,336,207,He called out but she,did,ignored,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1320,208,The last,thing,one,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,319,209,Come within,the,earshot,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1413,210,He knocked on the,door,door,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,724,211,His men will,not,fight,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,483,212,"Burn him now, dont",wait,stop,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1163,213,He was built with muscle and liked to throw his,weight,hands,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,1030,214,While they sat drinking their,"tea,",cocktails,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
RGVXBZ,7,795,215,Men could be,paid,horrible,24.0,Female,High school diploma/A-levels,,United Kingdom,United Kingdom,United Kingdom
FWUJVV,7,1359,0,We should talk about the things people talk,about,about,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1028,1,While they sat,drinking,down,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1051,2,You know that I will do,whatever,whatever,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1415,3,He knocked on the door so,hard,hard,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,485,4,"Burn him now, dont wait for",him,him,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1311,5,The first knife caught,in,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,38,6,This mans,hair,a,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1702,7,If this were a,movie,serious,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,881,8,He called earlier and I already,arranged,told,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1336,9,The truck was an older version of,the,his,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,137,10,The campaign will pay,for,you,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,334,11,He called out,but,her,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,850,12,The brothers stood up,and,together,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1512,13,Billy knocked on the door and waited,till,patiently,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1040,14,You know better than to,talk,talk,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1663,15,He came back to his senses when,he,he,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,486,16,"Burn him now, dont wait for him",to,to,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,284,17,The dead must not kill,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,245,18,Tony stopped,off,walking,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,282,19,The dead must,not,always,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,652,20,Duncan took a breath and,wanted,calmed,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,321,21,Come within the walls,to,and,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,979,22,She just kept telling,herself,herself,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,602,23,Lets have the,gates,food,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,911,24,He went to the door and,walked,opened,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1138,25,He had another shock when they told,him,him,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,449,26,The door was opened and Alexander,walked,ran,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,721,27,His dark hair was just visible under his white,hat.,hat,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,140,28,Theyre riding,out,through,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1451,29,Hes got the ability to work,but,hard,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1241,30,James walked in to wake Samuel at four thirty in the,morning.,morning,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,838,31,She,would,never,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,893,32,He drove his truck home and walked down,to,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,78,33,He needed putting in his,place.,place,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,848,34,The brothers,stood,talked,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1528,35,Bob sat at the entrance to the warehouse and made up,a,stories,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,809,36,Gilbert sat as still as he could nursing,his,his,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1021,37,We shall arrive properly or you,will,will,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,434,38,Shut your smart foul mouth,and,you,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,805,39,Gilbert sat as still,as,as,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1520,40,Bob sat at,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,723,41,His men,will,were,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,963,42,Matthew stood against the wall with his hands,behind,clasped,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1062,43,You shouldnt have been racing my truck,in,in,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1430,44,He let Donald go and he fell to the,floor,floor,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,412,45,None of the city,people,was,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,164,46,Alan forgot to shave again,this,this,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,104,47,I,knew,always,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1006,48,The,gathered,patient,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,173,49,He probably,doesnt,wished,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,771,50,Brian sniffed and wiped his grubby,hand,hands,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,354,51,He staggered,into,through,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,777,52,Phil let him,go,in,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1473,53,I flung out my,hands,shoes,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,587,54,John gave Bernard a,hard,great,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,790,55,Let me through and youll hear nothing,more,from,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,104,56,I,knew,never,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,497,57,"Good God,",if,what,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,102,58,I dont want to,hear,go,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,309,59,After lunch he was told he,had,could,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1589,60,He sat his son up on the table and laid his,belt,hands,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,958,61,Matthew stood against,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1063,62,You shouldnt have been racing my truck in,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,28,63,Michael gave Adam two,pounds.,euro,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,425,64,She was smiling,in,through,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,710,65,All the bowls from the empty tables,are,must,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,472,66,Claudia,still,ran,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,834,67,Joseph walked into the office and,removed,saw,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1243,68,Let us,give,in,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,130,69,The bored,looking,looking,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,347,70,He slammed,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,801,71,Men could be paid to do all sorts of,things.,things,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1328,72,The last thing Alex felt like doing after work was,more,cooking,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1502,73,Andy felt good when he got ready to go,out,home,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,338,74,He called out but she did not,move.,respond,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1195,75,In the morning Mickey stood straight with his hand,behind,outstretched,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1104,76,He didnt seem to mind that,she,they,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,184,77,Ill,give,watch,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,349,78,He slammed the knife,down,into,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,851,79,The brothers stood up and,came,together,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,479,80,Claudia still teaches and still claims to hate,it.,kids,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,396,81,Alec stood,against,up,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,868,82,Despite what Frank,had,said,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,787,83,Let me through and,youll,see,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1454,84,Hes got the ability to work but he just,gets,isn't,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,756,85,"Jake smiled again at his baby daughter, she",was,was,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1220,86,It,is,never,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,676,87,They turned round just as,Frankie,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1374,88,Emma,put,jumped,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,639,89,Dave kicked him in the stomach and Paul,groaned.,collapsed,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,739,90,Ill break your neck if you dont fix that,water.,table,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1687,91,I know Richard,drinks,well,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1392,92,Bruce is looking for someone to take,the,to,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1655,93,They say he can breathe fire and kill a man with a,single,single,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1064,94,You shouldnt have been racing my truck in the,first,dark,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,222,95,Steve sat down,to,beside,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,303,96,Youre getting up early in the,morning.,morning,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1536,97,Brian sat down at an empty table,and,beside,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,874,98,Despite what Frank had told her Ellen thanked the,young,manager,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1118,99,He drank too much at times and washed too,little,infrequently,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1270,100,Michael knew they never hit him and,that,yet,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1110,101,He,drank,heard,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1651,102,They say he can breathe fire and kill,a,men,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,227,103,Ted smiled,and,knowningly,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1689,104,I know Richard drinks a,little,bit,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,357,105,He staggered into the chair,at,and,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,250,106,Normally,they,i,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,35,107,Things were looking,up,up,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,285,108,The dead must not kill the,living.,spirit,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,867,109,Despite what,Frank,happened,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1659,110,He came back,to,with,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,120,111,Ross sat,back,at,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,838,112,She,would,heard,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,474,113,Claudia still teaches,and,once,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1221,114,It is,not,true,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,379,115,Let us leave these poor people,in,alone,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,941,116,Lawrence rubbed the back of his,neck,partner,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,393,117,William sat down and tucked into,his,his,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,426,118,She was smiling in,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1472,119,I flung out,my,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,950,120,Lewis sat down and Lucy,laid,turned,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,704,121,All,the,i,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,277,122,The bored looking soldier,continued,marched,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1266,123,Michael knew they,never,would,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1042,124,You know better than to talk to,your,her,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,20,125,Helen ran to the,toilet.,door,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,838,126,She,would,had,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,987,127,She wound,up,up,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,778,128,Phil let him go,and,into,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1141,129,He had another shock when they told him he was,moving,not,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,260,130,"Powerful in the wrong hands,",is,this,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1666,131,He came back to his senses when he heard his,dad,brother,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,481,132,Burn him,"now,",some,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,104,133,I,knew,wish,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,105,134,I knew,I,that,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,157,135,Alice is looking for,somewhere,someone,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1240,136,James walked in to wake Samuel at four thirty in,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,160,137,Alan,forgot,prayed,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1628,138,The police officer got out of the van and picked up,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1567,139,He rose,from,to,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,947,140,Lewis sat,down,beside,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,470,141,They were definitely holding hands underneath,the,the,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,615,142,Andrew closed the office door on the way,out.,in,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,612,143,Andrew closed the office door,on,and,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,557,144,He was leaning against his truck,smoking,wistfully,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,32,145,Roger smiled and sat,down.,down,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1716,146,James was only in,the,bed,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,938,147,Lawrence rubbed the,back,sleep,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,1483,148,I mostly,just,watch,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
FWUJVV,7,939,149,Lawrence rubbed the back,of,of,26.0,Male,Graduate degree (MA/MSc/MPhil/other),English,Ireland,Ireland,Ireland
