participant_id,trial_id,stimulus,best,worst,rt
74703557,41,animal - candy; welt - goose; clarinet - dumbbell; yoghurt - ben,clarinet - dumbbell,yoghurt - ben,17223
74703557,42,student - teacher; token - cuddy; burger - meat; fanatic - commissioner,burger - meat,token - cuddy,10614
74703557,43,pit - rocket; gun - pizza; record - sandbank; aphid - villa,record - sandbank,gun - pizza,33423
74703557,44,hawk - owl; nut - cracker; hummingbird - reptile; aquarium - fish,hawk - owl,aquarium - fish,9279
74703557,45,nylon - hose; camper - robin; igloo - ice; bus - crane,igloo - ice,bus - crane,10623
74703557,46,cord - telephone; cherry - strawberry; marquee - lemur; office - woman,cherry - strawberry,office - woman,6231
74703557,47,fizz - gulch; beef - cow; stein - panda; ex - tanker,beef - cow,ex - tanker,11631
74703557,48,aircraft - fly; plush - carpet; cooler - wine; desk - cat,aircraft - fly,desk - cat,20583
74703557,49,motor - auto; track - yellow; beef - potato; animal - pet,animal - pet,track - yellow,13055
74703557,50,uphill - gravy; porch - pug; lettuce - tomato; lakeside - yarrow,lettuce - tomato,uphill - gravy,7263
74703557,51,flood - stamp; bean - layer; rough - fork; cauliflower - broccoli,cauliflower - broccoli,flood - stamp,24807
74703557,52,breakfast - restaurant; trombone - head; bird - insect; monument - ruin,monument - ruin,breakfast - restaurant,15247
74703557,53,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,walnut - pear,oak - ocean,16487
74703557,54,lapel - collar; berry - seed; cherry - sweet; collar - skirt,berry - seed,cherry - sweet,9871
74703557,55,bidet - bolivian; key - motor; dress - wedding; cuticle - cottage,dress - wedding,bidet - bolivian,81327
75124607,1,bee - castle; snow - ski; ordinary - swing; hedge - puffer,snow - ski,bee - castle,22520
75124607,2,hummingbird - mallard; hummingbird - mammal; arch - porch; powder - milk,powder - milk,hummingbird - mammal,22249
75124607,3,garden - pumpkin; partridge - exile; blue - fabric; can - sketch,garden - pumpkin,can - sketch,17923
75124607,4,grind - freudian; hawk - mallard; hotel - library; ceiling - marble,hawk - mallard,ceiling - marble,17135
75124607,5,chipmunk - wolf; trombone - head; outbuilding - handyman; paperclip - staple,paperclip - staple,trombone - head,17835
75124607,6,bikini - pizza; spit - mouth; fountain - hill; rail - station,rail - station,bikini - pizza,11486
75124607,7,horse - sweet; mule - pull; loft - bed; shift - highland,horse - sweet,loft - bed,11731
75124607,8,federalist - polyp; chapel - porch; patchwork - humpback; dessert - pepper,patchwork - humpback,dessert - pepper,11777
75124607,9,platform - stage; beef - potato; joint - circle; failure - chilean,joint - circle,platform - stage,11605
75124607,10,bed - pillow; football - field; lounge - hotel; hat - outfit,hat - outfit,football - field,15533
75124607,11,tree - twig; scuff - beech; coast - hill; sweater - jacket,sweater - jacket,scuff - beech,13605
75124607,12,crankshaft - mufti; digger - mall; hotel - sand; pintail - elevation,pintail - elevation,digger - mall,16666
75124607,13,boar - tv; boss - employer; general - car; popcorn - butter,boss - employer,boar - tv,11549
75124607,14,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,10225
75124607,15,coffee - room; pest - coke; chicken - star; domine - sausage,coffee - room,chicken - star,12605
75124607,16,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,9412
75124607,17,horn - instrument; launch - loach; line - temple; cafe - draw,horn - instrument,launch - loach,12905
75124607,18,port - squirrel; barbecue - personality; luff - macaque; silk - satin,silk - satin,barbecue - personality,10919
75124607,19,insect - stork; sociologist - nondescript; arcade - stoat; bedroom - downtown,sociologist - nondescript,bedroom - downtown,12721
75124607,20,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,couch - bathtub,11105
75124607,21,butterfly - caterpillar; grape - vine; game - mangrove; mug - vehicle,butterfly - caterpillar,mug - vehicle,17307
75124607,22,crutch - leg; ruin - valley; dietary - steamboat; celery - stay,crutch - leg,dietary - steamboat,30704
75124607,23,broiler - rifleman; anteater - ant; incumbent - serf; park - skate,park - skate,broiler - rifleman,18375
75124607,24,pan - strap; architecture - yellow; tack - nail; radiator - sister,tack - nail,radiator - sister,10545
75124607,25,caldera - windfall; threshold - mail; hummingbird - stork; breakfast - room,hummingbird - stork,caldera - windfall,10663
75124607,26,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,6813
75124607,27,bath - kitchen; piano - key; monument - ruin; balcony - ledge,balcony - ledge,bath - kitchen,16404
75124607,28,seat - life; cat - feline; inferior - auto; palace - ruin,cat - feline,seat - life,10884
75124607,29,bread - cliff; pudding - chocolate; peanut - butter; jacket - skirt,peanut - butter,bread - cliff,9805
75124607,30,helmet - motorcycle; bike - chopper; brandy - gin; talker - hypnotist,bike - chopper,talker - hypnotist,12411
75124607,31,bath - wash; amazon - guildhall; bar - restaurant; rodent - bug,bar - restaurant,amazon - guildhall,14805
75124607,32,barrel - meat; escape - lemon; twig - crack; tram - tramway,tram - tramway,barrel - meat,8962
75124607,33,casing - berserk; snail - shell; comedian - actor; carrot - rabbit,comedian - actor,carrot - rabbit,15277
75124607,34,mint - jelly; barrier - reef; devil - club; hen - gat,hen - gat,devil - club,13145
75124607,35,coast - sketch; pontoon - underwing; xerox - knoll; furniture - pizza,pontoon - underwing,furniture - pizza,11772
75124607,36,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,airplane - storch,8088
75124607,37,guitar - rock; door - room; shrink - hovercraft; orange - strawberry,orange - strawberry,guitar - rock,10473
75124607,38,cellar - attic; cucumber - tea; towpath - roll; arrow - maker,cellar - attic,towpath - roll,12583
75124607,39,formula - upstairs; bird - eagle; herpes - hoist; berry - strawberry,berry - strawberry,formula - upstairs,10781
75124607,40,nut - motorcycle; mate - wife; affiliate - flood; steady - korean,mate - wife,nut - motorcycle,9181
75124607,41,paper - tattoo; amphibian - flamingo; priest - sharer; sander - oca,priest - sharer,paper - tattoo,10307
75124607,42,gooseberry - steep; latch - key; myrtle - lather; goose - swan,goose - swan,gooseberry - steep,7070
75124607,43,porch - wall; top - board; cathedral - ruin; green - pink,green - pink,top - board,8857
75124607,44,keyboard - piano; bubble - gum; porch - tower; underwear - bra,keyboard - piano,porch - tower,12639
75124607,45,ring - bell; daffodil - spring; blue - shade; reptile - snake,reptile - snake,daffodil - spring,6944
75124607,46,park - tree; ounce - pound; gull - mill; door - lock,ounce - pound,gull - mill,11834
75124607,47,ceiling - roof; dog - terrier; cotton - wool; pastry - bedroom,dog - terrier,pastry - bedroom,10817
75124607,48,crisp - zoo; egg - family; porch - roof; measure - coral,porch - roof,crisp - zoo,10242
75124607,49,animal - bear; sled - appointee; lid - bird; laser - beam,laser - beam,sled - appointee,12566
75124607,50,lakeside - lefty; dressing - salad; rigger - bear; spool - shell,lakeside - lefty,rigger - bear,12667
75124607,51,gull - mammal; panel - wood; animator - adit; game - match,game - match,gull - mammal,10109
75124607,52,shore - water; mallard - gearbox; slav - circe; keyboard - soldier,shore - water,mallard - gearbox,9179
75124607,53,brahma - capercaillie; vine - wine; button - doll; convict - killer,convict - killer,brahma - capercaillie,12747
75124607,54,feline - kitten; cap - dish; athlete - dress; door - floor,feline - kitten,cap - dish,7691
75124607,55,camera - lens; roost - toy; yolk - egg; book - ceramic,yolk - egg,roost - toy,10251
75175062,1,dragonfly - piano; cliff - fence; gully - corkscrew; fabric - wool,fabric - wool,cliff - fence,25450
75175062,2,hummingbird - nest; chalk - diamond; junior - embryo; pumpkin - valley,junior - embryo,hummingbird - nest,29311
75175062,3,costume - dress; van - vehicle; volcano - base; nut - sunflower,costume - dress,nut - sunflower,27725
75175062,4,hedge - clipper; cafe - diner; feline - pet; college - school,cafe - diner,hedge - clipper,19141
75175062,5,berry - fruit; shop - store; reeve - pulp; cheetah - lion,shop - store,reeve - pulp,12130
75175062,6,hair - lizard; garbage - lunch; truck - vehicle; meat - king,truck - vehicle,meat - king,12929
75175062,7,foundry - owl; dwelling - driver; female - square; shoe - lace,foundry - owl,female - square,19700
75175062,8,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,12781
75175062,9,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,11530
75175062,10,clothes - skirt; needle - thread; monkey - ape; aboriginal - snowflake,monkey - ape,aboriginal - snowflake,7822
75175062,11,basement - attic; chicken - meat; building - skyscraper; comedian - bustard,building - skyscraper,comedian - bustard,11049
75175062,12,daisy - plant; satin - enemy; brand - call; gorge - micrometer,daisy - plant,satin - enemy,17989
75175062,13,barn - rabbi; canine - husky; web - floor; cane - dill,canine - husky,barn - rabbi,10019
75175062,14,race - failure; brick - building; pickle - dill; kitchen - wedding,pickle - dill,kitchen - wedding,11728
75175062,15,crescent - goose; coast - shore; rock - track; hull - heart,coast - shore,rock - track,17134
75175062,16,cashier - bobcat; porch - tower; mate - wife; harbour - sink,mate - wife,cashier - bobcat,12851
75175062,17,cylinder - round; sweet - sour; post - belay; megalith - airbrush,cylinder - round,megalith - airbrush,9986
75175062,18,bath - towel; poodle - puppy; surface - people; minor - major,poodle - puppy,surface - people,7927
75175062,19,stump - puzzle; specialist - longhorn; marble - statue; fruit - potato,fruit - potato,stump - puzzle,7822
75175062,20,player - tennis; beef - muller; gooseberry - steep; outfit - skirt,player - tennis,gooseberry - steep,8945
75175062,21,city - family; collet - tree; hummingbird - insect; club - hockey,hummingbird - insect,city - family,8970
75175062,22,sub - needle; chapel - ruin; bap - elephant; side - autoclave,chapel - ruin,bap - elephant,10977
75175062,23,animal - candy; bride - wedding; coffee - mug; insect - mammal,bride - wedding,animal - candy,27037
75175062,24,shirt - white; marina - raven; lobe - ear; pillow - tundra,lobe - ear,pillow - tundra,17234
75175062,25,seed - sunflower; clothes - sock; pull - cheese; cross - ass,clothes - sock,cross - ass,18355
75175062,26,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,7668
75175062,27,butterfly - hummingbird; pod - round; prayer - octopus; shortcake - strawberry,butterfly - hummingbird,prayer - octopus,8375
75175062,28,chocolate - jellyfish; cloud - kitten; shield - buckler; cattle - sheep,cattle - sheep,chocolate - jellyfish,8691
75175062,29,potato - sweet; gully - rapporteur; building - zombie; projectile - missile,projectile - missile,building - zombie,7981
75175062,30,gingham - hammerhead; towel - wigeon; building - downtown; cafe - lizard,building - downtown,gingham - hammerhead,10797
75175062,31,restaurant - shop; brake - bird; plant - seed; mallard - poster,restaurant - shop,mallard - poster,7216
75175062,32,tack - nail; net - clipper; road - sandgrouse; pile - tiger,tack - nail,pile - tiger,10984
75175062,33,coast - hill; guy - stand; bedroom - downtown; squid - octopus,squid - octopus,bedroom - downtown,10381
75175062,34,fight - lace; egg - soda; cathedral - step; dragonfly - frog,cathedral - step,egg - soda,18636
75175062,35,empty - can; pita - examiner; coast - actor; gingham - hacienda,gingham - hacienda,coast - actor,16809
75175062,36,pc - nematode; parrot - wing; oboe - separate; claw - cat,parrot - wing,pc - nematode,10040
75175062,37,door - room; feline - nut; newspaper - have; shovel - sand,shovel - sand,newspaper - have,13029
75175062,38,cape - ambulance; chicken - mammal; coffee - dinner; orderly - college,chicken - mammal,cape - ambulance,10820
75175062,39,bikini - sculpture; wicker - basket; barn - owl; fishing - shore,wicker - basket,bikini - sculpture,17394
75175062,40,dressing - salad; harlequin - porpoise; garden - pumpkin; porch - pug,dressing - salad,porch - pug,16029
75175062,41,chocolate - strawberry; grey - violet; sociologist - nondescript; diesel - swale,chocolate - strawberry,diesel - swale,18531
75175062,42,convict - killer; egg - family; dessert - sweet; proscenium - striker,convict - killer,egg - family,10557
75175062,43,hemlock - airship; carrot - potato; caddie - das; anteater - ring,hemlock - airship,anteater - ring,9117
75175062,44,employee - tutor; bee - castle; shellfish - kirk; vault - lock,employee - tutor,bee - castle,8015
75175062,45,canine - pet; salad - sweet; case - court; flower - violet,flower - violet,case - court,10807
75175062,46,berry - twig; welt - goose; moorhen - register; bone - chicken,welt - goose,bone - chicken,11921
75175062,47,pump - bra; bungee - ride; truck - system; apartment - floor,bungee - ride,pump - bra,12359
75175062,48,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,14915
75175062,49,satchel - manatee; blue - violet; husk - phone; pepper - soup,blue - violet,satchel - manatee,8197
75175062,50,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,baker - pretzel,8567
75175062,51,ceiling - wall; blue - skirt; cafe - draw; orange - salad,ceiling - wall,cafe - draw,11377
75175062,52,camera - theatre; office - sun; paper - vine; superhighway - skylark,paper - vine,superhighway - skylark,13428
75175062,53,sickle - cell; son - butterfly; art - paint; flamingo - hummingbird,flamingo - hummingbird,son - butterfly,16418
75175062,54,lumberjack - lowland; hero - locksmith; gull - stork; examiner - declarer,gull - stork,lumberjack - lowland,8876
75175062,55,game - sign; carton - box; cliff - shore; stadium - concert,carton - box,cliff - shore,8260
75251719,1,flea - market; soybean - pulse; launch - white; soup - wool,soybean - pulse,soup - wool,19627
75251719,2,sky - helmet; trailer - spoonbill; mower - bug; gingham - hacienda,gingham - hacienda,trailer - spoonbill,36080
75251719,3,pudding - chocolate; surface - people; rep - stakeholder; supernova - booby,pudding - chocolate,surface - people,22532
75251719,4,exile - commoner; caravan - shrew; spam - casualty; hock - fold,caravan - shrew,spam - casualty,29326
75251719,5,crocodile - alligator; messuage - wanton; guy - stop; eraser - pen,crocodile - alligator,guy - stop,15202
75251719,6,nylon - hose; gorge - micrometer; suite - woad; sitar - precipice,sitar - precipice,nylon - hose,22128
75251719,7,trapping - bracken; hen - gat; orange - shade; steady - skiing,orange - shade,hen - gat,25566
75251719,8,sand - shore; boxer - lighthouse; bed - floor; amphibian - lizard,amphibian - lizard,bed - floor,15470
75251719,9,custard - pudding; furniture - pizza; hotel - motel; japan - china,hotel - motel,furniture - pizza,20286
75251719,10,needlework - logger; sticker - track; soda - pepsi; catchment - inlay,soda - pepsi,sticker - track,19267
75251719,11,brick - wall; oval - basketball; toast - destroyer; daffodil - purple,brick - wall,daffodil - purple,21913
75251719,12,pipe - cleaner; peppermint - green; monkey - ape; pocketbook - newspaper,monkey - ape,pipe - cleaner,26246
75251719,13,knoll - investor; checkout - dunlin; bartender - tongue; paper - tattoo,paper - tattoo,knoll - investor,24440
75251719,14,wicker - scoter; field - squirrel; chips - outhouse; athlete - dress,wicker - scoter,chips - outhouse,18940
75251719,15,riverside - predecessor; hair - lizard; ceramic - ocean; art - sculpture,art - sculpture,hair - lizard,10702
75251719,16,cafe - lizard; squirrel - bren; bed - candy; lime - lemon,lime - lemon,cafe - lizard,11224
75251719,17,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,oak - ocean,16916
75251719,18,gps - ai; collection - jellyfish; shrimp - cow; walker - dale,shrimp - cow,gps - ai,22148
75251719,19,celery - carrot; private - watch; rainbow - fax; skateboard - swimsuit,celery - carrot,private - watch,29928
75251719,20,blue - swing; belly - drop; chocolate - wig; bed - pillow,bed - pillow,blue - swing,18130
75251719,21,basement - tile; shop - store; bank - vault; daisy - plant,shop - store,basement - tile,24879
75251719,22,parakeet - railhead; post - belay; palm - twig; wood - dill,parakeet - railhead,palm - twig,18787
75251719,23,female - square; dove - fighter; arrow - boxer; meter - yard,meter - yard,female - square,13347
75251719,24,stock - market; door - porch; ceiling - window; dog - terrier,dog - terrier,stock - market,21931
75251719,25,glass - road; arch - concrete; chair - table; building - sidewalk,chair - table,glass - road,14746
75251719,26,furniture - room; salt - pepper; materialist - revisionist; hacienda - corker,salt - pepper,hacienda - corker,12029
75251719,27,silk - circle; cone - palm; clown - flood; paste - superman,cone - palm,paste - superman,27739
75251719,28,cod - fish; paper - pencil; pickle - dill; cage - wire,cod - fish,pickle - dill,13086
75251719,29,coconut - bootstrap; blouse - shirt; antiaircraft - bryophyte; husky - skin,blouse - shirt,coconut - bootstrap,15743
75251719,30,dolmen - row; ratchet - tarzan; husky - match; seaplane - muzzle,husky - match,seaplane - muzzle,17599
75251719,31,key - palace; crier - quail; stingray - cleaner; valve - hotel,crier - quail,stingray - cleaner,17662
75251719,32,scouse - blackwood; post - crayon; hockey - sport; dermatologist - valerian,hockey - sport,post - crayon,19946
75251719,33,game - sign; gull - reptile; bagel - shop; tulip - flower,tulip - flower,game - sign,17722
75251719,34,airplane - market; bracelet - mountain; blue - fabric; merino - luger,merino - luger,airplane - market,26718
75251719,35,heroine - hart; reptile - snake; bobcat - gat; sandpiper - curlew,reptile - snake,heroine - hart,14252
75251719,36,clock - pink; bathroom - floor; tiger - orange; raspberry - bike,tiger - orange,raspberry - bike,39483
75251719,37,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,tulip - grass,24611
75251719,38,sands - biographer; pantry - lisle; wheatear - banjo; house - poster,pantry - lisle,sands - biographer,18760
75251719,39,chicken - salad; shrink - hovercraft; bedroom - cottage; beach - sand,beach - sand,shrink - hovercraft,11692
75251719,40,orange - raspberry; daisy - pink; schoolmaster - clansman; china - cab,schoolmaster - clansman,daisy - pink,25061
75251719,41,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,19913
75251719,42,cafe - diner; sander - hut; cat - kitty; pastry - doughnut,cafe - diner,sander - hut,13962
75251719,43,baseball - hockey; monument - ruin; lion - pelican; wash - water,monument - ruin,wash - water,31914
75251719,44,trouser - boar; pig - radio; amphibian - berry; inn - gar,inn - gar,trouser - boar,17328
75251719,45,fire - sand; cello - bass; toy - chain; potato - salad,cello - bass,fire - sand,15834
75251719,46,theatre - wolf; downtown - shore; escape - lemon; skin - television,downtown - shore,escape - lemon,24129
75251719,47,slacks - pants; black - yellow; hobby - cubicle; garden - house,slacks - pants,black - yellow,23887
75251719,48,alternator - gulch; brick - rabbit; brother - mother; apartment - floor,alternator - gulch,brick - rabbit,16369
75251719,49,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,willow - rainbow,15108
75251719,50,guitar - piano; clown - snipe; berry - dessert; weald - beanie,weald - beanie,guitar - piano,22800
75251719,51,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,15650
75251719,52,bride - wedding; female - machine; woad - webbing; gull - hummingbird,bride - wedding,woad - webbing,13227
75251719,53,stag - doe; sled - appointee; compress - calypso; spot - stick,stag - doe,spot - stick,15597
75251719,54,black - grey; arch - brick; crocodile - mall; undulation - songwriter,black - grey,arch - brick,15059
75251719,55,enamel - settee; hypnotist - sceptic; angelica - breaker; musician - rock,musician - rock,angelica - breaker,19629
75312951,1,bunny - rabbit; sheet - white; wear - dress; dessert - raspberry,bunny - rabbit,wear - dress,23060
75312951,2,berry - strawberry; hold - theatre; broccoli - spinach; polyester - cotton,broccoli - spinach,hold - theatre,13451
75312951,3,corrie - sarcophagus; hip - bone; cleaner - maid; harmonica - artemisia,cleaner - maid,harmonica - artemisia,19557
75312951,4,blood - vein; lion - tiger; pottery - clay; bait - worm,lion - tiger,bait - worm,15720
75312951,5,baker - pretzel; tulip - grass; knife - sword; couch - bathtub,knife - sword,couch - bathtub,8230
75312951,6,rice - soup; flamingo - hummingbird; apartment - floor; fire - sand,flamingo - hummingbird,fire - sand,16482
75312951,7,plate - stay; cafe - donut; pudding - chocolate; diesel - swale,pudding - chocolate,plate - stay,24273
75312951,8,oboe - separate; raft - float; son - butterfly; sumac - cattle,raft - float,son - butterfly,9383
75312951,9,cathedral - ruin; poster - tank; raccoon - squirrel; rough - fork,raccoon - squirrel,poster - tank,9881
75312951,10,cap - hat; dessert - fruit; bag - pillow; boxer - bath,cap - hat,boxer - bath,11303
75312951,11,fly - toy; domicile - bullfinch; logger - huck; coffee - room,domicile - bullfinch,coffee - room,25683
75312951,12,puffer - hay; bottle - library; chocolate - wig; button - sticker,button - sticker,puffer - hay,11325
75312951,13,bobcat - nematode; garage - garden; captive - candy; chocolate - strawberry,garage - garden,bobcat - nematode,22861
75312951,14,oregano - spice; pig - hog; cropper - weekender; flower - plant,pig - hog,oregano - spice,18047
75312951,15,vessel - fudge; puppy - terrier; cream - line; pink - shade,puppy - terrier,vessel - fudge,13067
75312951,16,chalk - diamond; halibut - calypso; fungus - insect; fly - keyboard,halibut - calypso,fly - keyboard,28397
75312951,17,attic - upstairs; daffodil - purple; clothes - dress; dinner - room,attic - upstairs,daffodil - purple,22141
75312951,18,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,15694
75312951,19,cattle - horse; electrician - wire; belt - strap; arrow - boxer,belt - strap,electrician - wire,8516
75312951,20,acetate - synchrotron; scuba - sweetener; breakfast - floor; guy - poodle,acetate - synchrotron,scuba - sweetener,15799
75312951,21,post - office; marquee - lemur; amphibian - frog; motor - vehicle,amphibian - frog,post - office,15283
75312951,22,story - falcon; chimpanzee - ape; frog - whale; suite - hotel,chimpanzee - ape,frog - whale,14426
75312951,23,belly - draw; oak - petal; grip - hold; moose - deer,moose - deer,belly - draw,13362
75312951,24,cafe - frog; bird - reptile; art - sculpture; minor - major,art - sculpture,cafe - frog,26829
75312951,25,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,bear - toddler,14665
75312951,26,bench - mask; can - mill; pin - truck; scuff - beech,scuff - beech,can - mill,25053
75312951,27,microfilm - corral; catch - human; uphill - gravy; chocolate - dessert,chocolate - dessert,catch - human,9605
75312951,28,dial - phone; vintage - zebra; spawn - gig; slider - gelding,dial - phone,vintage - zebra,14649
75312951,29,tangerine - orange; hitch - trailer; sander - carmelite; tarzan - basket,tangerine - orange,hitch - trailer,39059
75312951,30,caldera - windfall; marble - wall; holster - dome; adit - arab,marble - wall,caldera - windfall,21532
75312951,31,bear - boxer; sailboat - bedroom; throne - king; costume - ocean,bear - boxer,sailboat - bedroom,11207
75312951,32,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,willow - rainbow,12217
75312951,33,chinchilla - striker; sugar - coffee; pantry - lisle; shoe - lace,sugar - coffee,chinchilla - striker,32734
75312951,34,saddle - ride; coke - pepsi; shellfish - kirk; bay - harbour,coke - pepsi,saddle - ride,6358
75312951,35,hut - straw; foot - toe; bar - grill; maze - toner,hut - straw,bar - grill,23163
75312951,36,cross - street; hill - valley; incumbent - serf; ambulance - scissors,hill - valley,ambulance - scissors,10181
75312951,37,arcade - stoat; freckle - pen; model - toe; chalk - crayon,chalk - crayon,freckle - pen,7822
75312951,38,factory - worker; dace - medium; cane - sugar; clog - ass,dace - medium,clog - ass,21786
75312951,39,arch - roof; tonic - gin; style - family; soldier - goose,arch - roof,tonic - gin,9620
75312951,40,cuticle - cottage; guitar - musician; case - lid; cocktail - dinner,case - lid,cocktail - dinner,7441
75312951,41,hail - cab; park - skate; bathtub - shower; agitator - pluralist,bathtub - shower,hail - cab,11212
75312951,42,liza - volunteer; bunny - adventurer; link - chain; breakfast - hotel,link - chain,liza - volunteer,17667
75312951,43,bar - boat; mademoiselle - reservoir; socket - cliff; extrovert - aphid,extrovert - aphid,socket - cliff,15640
75312951,44,animal - pet; button - grey; pike - nail; hawk - nest,pike - nail,animal - pet,20533
75312951,45,skillet - pan; fly - wing; boat - fishing; permit - plain,fly - wing,boat - fishing,13835
75312951,46,attire - clothes; comedian - actor; rat - stiff; athlete - dress,comedian - actor,athlete - dress,14025
75312951,47,mara - superhighway; chopper - window; hat - jean; carrot - soup,hat - jean,chopper - window,13643
75312951,48,arthritic - byway; bus - tram; beetle - juice; skating - sticker,bus - tram,skating - sticker,75763
75312951,49,shore - motel; ceramic - floor; bread - ocean; heroine - hart,ceramic - floor,bread - ocean,13025
75312951,50,castor - lucifer; radio - hepatic; caddie - das; fishing - reel,radio - hepatic,caddie - das,20425
75312951,51,fungus - rust; basket - dinner; square - geyser; hair - redhead,hair - redhead,fungus - rust,7641
75312951,52,rail - station; monkey - wash; bean - layer; beef - lamb,beef - lamb,monkey - wash,8537
75312951,53,scotch - whale; building - sidewalk; trimmer - levee; king - seller,trimmer - levee,scotch - whale,9720
75312951,54,compass - stopwatch; walnut - pear; pencil - hammer; oak - ocean,compass - stopwatch,pencil - hammer,36715
75312951,55,flamingo - mallard; spread - grasp; black - blue; viola - violin,viola - violin,spread - grasp,10133
75612028,1,sweater - jacket; nest - wasp; mayoress - coon; bird - hawk,bird - hawk,mayoress - coon,13441
75612028,2,arete - shifter; tub - jigsaw; guitar - piano; bowl - plate,bowl - plate,guitar - piano,13498
75612028,3,butterfly - insect; toe - ride; lemon - fruit; bridge - span,butterfly - insect,bridge - span,21707
75612028,4,bait - worm; aircraft - pilot; craft - van; lecturer - translator,bait - worm,aircraft - pilot,11673
75612028,5,brittle - board; boxer - diner; arch - roof; squash - tomato,squash - tomato,brittle - board,20452
75612028,6,lamp - light; garage - kitchen; paperclip - winner; tortoise - turtle,tortoise - turtle,paperclip - winner,10009
75612028,7,bikini - swimsuit; pigeon - round; light - lighting; garner - cappuccino,light - lighting,garner - cappuccino,12874
75612028,8,restaurant - sushi; latino - rendering; beef - deer; washing - briton,latino - rendering,washing - briton,33312
75612028,9,pelican - stork; chain - engine; fungus - wedding; physicist - robin,pelican - stork,physicist - robin,13735
75612028,10,pants - blanket; airplane - storch; wife - mother; sandwich - dale,wife - mother,sandwich - dale,15638
75612028,11,salad - magpie; market - sushi; fruit - tomato; marmot - grand,fruit - tomato,salad - magpie,14545
75612028,12,mimosa - assembly; hockey - ice; dessert - diner; rabbit - stop,dessert - diner,rabbit - stop,15924
75612028,13,fan - skin; life - dish; hero - superman; saloon - bar,hero - superman,life - dish,13110
75612028,14,lighting - man; hill - devil; catch - human; city - downtown,city - downtown,hill - devil,11083
75612028,15,ring - pizza; tiger - leopard; butterfly - blood; bear - toddler,tiger - leopard,butterfly - blood,14912
75612028,16,flood - stamp; dessert - lunch; suds - bath; troopship - ancient,dessert - lunch,flood - stamp,11320
75612028,17,specialist - longhorn; mule - pull; platform - stage; swatter - bat,platform - stage,specialist - longhorn,9990
75612028,18,pan - pot; aircraft - door; fungus - duck; fin - carpet,pan - pot,fin - carpet,9662
75612028,19,dinner - supper; gull - pelican; plug - spinach; infielder - stereo,gull - pelican,plug - spinach,12582
75612028,20,kitten - needle; hair - lizard; hand - palm; scandinavian - loaf,hand - palm,kitten - needle,12264
75612028,21,bed - bedroom; launch - rocket; coast - zebra; purple - violet,purple - violet,coast - zebra,9112
75612028,22,retreat - back; champion - boxer; downtown - street; shore - line,retreat - back,shore - line,21300
75612028,23,strawberry - tomato; playground - gum; tape - record; camper - robin,strawberry - tomato,playground - gum,10171
75612028,24,gun - axe; willow - rainbow; submarine - football; nail - screw,nail - screw,submarine - football,10659
75612028,25,pug - terrier; carrot - soup; hole - ground; gull - mammal,hole - ground,gull - mammal,13310
75612028,26,dictator - communist; shore - water; whetstone - grebe; bow - arrow,dictator - communist,bow - arrow,11822
75612028,27,custard - pudding; attic - upstairs; dolmen - row; pelican - toe,custard - pudding,pelican - toe,6933
75612028,28,sanderling - cenotaph; bottom - park; candle - line; burger - sandwich,burger - sandwich,sanderling - cenotaph,10266
75612028,29,church - soldier; crocodile - mall; employee - employer; enemy - liza,employee - employer,crocodile - mall,10778
75612028,30,guitar - keyboard; mountain - top; shoe - toe; reverend - sandgrouse,mountain - top,reverend - sandgrouse,12145
75612028,31,messuage - wanton; nest - stork; hepatic - landline; animal - candy,messuage - wanton,animal - candy,11358
75612028,32,castle - sand; japan - china; koala - drill; plant - seed,castle - sand,koala - drill,12787
75612028,33,apartment - kitchen; moorhen - register; sport - swimming; cafe - lizard,sport - swimming,cafe - lizard,12886
75612028,34,monk - priest; pipework - mound; panel - pomfret; newsstand - magazine,monk - priest,pipework - mound,11605
75612028,35,valley - keypad; ice - pick; beef - tomato; glass - road,ice - pick,glass - road,14955
