participant_id,age,trial_order,stimulus,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10
755328,51.0,12,piston,pump,steam,water,air,car,train,hiss,release,engine,chamber
755328,51.0,13,score,goal,win,succeed,top,tally,settle,shoot,music,sport,target
755328,51.0,14,mold,fungus,black,brown,growth,spores,damp,old,spread,rotten,wet
756291,49.0,0,nylons,tights,fabric,lady,legs,skirt,stretchy,black,nude,denier,clothes
756291,49.0,1,trailer,transporter,pulled,car,truck,contents,goods,industrial,camping,motorway,carry
756291,49.0,2,punch,judy,drink,cocktail,fight,vicious,boxing,fist,hard,hurt,unpleasant
756291,49.0,3,private,secret,individual,settings,computer,password,quiet,introverted,unshared,sole,cautious
756291,49.0,4,talent,contest,gifted,singing,dancing,music,acting,judged,individual,superior,admired
756291,49.0,5,outline,summarise,brief,points,email,verbal,work,circumference,bold,silhouette,outside
756291,49.0,6,roll,circumnavigate,circle,wrap,bread,swiss,baking,push,snow,children,sandwich
756291,49.0,7,active,fitness,walking,running,exercise,gym,classes,swimming,cycling,jogging,energy
756291,49.0,8,winding,circle,cotton,joke,wrapping,round,finishing,window,up,down,joker
756291,49.0,9,uncooked,raw,sushi,vegetable,meat,fish,cold,chilled,fridge,slimy,germs
756291,49.0,10,worm,soil,wiggly,long,grass,wet,underground,eat,dog,disease,tablets
756291,49.0,11,thumb,suck,finger,hand,nail,digit,two,five,ten,limb,person
756291,49.0,12,noose,hang,rope,person,punishment,neck,wrap,animal,walk,restrain,tight
756291,49.0,13,kettle,kitchen,black,whistle,boil,water,electric,gas,portable,coffee,tea
756291,49.0,14,wide,width,size,large,length,measurement,tall,short,fat,thin,room
757295,75.0,0,legend,heroic,famous,brave,achiever,historic,good,admired,popular,worshipped,best
757295,75.0,1,why,question,reason,logic,curiosity,how,because,inquiring,ask,demand,doubt
757295,75.0,2,regret,repent,sorry,sorrow,forgiveness,admit,remorse,acknowledge,express,sadness,change
757295,75.0,3,caffeine,buzz,stimulant,coffee,addictive,habit,tea,coke,morning,energetic,active
757295,75.0,4,scrap,metal,cancel,annul,paper,small,fragment,shard,fight,melee,fracas
757295,75.0,5,vote,choice,election,campaign,decide,pick,booth,cross,politician,policy,referendum
757295,75.0,6,say,utter,speak,opinion,example,converse,state,respond,communicate,argue,demonstrate
757295,75.0,7,record,disc,log,write,enter,archive,notate,tape,player,proof,evidence
757295,75.0,8,shove,push,manhandle,move,dislodge,elbow,barge,halfpenny,shoulder,violent,unfriendly
757295,75.0,9,zest,lemon,energy,enthusiasm,peel,keenness,vim,rind,desire,life,bright
757295,75.0,10,mechanical,working,manufactured,artificial,robot,production,industry,clockwork,invention,clock,progress
757295,75.0,11,slay,kill,murder,assassinate,ice,finish,impress,defeat,beat,end,
757295,75.0,12,mammal,creature,warm,elephant,habitat,living,protect,birth,furry,pets,wild
757295,75.0,13,sling,shot,support,throw,toss,cast,lob,hospital,discard,bin,chuck
757295,75.0,14,lightheaded,woozy,dizzy,migraine,faint,pressure,wobble,swoon,hungry,tired,rocky
760342,44.0,0,beginner,inexperienced,novice,starter,learner,rookie,apprentice,new,trainee,fresher,probationer
760342,44.0,1,braces,teeth,teenagers,dentist,metal,tracks,trousers,buckles,fat,belt,prepares
760342,44.0,2,salesman,dishonest,commission,untrustworthy,scam,money,pension,vendor,agent,merchant,peddler
760342,44.0,3,pardon,full,justify,forgive,help,lenience,absolve,rectify,reason,justice,forget
760342,44.0,4,occupation,war,conquest,invasion,reside,job,money,participation,profession,residence,work
760342,44.0,5,claims,insurance,believes,declare,case,court,ownership,entitlement,contention,rights,argue
760342,44.0,6,radiator,heat,essential,gas,electric,home,car,water,oil,maintenance,warm
760342,44.0,7,sap,tree,goo,birds,wildlife,idiot,sad,fluid,energy,reduce,deplete
760342,44.0,8,stocking,girls,legs,sexy,suspenders,pants,tights,knickers,funny,festive,christmas
760342,44.0,9,brake,car,bike,slow,fluid,cable,disc,damage,stop,broken,bust
760342,44.0,10,buck,american,money,uncle,abraham,pass,jolt,vault,evade,responsibilities,ideas
760342,44.0,11,pad,cheek,orangutang,soft,home,line,patrick,cry,residence,stuff,fill
760342,44.0,12,oar,boat,water,wood,machine,row,rowing,alternative,opinion,assertion,surprise
760342,44.0,13,retreat,war,run,withdraw,residence,isolation,frightened,hide,outnumbered,solitary,retract
760342,44.0,14,relativity,einstein,theory,of,dependant,relation,linked,correspondence,gravity,science,nature
764105,33.0,0,zone,space,area,closed,dedicated,mindful,check,look,serious,notice,secluded
764105,33.0,1,unit,measurement,police,force,box,machine,building,read,check,ingredients,grams
764105,33.0,2,anchor,lock,boat,ship,keep,hold,maritime,harbour,fishing,sailing,water
764105,33.0,3,transportation,cars,bikes,motorbike,van,minibus,lorry,truck,coach,boat,ship
764105,33.0,4,menthol,mint,teeth,smell,fresh,breath,clean,sweet,strong,nice,hygiene
764105,33.0,5,boss,clever,strong,impact,bossy,head,top,perfume,brand,image,leader
764105,33.0,6,still,hold,water,keep,stand,quiet,statue,stop,wait,there,shock
764105,33.0,7,piston,machine,old,gun,engine,car,machinery,history,workshop,garage,factory
764105,33.0,8,pole,stick,nan,metal,lamppost,fence,fireman,earth,bar,straight,park
764105,33.0,9,permission,scary,strict,rule,strong,important,read,ask,question,listen,writing
764105,33.0,10,bless,lord,god,special,care,priest,pray,temple,wishes,love,happiness
764105,33.0,11,intake,suck,inside,engine,exhaust,petrol,fluid,air,oxygen,breath,lungs
764105,33.0,12,loyal,care,love,understanding,patient,friend,partner,family,customer,loyalty,gift
764105,33.0,13,score,goal,football,game,match,tv,basketball,check,lead,numbers,win
764105,33.0,14,mold,shape,silicone,plaster,wood,clay,ceramic,stone,method,cast,form
768450,39.0,0,rifle,gun,gunpowder,bullet,death,war,target,firearm,scope,recoil,ammunition
768450,39.0,1,toilet,loo,pee,poop,bathroom,flush,seat,lid,tank,bleach,restroom
768450,39.0,2,best,winner,greatest,superior,excellent,outstanding,perfect,elite,unbeatable,supreme,top
768450,39.0,3,silly,goofy,idiot,playful,childish,foolish,crazy,funny,naughty,daft,jokey
768450,39.0,4,skinny,weight,thin,anorexia,slim,lean,bone,trim,underweight,model,slender
768450,39.0,5,wet,rain,dripping,raindrops,damp,puddles,lake,sea,swimming,soaked,umbrella
768450,39.0,6,trousers,long,material,belt,pleat,smart,office,shopping,jeans,linen,cuffs
768450,39.0,7,laugh,funny,smile,mouth,noise,happy,joke,people,comedian,happiness,smiling
768450,39.0,8,aunt,family,warmth,woman,happy,relative,niece,nephew,love,care,nurture
768450,39.0,9,stuff,belongings,things,boxes,items,clutter,junk,rubbish,objects,tools,supplies
768450,39.0,10,terrible,dreadful,awful,horrible,horrific,frightful,unpleasant,shocking,scary,distressing,distressed
768450,39.0,11,anxious,worry,anxiety,scared,nerves,shaking,breathing,uneasy,apprehensive,trouble,tense
768450,39.0,12,pet,family,dog,cat,hamster,rabbit,friend,cuddles,licks,feeding,fur
768450,39.0,13,potato,chips,fries,mashing,cooking,fried,baked,oven,pan,soil,wash
768450,39.0,14,want,desire,wish,crave,long,hope,request,urge,craving,wishful,eagerness
772584,37.0,0,repeat,again,program,command,task,duplicate,television,reflux,twice,multiple,myself
772584,37.0,1,process,task,job,waste,communication,brain,produce,production,strategy,thought,product
772584,37.0,2,spend,buy,item,time,cash,credit,shop,market,economy,apportion,
772584,37.0,3,marble,game,child,worktop,pattern,coffin,competitive,hunt,hallway,fixtures,skin
772584,37.0,4,cathedral,religion,city,priest,history,ripon,lichfield,worship,spire,cheese,tall
772584,37.0,5,camping,stove,bed,gear,mattress,pan,chair,pegs,campfire,holiday,guitar
772584,37.0,6,blind,eye,poker,bake,bag,mice,braille,sight,glaucoma,date,luck
772584,37.0,7,triangle,green,musical,equilateral,metal,maths,metronome,signs,angles,bermuda,shape
772584,37.0,8,messy,dirty,filthy,sticky,unkept,room,mind,situation,hair,handwriting,garden
772584,37.0,9,pickles,tommy,gherkins,onions,tang,fried,battered,snack,vinegar,tasty,green
772584,37.0,10,obey,please,dominance,rules,subservience,follow,song,nan,following,teacher,requests
772584,37.0,11,thought,pattern,negative,positive,presents,brain,memory,independent,passing,fleeting,individual
772584,37.0,12,procedure,rule,policy,business,process,follow,lengthy,job,operation,outpatient,regulations
772584,37.0,13,recliner,sofa,settee,chair,comfort,comfortable,lie,relaxation,legs,mechanism,riser
772584,37.0,14,vow,promise,marriage,solemn,religious,monk,nun,husband,wife,vicar,doctor
773642,59.0,0,blind,eye,sight,disability,driving,dog,braille,stick,birth,adapt,capable
773642,59.0,1,vow,wedding,queen,country,forever,army,old,parents,life,death,king
773642,59.0,2,process,system,organise,outcome,work,result,speed,flow,easy,helpful,strict
773642,59.0,3,spend,money,budget,shopping,fun,trip,shops,food,wages,month,cash
773642,59.0,4,camping,tent,rain,stuff,mat,fun,campsite,sunshine,coast,waterproofs,cold
773642,59.0,5,triangle,shape,three,sides,noise,percussion,simple,metal,square,circle,odd
773642,59.0,6,pickles,sour,vinegar,jars,fridge,cheese,onion,savoury,supermarket,green,chutney
773642,59.0,7,procedure,operation,medical,plan,serious,doctor,results,tests,hospital,sad,worry
773642,59.0,8,cathedral,church,bog,city,god,religion,choir,organ,history,awe,roof
773642,59.0,9,recliner,chair,cinema,television,ugly,leather,snooze,backwards,comfy,large,footrest
773642,59.0,10,thought,think,brain,mind,useful,past,memory,reminder,history,share,moment
773642,59.0,11,messy,children,toddlers,paint,play,clean,fun,mud,rain,wellies,stuff
773642,59.0,12,marble,white,cold,worktop,hard,italy,statues,grand,veins,grey,expensive
773642,59.0,13,obey,wedding,rules,parents,police,school,bend,break,caught,strict,judge
773642,59.0,14,repeat,again,several,many,lots,same,pattern,music,deaf,reinforce,tell
774249,67.0,0,procedure,method,process,approach,style,instruction,how,test,protocol,methodology,task
774249,67.0,1,marble,kitchen,elgin,game,glass,material,greek,smooth,stone,mine,process
774249,67.0,2,blind,window,venetian,unseeing,dancer,braille,stick,guide,vertical,dark,eyesight
774249,67.0,3,thought,idea,concept,wondered,believed,ideas,methods,brain,thinking,cerebral,instinct
774249,67.0,4,recliner,chair,adjustable,viewing,tan,holiday,beach,hire,dentist,lying,relax
774249,67.0,5,vow,agree,agreement,determined,promise,faith,understanding,truth,trust,bond,seal
774249,67.0,6,repeat,recur,copy,reset,repetition,rewatch,wind,,nan,over,again
774249,67.0,7,triangle,shape,geometry,equilateral,isoscele,scalene,angles,trigonometry,maths,symmetry,angular
774249,67.0,8,process,method,digest,ingest,figure,workflow,chemical,food,solution,outline,answer
774249,67.0,9,spend,transact,amount,sojourn,expend,expenditure,cost,account,budget,profit,loss
774249,67.0,10,messy,mucky,disarray,unfit,random,spread,spilt,error,dishevelled,unkempt,dirty
774249,67.0,11,cathedral,religion,pray,prayer,worship,service,ceremony,christen,marry,funeral,blessing
774249,67.0,12,camping,holiday,vacation,tent,campsite,coast,guy,frame,trailer,bed,uncomfortable
774249,67.0,13,pickles,vinegar,jar,cheese,crackers,sour,sweet,onions,piccalilli,carrots,sugar
774249,67.0,14,obey,conform,follow,agree,instruct,align,subservient,follower,religion,brainwash,secular
774490,32.0,0,neighbor,home,friendly,close,nearby,people,bordering,loud,helpful,cordial,alongside
774490,32.0,1,achievement,goal,award,excitement,proud,happy,achieved,completed,medal,pride,happiness
774490,32.0,2,appliance,cooker,microwave,toaster,kettle,oven,nan,useful,cooking,baking,food
774490,32.0,3,sway,dance,faint,move,swing,wobble,movement,sideways,fluctuate,pulsating,wave
774490,32.0,4,racket,tennis,sport,badminton,wimbledon,noise,shot,backhand,court,squash,paddle
774490,32.0,5,allergy,food,peanuts,seafood,pineapple,hives,epipen,dangerous,scary,severe,rash
774490,32.0,6,onion,crying,layers,peeling,cooking,bolognese,fried,cheese,tears,chopping,cutting
774490,32.0,7,briefcase,work,business,smart,laptop,storage,leather,office,businessperson,serious,attire
774490,32.0,8,squeal,noise,screech,shout,high-pitch,squeaky,cry,yelp,noisy,loud,annoying
774490,32.0,9,bulletin,news,information,advertisements,board,notice,advertising,billboard,newspaper,report,communication
774490,32.0,10,addition,alongside,extra,another,more,adding,excess,increase,extend,enlarge,boost
774490,32.0,11,clamp,car,annoying,clasp,lock,strap,bolt,secure,fix,fasten,expensive
774490,32.0,12,psychology,mind,emotion,mindfulness,thoughts,brain,psychiatrist,counselling,understanding,counsellor,brainwaves
774490,32.0,13,blackboard,school,teacher,chalk,lessons,learning,maths,english,education,primary,old
774490,32.0,14,builder,hat,safety,bricks,houses,tools,dangerous,craftsman,developer,workmen,build
776319,43.0,0,achievement,progression,award,accomplishment,goal,graduation,grade,success,triumph,effort,feat
776319,43.0,1,blackboard,slate,writing,marker,teaching,presentation,drawing,graph,lecture,whiteboard,lesson
776319,43.0,2,neighbor,friend,chum,comrade,pal,buddy,amigo,community,house,street,chat
776319,43.0,3,onion,food,flourishing,cry,chop,slice,peel,layers,brown,red,spring
776319,43.0,4,briefcase,suitcase,laptop,work,business,presentation,suit,carry,leather,bag,meeting
776319,43.0,5,clamp,hold,grasp,grip,tight,metal,woodwork,tools,vice,wheel,fine
776319,43.0,6,squeal,screech,scream,shout,cry,pig,pain,child,shriek,noise,banshee
776319,43.0,7,appliance,tool,washing,kitchen,cooker,microwave,coffee,nan,useful,fridge,freezer
776319,43.0,8,sway,rock,motion,waves,tides,boat,soothe,dizzy,wind,trees,storm
776319,43.0,9,builder,construction,worker,tools,creator,bricks,work,crane,scaffold,carpenter,plumber
776319,43.0,10,psychology,mind,mental,health,therapy,psychiatrist,counsellor,talk,learn,behaviour,teach
776319,43.0,11,racket,tennis,noise,loud,sports,ball,net,crime,gang,badminton,play
776319,43.0,12,addition,sum,subtraction,divide,plus,equals,average,add,maths,extra,example
776319,43.0,13,bulletin,board,notice,news,story,breaking,concise,headline,short,tv,watch
776319,43.0,14,allergy,epipen,nuts,reaction,swelling,hives,antihistamine,autoimmune,condition,medical,treatment
777261,58.0,0,snake,coiled,eel,long,beautiful,slither,python,hiss,tongue,cobra,grass
777261,58.0,1,joke,funny,humorous,dad,dirty,comical,punchline,ridiculous,cracker,book,clever
777261,58.0,2,not,inst,negative,opposite,short,alternative,bad,wast,mirror,black,white
777261,58.0,3,loose,fluid,bendy,boneless,vague,hang,rhyme,goose,relaxed,flowing,tight
777261,58.0,4,right,left,correct,okay,entitled,direction,east,handed,turn,on,by
777261,58.0,5,attire,clothing,suit,dress,clothes,correct,cloth,accessories,person,colours,material
777261,58.0,6,sunrise,sunset,colours,morning,dawn,sun,rise,moon,beautiful,rays,warmth
777261,58.0,7,nasty,horrible,terrible,disgusting,repulsive,repellent,dirty,bad,big,smelly,filthy
777261,58.0,8,oatmeal,porridge,oats,healthy,syrup,fruit,breakfast,flakes,milk,creamy,tasty
777261,58.0,9,peaceful,quiet,solitude,calm,sleep,happy,content,silent,numb,rest,home
777261,58.0,10,beverage,drink,imbibement,alcohol,coffee,tea,slake,thirst,glass,cup,water
777261,58.0,11,opening,door,way,window,fenestration,archway,hole,cave,welcoming,unpacking,wide
777261,58.0,12,back,forth,reverse,spine,opposite,forward,rewind,jump,door,fall,look
777261,58.0,13,bird,feathers,wings,hollow,bones,eagle,beautiful,fly,soar,owl,beak
777261,58.0,14,year,months,days,weeks,time,nostalgia,planets,passing,new,past,future
780858,63.0,0,shove,push,heave,pull,fight,punch,kick,anger,aggressive,inpatient,violent
780858,63.0,1,sling,hook,push,move,rope,arm,broken,river,,bridge,elbow
780858,63.0,2,mechanical,car,engine,crane,digger,train,boat,watch,bomb,engineer,note
780858,63.0,3,regret,sorry,love,anger,sorrow,disgust,forgiving,sadness,inpatient,impatient,nervous
780858,63.0,4,zest,nan,happiness,strength,compassion,helpful,kind,mindful,caring,lemon,tangy
780858,63.0,5,record,music,photos,cameras,television,tapes,bands,concert,note,write,computer
780858,63.0,6,slay,wrath,bloody,pain,unforgiving,anger,sword,battle,defeat,victories,joy
780858,63.0,7,vote,government,democracy,torie,labour,corrupt,equal,govern,majority,opposition,leader
780858,63.0,8,caffeine,coke,coffee,tea,sweet,sugar,uplift,water,pepsi,lucozade,overpowering
780858,63.0,9,say,not,yes,nothing,what,maybe,something,dumb,deaf,eyes,me
780858,63.0,10,lightheaded,dizzy,drunk,unsteady,falling,poorly,headache,pain,sway,collapse,frightened
780858,63.0,11,legend,nelda,nan,supportive,popularity,inspiring,followed,admired,love,recognised,nice
780858,63.0,12,mammal,rodent,squirell,rats,mouse,mole,human,elephant,ape,monkey,horse
780858,63.0,13,why,because,who,answer,question,impatient,order,anger,defiant,authority,told
780858,63.0,14,scrap,metal,heap,finished,gone,yard,fight,fist,dirt,grease,car
783212,51.0,0,tribute,pay,wages,gifts,owing,respect,gold,invasion,obliged,remembrance,remittance
783212,51.0,1,time,minute,second,hour,brief,fast,history,passage,arrow,father,ending
783212,51.0,2,technician,operator,worker,engineer,focussed,specialist,electronics,repairer,technical,fixer,expert
783212,51.0,3,sober,drunk,fresh,realistic,drab,sensible,clean,bare,succinct,daytime,judge
783212,51.0,4,survive,live,thrive,escape,recover,outlast,overcome,master,outlive,remain,persist
783212,51.0,5,balcony,pillar,high,jump,pool,romeo,juliet,palace,fall,window,flat
783212,51.0,6,journal,paper,diary,news,list,memory,passage,description,record,official,personal
783212,51.0,7,savior,lord,hero,jesus,religion,knight,relief,protector,rescuer,essential,moralistic
783212,51.0,8,trombone,trumpet,brass,horn,band,shiney,loud,raspberry,umpah,variable,orchestra
783212,51.0,9,tease,pull,wag,thread,accuse,bully,joke,ruthless,repetitive,children,tear
783212,51.0,10,meteor,strike,fireball,meteorite,impact,shooting,comet,asteroid,shower,gloucester,metallic
783212,51.0,11,shears,pinking,cutting,hairdressing,scissors,sheep,worn-out,edges,shortest,electronic,farming
783212,51.0,12,soil,brown,dirt,sandy,damp,leafy,mouldy,dirty,plant,garden,turf
783212,51.0,13,attach,clip,staple,fasten,velcro,add,insert,append,link,tie,chain
783212,51.0,14,stick,wooden,dowel,twig,adhere,glue,stop,twist,remain,keep,adorn
784819,70.0,0,appliance,dryer,machine,fridge,microwave,kettle,drill,radio,tv,router,tool
784819,70.0,1,builder,tradesman,helper,creator,expensive,local,expert,knowledgeable,competent,accurate,elusive
784819,70.0,2,achievement,success,congratulate,honour,completion,finished,fulfill,accomplishment,performance,realised,worked
784819,70.0,3,onion,legume,skin,nan,pickled,red,brown,crying,taste,plant,basket
784819,70.0,4,bulletin,news,urgent,words,sentences,important,short,report,statement,radio,television
784819,70.0,5,clamp,attach,stick,secure,tool,heavy,metal,woodworking,carpenters,bench,solid
784819,70.0,6,allergy,food,intolerance,itchy,dog,skin,antihistamine,relief,avoid,pollute,constant
784819,70.0,7,sway,convince,windy,move,storm,rain,trees,height,pylon,ariel,motivate
784819,70.0,8,blackboard,chalk,notes,writing,school,teacher,spelling,words,screech,scrape,erase
784819,70.0,9,psychology,science,mind,shrink,understand,study,mental,,relate,behaviour,conscious
784819,70.0,10,squeal,noise,loud,annoying,children,animals,distressed,laughter,avoid,cry,snitch
784819,70.0,11,neighbor,near,house,nosey,inquisitive,direct,driveway,share,friendly,annoying,resident
784819,70.0,12,racket,noisy,annoying,escape,money,criminal,sports,tennis,badminton,squash,ball
784819,70.0,13,addition,extra,more,mathematical,numbers,involvement,calculate,extend,subtract,divide,multiply
784819,70.0,14,briefcase,bag,carry,papers,files,businessman,important,workplace,,zipped,leather
794969,36.0,0,stuff,things,items,bear,pepper,vine,mess,crust,smell,warm,gear
794969,36.0,1,trousers,pants,grandma,brown,smart,long,suit,press,donald,checked,warm
794969,36.0,2,potato,hot,baked,jacket,mash,smiley,waffle,roast,yum,carbohydrate,masher
794969,36.0,3,anxious,worried,nervous,nails,biting,panic,counting,pacing,tablets,breathing,talking
794969,36.0,4,pet,dog,cat,bird,fish,soft,scaly,pat,shop,cemetery,stroke
794969,36.0,5,rifle,gun,look,through,army,shop,danger,bullet,metal,bang,shot
794969,36.0,6,laugh,me,grandma,tears,contagious,happy,crying,smile,lovely,annoying,make
794969,36.0,7,terrible,teeth,horrible,book,film,dress,twos,toddler,ivan,books,tudor
794969,36.0,8,skinny,bones,skin,thin,clothes,latte,cold,ill,sunny,tanned,girl
794969,36.0,9,toilet,flush,seat,brush,duck,white,paper,poo,wee,sick,hug
794969,36.0,10,aunt,gillian,diane,uncle,cousins,great,hugs,kind,house,door,open
794969,36.0,11,silly,funny,daft,kids,billy,mistake,isles,aliccia,thing,beggar,being
794969,36.0,12,wet,rain,bread,floor,seat,weather,shoes,coat,brolly,puddle,washing
794969,36.0,13,want,need,money,things,hug,have,argos,list,peace,get,expensive
794969,36.0,14,best,friend,bitter,show,buddy,one,medal,rosette,blue,nan,better
795273,23.0,0,buck,tooth,wheat,horse,cowboy,dollar,chuck,duck,buckle,belt,farm
795273,23.0,1,pad,period,house,condo,apartment,puppy,toilet,nappy,grass,shape,wing
795273,23.0,2,claims,financial,insurance,emotional,exclaim,conscious,love,cost,bonds,querie,question
795273,23.0,3,oar,boat,paddle,wood,instrument,equipment,raft,canoe,ship,water,ocean
795273,23.0,4,sap,tree,stupid,wax,nature,bees,sad,pollen,owl,emotional,fool
795273,23.0,5,pardon,beg,cough,sneeze,burp,please,excuse,manners,judge,order,me
795273,23.0,6,occupation,job,nurse,plumber,construction,work,office,civil,boss,career,society
795273,23.0,7,salesman,annoying,overbearing,retail,confident,savvy,charming,job,career,car,money
795273,23.0,8,radiator,heat,hot,warm,appliance,house,burn,dry,electricity,pipes,water
795273,23.0,9,stocking,christmas,tights,sexy,underwear,shoes,presents,santa,chimney,gift,woman
795273,23.0,10,relativity,physics,proximity,family,science,space,time,tree,common,coincidence,equation
795273,23.0,11,retreat,spa,yoga,fitness,nan,reset,escape,nature,rest,relax,hibernate
795273,23.0,12,beginner,novice,starter,experience,expert,game,level,finish,challenge,skill,cooking
795273,23.0,13,brake,car,bike,pedal,gas,accelerate,stop,surprise,pull,trigger,vehicle
795273,23.0,14,braces,teeth,belt,nerd,dentist,orthodontist,tighten,gums,metal,x-ray,retainer
79882,32.0,0,beginner,start,first,original,child,initial,learning,novice,race,training,begin
79882,32.0,1,pad,ipad,period,note,padlock,paddock,cell,stack,pen,wad,bundle
79882,32.0,2,claims,insurance,wild,court,witness,money,expensive,bold,crash,lawyer,finance
79882,32.0,3,brake,car,lights,vehicle,pads,stop,emergency,handle,pull,halt,safe
79882,32.0,4,retreat,woodlands,relaxing,yoga,nature,rest,sleep,relax,hide,withdraw,holiday
79882,32.0,5,radiator,warm,metal,hot,leaking,water,portable,paint,dusty,bleeding,key
79882,32.0,6,salesman,bossy,strong,annoying,rich,pushy,confident,car,agent,telephone,leaflet
79882,32.0,7,buck,deer,money,dollar,stops,male,head,kicking,bull,riding,horse
79882,32.0,8,oar,boat,fish,sailing,rowing,river,competition,wooden,rotten,splash,water
79882,32.0,9,sap,tree,sticky,yellow,smelly,loser,syrup,pine,man,dripping,insect
79882,32.0,10,stocking,christmas,feet,shoes,socks,fireplace,presents,stuffed,children,santa,tights
79882,32.0,11,occupation,job,application,workplace,computer,office,paperwork,boring,boss,coffee,paperclips
79882,32.0,12,braces,teeth,metal,painful,plastic,dentist,orthodontist,mold,retainer,wonky,straight
79882,32.0,13,pardon,polite,gentleman,english,nan,older,crowd,attention,farting,victorian,past
79882,32.0,14,relativity,einstein,science,space,time,energy,quantum,atomic,oppenheimer,theory,professor
802491,42.0,0,reflection,mirror,internal,vampires,light,self-awareness,beauty,hair,make-up,self,sunshine
802491,42.0,1,sex,male,female,non-binary,mating,reproduction,karma-sutra,fun,dating,love,intimate
802491,42.0,2,mushroom,fungi,wellington,soup,brown,grey,danger,fairies,mould,drugs,magic
802491,42.0,3,vulnerable,scared,afraid,fear,weak,non-confrontational,arguing,abuse,domestic,violence,child
802491,42.0,4,chapel,church,vegas,elvis,wedding,funeral,religion,steeple,vicar,bible,flowers
802491,42.0,5,smog,boor,fog,smoke,dirt,pollution,chimney,northern,asthma,factory,grit
802491,42.0,6,response,police,ambulance,fire,road-side,fast,emergency,help,answer,query,react
802491,42.0,7,adult,grown-up,man,woman,mum,dad,helper,safe,eighteen,teacher,work
802491,42.0,8,truth,honest,court,witness,up-front,news,statement,perception,account,story,events
802491,42.0,9,wall,brick,stone,nan,barrier,support,house,guard,garden,fence,boundary
802491,42.0,10,live,breath,heart,joy,birth,celebrate,consume,immerse,experience,new,trying
802491,42.0,11,suede,soft,shoes,jacket,band,brett,songs,cleaner,blue,elvis,per
802491,42.0,12,web,site,spider,incey-wincey,water-spout,spiderman,peter,hero,internet,caught,lies
802491,42.0,13,peace,dove,non-conflict,happy,peaceful,silence,content,un,nan,,smile
802491,42.0,14,organ,heart,brain,eyes,mouth,liver,kidney,piano,transplant,nan,brave
806998,25.0,0,balcony,outside,building,fence,upstairs,drinks,chairs,gargoyle,house,view,smoking
806998,25.0,1,attach,octopus,picture,attachment,lead,build,fix,email,emotion,magnet,lego
806998,25.0,2,trombone,music,instrument,sound,bone,trumpet,musical,orchestra,effects,humour,cartoon
806998,25.0,3,tribute,act,alcohol,ale,celebrate,music,celebrity,dead,drink,gig,performance
806998,25.0,4,sober,alcohol,addiction,normal,sobriety,booze,hard,water,puke,messy,savings
806998,25.0,5,soil,mud,earth,dirt,plants,water,dry,nutrients,roots,trees,life
806998,25.0,6,time,clock,life,curfew,work,sleep,aging,lifetime,limited,old,young
806998,25.0,7,stick,wood,wooden,tree,walking,poke,slingshot,bug,brown,splinter,fallen
806998,25.0,8,journal,write,writing,paper,thoughts,life,document,pen,reading,explore,personal
806998,25.0,9,savior,saving,hero,danger,heroic,superhero,brave,jesus,religion,life,humanity
806998,25.0,10,shears,cutting,grass,gardening,gardeners,shed,metal,pointy,handle,plants,mud
806998,25.0,11,survive,live,life,danger,effort,time,hard,living,apocalypse,illness,war
806998,25.0,12,meteor,space,scary,rock,far,dangerous,shower,meteorite,movie,cereal,death
806998,25.0,13,technician,work,fix,cables,electric,repair,cars,employment,computer,technology,technical
806998,25.0,14,tease,dirty,bully,slut,playful,joke,jokingly,mock,strip,tassel,teasing
809442,25.0,0,journal,book,write,text,thoughts,pen,paper,list,pencil,binder,lines
809442,25.0,1,survive,food,water,campfire,sticks,danger,animals,trees,desert,forest,jungle
809442,25.0,2,attach,link,join,glue,tape,gun,keyring,attachment,sticker,weld,clip
809442,25.0,3,shears,cut,sheep,wool,tool,farm,minecraft,scissors,clippers,fleece,lamb
809442,25.0,4,technician,nerd,computer,glasses,shirt,salary,job,career,work,mechanic,programming
809442,25.0,5,sober,drunk,alcohol,buzz,headache,addiction,thin,bottle,healthy,drugs,heroin
809442,25.0,6,soil,earth,water,crops,grow,plants,farm,bugs,dirt,grass,rocks
809442,25.0,7,meteor,shower,space,light,rock,minerals,danger,comet,earth,cosmic,planet
809442,25.0,8,balcony,attic,smoker,rail,rain,suicide,jump,plants,view,sitting,peace
809442,25.0,9,trombone,music,instrument,band,orchestra,trumpet,musician,loud,bass,blow,wind
809442,25.0,10,savior,jesus,heroine,hero,prophecy,ally,rescue,aid,food,protection,help
809442,25.0,11,tease,tickle,joke,mean,annoying,embarrass,annoy,cheeky,funny,stress,provoke
809442,25.0,12,stick,tree,wood,baton,tent,knife,glue,cut,branch,leaves,dirty
809442,25.0,13,time,passing,diminishing,endless,clock,hour,minute,day,year,month,calendar
809442,25.0,14,tribute,heart,gift,head,gold,silver,king,aztec,tribes,slaves,money
810388,29.0,0,pet,dog,cat,rabbit,leash,food,barn,cute,love,pats,kitty
810388,29.0,1,rifle,gun,bullet,war,soldier,aim,sniper,rifleman,range,bayonet,musket
810388,29.0,2,toilet,bidet,flush,water,clean,emergency,poop,pee,bowl,lid,bathroom
810388,29.0,3,trousers,pants,comfortable,warm,style,fitting,fashionable,cotton,fabric,black,rip
