participant_id,age,trial_order,stimulus,response,rt,rt_measure
812564,26.0,19,girl wife,wife MADE OF girl,11485.7749999501,keypress
812564,26.0,20,tractor photon,photon ABOUT tractor,17027.5649999967,keypress
812564,26.0,21,command loop,loop CAUSED BY command,9195.25999994949,keypress
812564,26.0,22,time port,port FOR time,14276.8250000663,keypress
812564,26.0,23,ship port,port FOR ship,17288.3850000799,keypress
812564,26.0,24,fact sail,sail MADE OF fact,19611.1449999735,keypress
812564,26.0,25,half writer,writer IS half,311609.609999927,keypress
812564,26.0,26,boat screen,screen ABOUT boat,4231.24500003178,keypress
812564,26.0,27,euro linen,linen LOCATION IS euro,10227.4900000775,keypress
812564,26.0,28,tea time,time FOR tea,6430.47000002116,keypress
812564,26.0,29,sweat band,band FOR sweat,8070.7799999509,keypress
812564,26.0,30,gene tender,tender ABOUT gene,5609.37999992166,keypress
812564,26.0,31,grand roll,roll IS grand,8111.72000004444,keypress
812564,26.0,32,battle quake,quake DURING battle,6129.54500003252,keypress
812564,26.0,33,base bike,bike IS base,9080.82999999169,keypress
812564,26.0,34,pick sled,sled FOR pick,14118.3500000043,keypress
812564,26.0,35,barn shaft,shaft LOCATION IS barn,6089.7399999667,keypress
812564,26.0,36,hand water,water FOR hand,8792.35999996308,keypress
812564,26.0,37,lighter elf,elf IS lighter,5879.40500001423,keypress
812564,26.0,38,south mile,mile LOCATION IS south,10566.9700000435,keypress
812564,26.0,39,indie punk,punk IS indie,8958.73499999288,keypress
812564,26.0,40,margin plank,plank LOCATION IS margin,12062.4600000447,keypress
812564,26.0,41,bridge mill,mill LOCATION IS bridge,6070.80499990843,keypress
812564,26.0,42,center piper,piper LOCATION IS center,7365.58500002138,keypress
812564,26.0,43,setting oxygen,oxygen FOR setting,11940.8899999689,keypress
812564,26.0,44,bore chase,chase FOR bore,15551.0549999308,keypress
812564,26.0,45,fire quake,quake HAS fire,22283.4949999815,keypress
812564,26.0,46,stone ware,ware MADE OF stone,7425.28000008315,keypress
812564,26.0,47,waist force,force LOCATION IS waist,10971.0349999368,keypress
812564,26.0,48,slip mason,mason FOR slip,12520.2300000237,keypress
812564,26.0,49,needle leave,leave FOR needle,6855.75999994762,keypress
812564,26.0,50,draw lark,lark IS draw,12476.8299999414,keypress
812564,26.0,51,chit stuff,stuff IS chit,7011.46499998868,keypress
812564,26.0,52,cross fish,fish IS cross,6027.32999995351,keypress
812564,26.0,53,head cloth,cloth FOR head,4317.7849999629,keypress
812564,26.0,54,rail hop,hop USES rail,8938.95999994129,keypress
812564,26.0,55,kin study,study ABOUT kin,4216.03499993216,keypress
813173,39.0,1,battle quake,quake CAUSED BY battle,7157.24499999487,keypress
813173,39.0,2,girl wife,wife IS girl,8468.04000000702,keypress
813173,39.0,3,stone ware,ware MADE OF stone,7452.44500000263,keypress
813173,39.0,4,tractor photon,photon MAKES tractor,11779.0300000052,keypress
813173,39.0,5,boat screen,boat HAS screen,21414.2100000026,keypress
813173,39.0,6,setting oxygen,oxygen FOR setting,13594.8249999929,keypress
813173,39.0,7,snow man,man MADE OF snow,7159.86500000872,keypress
813173,39.0,8,fish water,water FOR fish,8700.74000000022,keypress
813173,39.0,9,rain pond,pond MADE OF rain,12338.0000000034,keypress
813173,39.0,10,center piper,piper DERIVED FROM center,14141.4249999943,keypress
813173,39.0,11,kin study,study ABOUT kin,10964.9700000009,keypress
813173,39.0,12,cross fish,fish CAUSES cross,34119.4749999995,keypress
813173,39.0,13,barn shaft,shaft LOCATION IS barn,13451.350000003,keypress
813173,39.0,14,draw lark,lark LOCATION IS draw,16267.0999999973,keypress
813173,39.0,15,indie punk,punk MADE OF indie,17329.7100000054,keypress
813173,39.0,16,norman cam,cam FOR norman,12220.4899999924,keypress
813173,39.0,17,home pile,pile LOCATION IS home,12437.4950000056,keypress
813173,39.0,18,tea time,time FOR tea,10265.5749999976,keypress
813173,39.0,19,margin plank,margin LOCATION IS plank,9571.4799999987,keypress
813173,39.0,20,lighter elf,elf LOCATION IS lighter,8412.57000000041,keypress
813173,39.0,21,fire mill,mill MAKES fire,7479.64000000502,keypress
813173,39.0,22,rail hop,hop LOCATION IS rail,8832.61500000663,keypress
813173,39.0,23,dead storey,storey IS dead,9470.31499999866,keypress
813173,39.0,24,sweat band,band FOR sweat,14447.7900000056,keypress
813173,39.0,25,grand roll,roll IS grand,11438.2699999987,keypress
813173,39.0,26,euro linen,linen DERIVED FROM euro,13970.290000012,keypress
813173,39.0,27,chit stuff,stuff DERIVED FROM chit,8587.61000000231,keypress
813173,39.0,28,command loop,loop CAUSED BY command,10168.5049999942,keypress
813173,39.0,29,stem hockey,hockey FOR stem,8285.06999999809,keypress
813173,39.0,30,ship port,port FOR ship,5830.99499999662,keypress
813173,39.0,31,head cloth,cloth FOR head,6680.01500000537,keypress
813173,39.0,32,sand stock,stock DERIVED FROM sand,15751.0049999983,keypress
813173,39.0,33,fact sail,sail BY fact,29635.9050000028,keypress
813173,39.0,34,needle leave,leave MADE OF needle,31192.035,keypress
813173,39.0,35,passion wood,wood FOR passion,7119.7000000102,keypress
813173,39.0,36,south plant,plant LOCATION IS south,14500.4199999967,keypress
813173,39.0,37,sail wind,wind FOR sail,9226.77500000282,keypress
813173,39.0,38,chair bike,bike HAS chair,6806.93999999494,keypress
813173,39.0,39,sand fish,fish LOCATION IS sand,9647.78499999375,keypress
813173,39.0,40,waist force,force ABOUT waist,24150.2449999971,keypress
813173,39.0,41,half writer,writer FOR half,10121.3250000001,keypress
813173,39.0,42,slip mason,mason USES slip,11210.1700000057,keypress
813173,39.0,43,hand water,water FOR hand,5799.02999999467,keypress
813173,39.0,44,bore chase,chase CAUSES bore,30012.9450000095,keypress
813173,39.0,45,bridge mill,mill LOCATION IS bridge,7345.42499999225,keypress
813173,39.0,46,husband raid,raid FOR husband,6252.09999999788,keypress
813173,39.0,47,south mile,mile FOR south,7818.9449999918,keypress
813173,39.0,48,gene tender,tender CAUSED BY gene,12835.6600000116,keypress
813173,39.0,49,base bike,bike DERIVED FROM base,8924.76500000339,keypress
813173,39.0,50,fire quake,quake CAUSED BY fire,7868.17499999597,keypress
813173,39.0,51,vicar warp,warp CAUSED BY vicar,22545.0850000052,keypress
813173,39.0,52,flow beat,beat IS flow,11772.1599999932,keypress
813173,39.0,53,pick sled,sled HAS pick,7547.65999999654,keypress
813173,39.0,54,wicket dye,dye FOR wicket,6319.86499999766,keypress
813173,39.0,55,time port,port FOR time,8504.12000001234,keypress
813302,47.0,1,sail ship,ship HAS sail,15103.0,keypress
813302,47.0,2,font giver,giver FOR font,10243.0,keypress
813302,47.0,3,movie teaser,teaser ABOUT movie,4615.0,keypress
813302,47.0,4,head boat,boat LOCATION IS head,7551.00000000001,keypress
813302,47.0,5,lark case,case ABOUT lark,6994.99999999999,keypress
813302,47.0,6,stair cloth,cloth FOR stair,6431.99999999999,keypress
813302,47.0,7,print well,well FOR print,11693.0,keypress
813302,47.0,8,hair time,time FOR hair,5351.0,keypress
813302,47.0,9,pub result,result ABOUT pub,5120.0,keypress
813302,47.0,10,nit led,led BY nit,4935.0,keypress
813302,47.0,11,sweat band,band FOR sweat,6261.0,keypress
813302,47.0,12,kill tenant,tenant IS kill,17662.0,keypress
813302,47.0,13,ape seed,seed FOR ape,13045.0,keypress
813302,47.0,14,sham lead,lead BY sham,6435.99999999997,keypress
813302,47.0,15,cross gear,gear USES cross,13116.0,keypress
813302,47.0,16,boat sled,sled HAS boat,11627.0,keypress
813302,47.0,17,centre grouse,grouse LOCATION IS centre,9660.0,keypress
813302,47.0,18,tooth end,tooth HAS end,8248.0,keypress
813302,47.0,19,nick vision,nick HAS vision,11986.0,keypress
813302,47.0,20,sugar owner,owner HAS sugar,12174.0000000001,keypress
813302,47.0,21,drive phone,phone CAUSES drive,15313.0,keypress
813302,47.0,22,neck bulb,bulb HAS neck,6656.0,keypress
813302,47.0,23,maple region,region HAS maple,6291.0,keypress
813302,47.0,24,safe flower,flower IS safe,7541.0,keypress
813302,47.0,25,unity pager,pager CAUSES unity,14620.0,keypress
813302,47.0,26,shuffle quest,quest ABOUT shuffle,4159.0,keypress
813302,47.0,27,corner lark,lark LOCATION IS corner,9769.00000000006,keypress
813302,47.0,28,leather patch,patch MADE OF leather,5588.0,keypress
813302,47.0,29,snap nickel,nickel HAS snap,19378.0,keypress
813302,47.0,30,straw gain,gain IS straw,10609.0,keypress
813302,47.0,31,farm room,farm HAS room,7114.0,keypress
813302,47.0,32,bid seeker,seeker FOR bid,4670.99999999994,keypress
813302,47.0,33,bishop lily,lily FOR bishop,25895.0,keypress
813302,47.0,34,photo pond,pond FOR photo,6137.0,keypress
813302,47.0,35,feather bound,bound BY feather,4245.0,keypress
813302,47.0,36,mail soil,mail HAS soil,44062.0,keypress
813302,47.0,37,waist dress,dress HAS waist,7555.0,keypress
813302,47.0,38,strap jacket,jacket HAS strap,6912.00000000006,keypress
813302,47.0,39,dip brace,brace HAS dip,9860.00000000006,keypress
813302,47.0,40,proof shaft,shaft HAS proof,17478.0,keypress
813302,47.0,41,god shock,shock ABOUT god,4944.0,keypress
813302,47.0,42,tea time,time FOR tea,4870.99999999994,keypress
813302,47.0,43,brick mill,mill MAKES brick,5841.0,keypress
813302,47.0,44,draw flight,flight USES draw,27637.9999999999,keypress
813302,47.0,45,tea food,food FOR tea,4883.00000000012,keypress
813302,47.0,46,crew ship,ship HAS crew,5531.0,keypress
813302,47.0,47,stair door,door LOCATION IS stair,7505.0,keypress
813302,47.0,48,fighter piece,fighter HAS piece,5089.0,keypress
813302,47.0,49,row glider,glider USES row,8197.0,keypress
813302,47.0,50,public goon,goon LOCATION IS public,7794.0,keypress
813302,47.0,51,stone ware,ware IS stone,5351.0,keypress
813302,47.0,52,short racing,racing IS short,6417.0,keypress
813302,47.0,53,waist press,press FOR waist,5713.00000000012,keypress
813302,47.0,54,chair screen,screen BY chair,4247.00000000012,keypress
813302,47.0,55,snow man,man MADE OF snow,5748.0,keypress
815688,25.0,1,snow man,man MADE OF snow,10836.0249999678,keypress
815688,25.0,2,char fry,fry CAUSES char,15071.8650000053,keypress
815688,25.0,3,wood cab,cab USED BY wood,10675.0950000132,keypress
815688,25.0,4,girl boy,boy HAS girl,15522.4949999829,keypress
815688,25.0,5,rear stove,stove BY rear,4482.36499994528,keypress
815688,25.0,6,search trick,trick DURING search,23355.7849999634,keypress
815688,25.0,7,black rink,rink HAS black,7523.50000001024,keypress
815688,25.0,8,paint window,window HAS paint,16570.6800000044,keypress
815688,25.0,9,stone ware,stone HAS ware,4764.22000001185,keypress
815688,25.0,10,set weed,weed MAKES set,8251.67000002693,keypress
815688,25.0,11,herring group,group HAS herring,7166.12499998882,keypress
815688,25.0,12,tea time,time FOR tea,4199.48999996996,keypress
815688,25.0,13,fair ligand,ligand LOCATION IS fair,20354.7749999561,keypress
815688,25.0,14,chair bin,bin BY chair,4589.83500004979,keypress
815688,25.0,15,fine father,father IS fine,6015.0249999715,keypress
815688,25.0,16,back wheat,wheat LOCATION IS back,11205.6549999979,keypress
815688,25.0,17,west scheme,scheme LOCATION IS west,7418.20499999449,keypress
815688,25.0,18,mouse gown,gown FOR mouse,5754.31000004755,keypress
815688,25.0,19,club pond,club HAS pond,7896.58999996027,keypress
815688,25.0,20,boat pipe,pipe FOR boat,5954.90499999141,keypress
815688,25.0,21,sword craft,craft CAUSES sword,7019.05000000261,keypress
815688,25.0,22,silver teller,teller IS silver,6966.39499999583,keypress
815688,25.0,23,sweat band,band FOR sweat,21330.719999969,keypress
815688,25.0,24,salt mayor,mayor MAKES salt,7881.22000003932,keypress
815688,25.0,25,time fish,fish ABOUT time,13208.564999979,keypress
815688,25.0,26,protein buy,buy FOR protein,16261.8950000033,keypress
815688,25.0,27,river hand,river HAS hand,3809.24000003142,keypress
815688,25.0,28,wood brush,brush DERIVED FROM wood,6699.99500003178,keypress
815688,25.0,29,mouse storm,storm ABOUT mouse,9289.43499998422,keypress
815688,25.0,30,tin fish,tin HAS fish,7109.8050000146,keypress
815688,25.0,31,litter matter,matter IS litter,11092.4850000301,keypress
815688,25.0,32,paint coat,paint HAS coat,9565.98999997368,keypress
815688,25.0,33,lodging singer,singer HAS lodging,4769.2200000165,keypress
815688,25.0,34,rail gate,gate BY rail,3444.09500004258,keypress
815688,25.0,35,girl worker,worker IS girl,3832.5649999897,keypress
815688,25.0,36,fear stain,stain HAS fear,5757.32999999309,keypress
815688,25.0,37,bed tape,tape BY bed,3682.14500002796,keypress
815688,25.0,38,sling party,party DERIVED FROM sling,8854.86500000115,keypress
815688,25.0,39,worm street,street HAS worm,7363.3400000399,keypress
815688,25.0,40,cable bush,bush BY cable,4716.98000002652,keypress
815688,25.0,41,opening mass,opening LOCATION IS mass,10163.7099999934,keypress
815688,25.0,42,rail table,table HAS rail,7632.59000005201,keypress
815688,25.0,43,scare format,format IS scare,10201.8450000323,keypress
815688,25.0,44,pony comb,pony HAS comb,11291.4600000367,keypress
815688,25.0,45,militia enemy,enemy FOR militia,5489.42499997793,keypress
815688,25.0,46,back weed,weed BY back,6071.24499999918,keypress
815688,25.0,47,rail site,site HAS rail,15531.1799999909,keypress
815688,25.0,48,descent sell,sell CAUSES descent,5671.02000000887,keypress
815688,25.0,49,ice meat,meat BY ice,16311.8149999646,keypress
815688,25.0,50,song boy,boy CAUSES song,9508.4350000252,keypress
815688,25.0,51,moon bed,bed FOR moon,13914.8999999743,keypress
815688,25.0,52,team ball,team HAS ball,5587.95000001555,keypress
815688,25.0,53,folk loom,loom CAUSES folk,4452.58500002092,keypress
815688,25.0,54,turbo fusion,fusion HAS turbo,5184.58000000101,keypress
815688,25.0,55,brown rating,rating ABOUT brown,5612.3099999968,keypress
816171,28.0,1,rear stove,stove LOCATION IS rear,43341.7350000236,keypress
816171,28.0,2,descent sell,sell USED BY descent,24836.335,keypress
816171,28.0,3,search trick,trick USED BY search,23394.8049999308,keypress
816171,28.0,4,bed tape,tape FOR bed,8576.17000001483,keypress
816171,28.0,5,lodging singer,singer IS lodging,15162.934999913,keypress
816171,28.0,6,scare format,format USES scare,19432.9800000414,keypress
816171,28.0,7,fear stain,stain CAUSES fear,21605.1750000333,keypress
816171,28.0,8,protein buy,buy FOR protein,26523.4499999788,keypress
816171,28.0,9,pony comb,comb BY pony,15437.1950000059,keypress
816171,28.0,10,turbo fusion,turbo HAS fusion,4705.24999999907,keypress
816171,28.0,11,paint coat,coat DURING paint,2812.8850000212,keypress
816171,28.0,12,mouse gown,gown IS mouse,3363.07500000112,keypress
816171,28.0,13,char fry,fry DERIVED FROM char,6389.90499998908,keypress
816171,28.0,14,cable bush,bush FOR cable,6088.80999998655,keypress
816171,28.0,15,girl boy,boy IS girl,7287.28000004776,keypress
816171,28.0,16,club pond,pond DERIVED FROM club,2571.68499997351,keypress
816171,28.0,17,paint window,window DERIVED FROM paint,2567.38000002224,keypress
816171,28.0,18,sling party,party ABOUT sling,9524.82999989297,keypress
816171,28.0,19,girl worker,girl HAS worker,19245.9200000158,keypress
816171,28.0,20,silver teller,teller FOR silver,3472.53999998793,keypress
816171,28.0,21,back weed,weed CAUSED BY back,2879.33000002522,keypress
816171,28.0,22,sword craft,craft LOCATION IS sword,2767.90499989875,keypress
816171,28.0,23,team ball,ball FOR team,3715.96000005957,keypress
816171,28.0,24,rail gate,gate BY rail,3492.86500003655,keypress
816171,28.0,25,tin fish,fish USES tin,2867.31000000145,keypress
816171,28.0,26,ice meat,meat DURING ice,2804.00000000373,keypress
816171,28.0,27,brown rating,rating BY brown,3134.32999991346,keypress
816171,28.0,28,worm street,worm LOCATION IS street,2949.76999994833,keypress
816171,28.0,29,moon bed,bed CAUSES moon,4203.03500001319,keypress
816171,28.0,30,wood cab,cab IS wood,2847.15500008315,keypress
816171,28.0,31,river hand,hand LOCATION IS river,6357.63499990571,keypress
816171,28.0,32,song boy,boy CAUSES song,3603.75999996904,keypress
816171,28.0,33,snow man,man MAKES snow,9853.35500002839,keypress
816171,28.0,34,herring group,herring HAS group,2590.74999997392,keypress
816171,28.0,35,back wheat,wheat BY back,2268.83999991696,keypress
816171,28.0,36,rail site,rail LOCATION IS site,6575.55499998853,keypress
816171,28.0,37,mouse storm,storm FOR mouse,27941.1800000817,keypress
816171,28.0,38,time fish,time HAS fish,3541.42499994487,keypress
816171,28.0,39,black rink,rink IS black,3477.56499995012,keypress
816171,28.0,40,opening mass,mass DERIVED FROM opening,2409.28999998141,keypress
816171,28.0,41,set weed,weed LOCATION IS set,3648.66999990772,keypress
816171,28.0,42,west scheme,scheme IS west,2262.58500001859,keypress
816171,28.0,43,folk loom,loom DERIVED FROM folk,4163.24000002351,keypress
816171,28.0,44,chair bin,chair LOCATION IS bin,5563.33999999333,keypress
816171,28.0,45,sweat band,sweat LOCATION IS band,3352.92500001378,keypress
816171,28.0,46,wood brush,brush FOR wood,4546.12499999348,keypress
816171,28.0,47,militia enemy,enemy ABOUT militia,3867.884999956,keypress
816171,28.0,48,stone ware,stone HAS ware,4754.27000003401,keypress
816171,28.0,49,salt mayor,mayor HAS salt,6707.94500003103,keypress
816171,28.0,50,fine father,father IS fine,3651.19500004221,keypress
816171,28.0,51,tea time,time LOCATION IS tea,11724.2349999724,keypress
816171,28.0,52,fair ligand,ligand LOCATION IS fair,3494.83000009786,keypress
816171,28.0,53,rail table,table DERIVED FROM rail,4896.59500005655,keypress
816171,28.0,54,litter matter,litter HAS matter,6951.44999993499,keypress
816171,28.0,55,boat pipe,boat HAS pipe,4895.91500000097,keypress
817271,30.0,1,mast hoe,hoe FOR mast,9848.64999999991,keypress
817271,30.0,2,special owl,owl IS special,18517.7299999996,keypress
817271,30.0,3,saw fuel,fuel FOR saw,23157.6750000022,keypress
817271,30.0,4,strait timer,timer FOR strait,8528.36000000025,keypress
817271,30.0,5,bubble step,step MADE OF bubble,5738.33500000183,keypress
817271,30.0,6,bog term,term FOR bog,15020.9100000029,keypress
817271,30.0,7,stone ware,ware DERIVED FROM stone,8952.8250000003,keypress
817271,30.0,8,waist set,set FOR waist,9368.41500000082,keypress
817271,30.0,9,bob load,load CAUSED BY bob,11775.275,keypress
817271,30.0,10,beef broker,broker MAKES beef,8502.34499999715,keypress
817271,30.0,11,cash summer,summer MADE OF cash,31637.1249999975,keypress
817271,30.0,12,info finch,finch USES info,43943.6000000024,keypress
817271,30.0,13,use record,record MADE OF use,12369.2250000022,keypress
817271,30.0,14,consul son,son USES consul,18575.5250000002,keypress
817271,30.0,15,sweat band,band FOR sweat,5890.26000000013,keypress
817271,30.0,16,skate band,band FOR skate,5869.35500000254,keypress
817271,30.0,17,tree soil,soil USED BY tree,6352.46499999991,keypress
817271,30.0,18,win slot,win HAS slot,8928.03999999887,keypress
817271,30.0,19,wine button,button CAUSES wine,3968.60999999993,keypress
817271,30.0,20,dance swing,swing USED BY dance,11615.4600000009,keypress
817271,30.0,21,day fish,day HAS fish,30205.364999998,keypress
817271,30.0,22,tram fill,tram HAS fill,11647.5050000008,keypress
817271,30.0,23,jet giving,giving DURING jet,12999.1800000025,keypress
817271,30.0,24,tea time,time FOR tea,4909.45999999897,keypress
817271,30.0,25,band rock,rock USES band,12109.980000001,keypress
817271,30.0,26,meeting jar,jar FOR meeting,7002.12499999907,keypress
817271,30.0,27,shin click,click CAUSED BY shin,8078.66999999899,keypress
817271,30.0,28,loin robe,robe FOR loin,4678.55000000057,keypress
817271,30.0,29,sea storm,storm LOCATION IS sea,7718.52000000217,keypress
817271,30.0,30,sand quake,sand HAS quake,12795.4950000021,keypress
817271,30.0,31,ion riding,riding CAUSED BY ion,18404.0999999997,keypress
817271,30.0,32,hunter poll,poll BY hunter,4864.5749999996,keypress
817271,30.0,33,birth wife,wife CAUSES birth,18585.0100000025,keypress
817271,30.0,34,bag street,street HAS bag,6911.4000000009,keypress
817271,30.0,35,snow man,man MADE OF snow,6484.56499999884,keypress
817271,30.0,36,switch job,job CAUSES switch,8871.80499999883,keypress
817271,30.0,37,goal coach,coach CAUSES goal,12302.1349999981,keypress
817271,30.0,38,cheese road,road MADE OF cheese,6456.75499999919,keypress
817271,30.0,39,hearth belly,belly LOCATION IS hearth,11691.055000003,keypress
817271,30.0,40,sea buoy,buoy USED BY sea,6338.06999999797,keypress
817271,30.0,41,byte miner,miner MAKES byte,20548.53,keypress
817271,30.0,42,meadow luck,meadow HAS luck,12383.4600000009,keypress
817271,30.0,43,folk line,line FOR folk,5724.24500000128,keypress
817271,30.0,44,hair dress,dress FOR hair,3960.24000000034,keypress
817271,30.0,45,rein shine,rein HAS shine,8330.55999999854,keypress
817271,30.0,46,back boat,boat LOCATION IS back,9503.74500000186,keypress
817271,30.0,47,sand tan,tan CAUSED BY sand,6023.12499999977,keypress
817271,30.0,48,anchor domain,domain USES anchor,28642.5999999992,keypress
817271,30.0,49,gilt round,round MADE OF gilt,5963.72999999952,keypress
817271,30.0,50,review onset,onset USES review,5952.29000000097,keypress
817271,30.0,51,milk friend,friend USES milk,12334.1199999995,keypress
817271,30.0,52,shop room,shop HAS room,4297.65500000212,keypress
817271,30.0,53,brick steak,steak MADE OF brick,12771.8899999999,keypress
817271,30.0,54,lunch day,day FOR lunch,6129.92999999912,keypress
817271,30.0,55,rose mill,mill MAKES rose,3217.86500000232,keypress
817344,42.0,1,january caste,caste IS january,33846.4449999738,keypress
817344,42.0,2,custom dad,dad MADE OF custom,52216.2200000021,keypress
817344,42.0,3,script flat,flat IS script,29559.9599999841,keypress
817344,42.0,4,october going,october LOCATION IS going,9396.17000002181,keypress
817344,42.0,5,trip series,series MADE OF trip,19145.3099999926,keypress
817344,42.0,6,part brush,brush DERIVED FROM part,24014.2000000342,keypress
817344,42.0,7,film bed,bed DERIVED FROM film,116626.579999982,keypress
817344,42.0,8,june scotch,scotch HAS june,20223.5950000468,keypress
817344,42.0,9,cloud fit,fit FOR cloud,32497.5700000068,keypress
817344,42.0,10,censor child,child IS censor,30732.6150000445,keypress
817344,42.0,11,paint paper,paper MADE OF paint,15413.7700000429,keypress
817344,42.0,12,file pit,pit MADE OF file,6517.35499995993,keypress
817344,42.0,13,hook people,people MADE OF hook,7876.42000004416,keypress
817344,42.0,14,grave pond,grave LOCATION IS pond,10005.3150000167,keypress
817344,42.0,15,camp end,end LOCATION IS camp,22075.1499999897,keypress
817344,42.0,16,trend hen,hen MAKES trend,13089.0599999693,keypress
817344,42.0,17,hog case,hog LOCATION IS case,3741.74000002677,keypress
817344,42.0,18,pitch view,view DERIVED FROM pitch,15743.6349999625,keypress
817344,42.0,19,grass soil,soil FOR grass,10573.245000036,keypress
817344,42.0,20,livery world,world USED BY livery,7463.40499998769,keypress
817344,42.0,21,leg lark,lark DURING leg,20404.2699999991,keypress
817344,42.0,22,sword right,right ABOUT sword,20167.7249999484,keypress
817344,42.0,23,sweat band,band MADE OF sweat,4151.46000002278,keypress
817344,42.0,24,dot deck,dot LOCATION IS deck,14102.3550000391,keypress
817344,42.0,25,life girl,girl HAS life,10999.4249999872,keypress
817344,42.0,26,tea time,time FOR tea,7663.5950000491,keypress
817344,42.0,27,score finish,finish CAUSED BY score,8775.03499999875,keypress
817344,42.0,28,dive essay,essay MADE OF dive,12141.0100000212,keypress
817344,42.0,29,final scorer,scorer BY final,27148.6350000487,keypress
817344,42.0,30,tow motor,motor FOR tow,10503.1500000041,keypress
817344,42.0,31,dog boat,boat FOR dog,7227.53999999259,keypress
817344,42.0,32,sword well,well USED BY sword,11931.4550000126,keypress
817344,42.0,33,pill blue,blue IS pill,30379.4249999919,keypress
817344,42.0,34,cloak robe,robe DERIVED FROM cloak,8328.06999998866,keypress
817344,42.0,35,fist medium,medium MADE OF fist,35225.9649999905,keypress
817344,42.0,36,stand quake,stand HAS quake,5789.82499998529,keypress
817344,42.0,37,goal man,man FOR goal,8676.07500002487,keypress
817344,42.0,38,square gas,square HAS gas,10344.6100000292,keypress
817344,42.0,39,disease louse,disease LOCATION IS louse,7169.39500003355,keypress
817344,42.0,40,stone ware,ware FOR stone,16238.3450000198,keypress
817344,42.0,41,pack stand,stand FOR pack,9044.01499999221,keypress
817344,42.0,42,tail mill,mill CAUSED BY tail,19276.520000014,keypress
817344,42.0,43,snow man,man MADE OF snow,12405.9000000125,keypress
817344,42.0,44,spell energy,energy CAUSED BY spell,9950.14999998966,keypress
817344,42.0,45,drug box,box FOR drug,6381.48999999976,keypress
817344,42.0,46,lamp foot,foot FOR lamp,9970.26500001084,keypress
817344,42.0,47,cliff sphere,sphere MADE OF cliff,67605.5449999985,keypress
817344,42.0,48,bag power,bag HAS power,16459.2950000078,keypress
817344,42.0,49,clergy church,clergy LOCATION IS church,13334.0699999826,keypress
817344,42.0,50,draw block,block FOR draw,14007.5350000407,keypress
817344,42.0,51,holly dealer,dealer USES holly,76686.2199999741,keypress
817344,42.0,52,fact broker,broker MADE OF fact,7874.91999997292,keypress
817344,42.0,53,razor story,story ABOUT razor,13739.1550000175,keypress
817344,42.0,54,contra making,contra LOCATION IS making,4486.88499996206,keypress
817344,42.0,55,form fowl,fowl HAS form,19712.6500000013,keypress
823221,44.0,1,milk friend,friend FOR milk,30440.4700000014,keypress
823221,44.0,2,rose mill,mill MAKES rose,13987.8549999994,keypress
823221,44.0,3,waist set,set FOR waist,30374.0899999975,keypress
823221,44.0,4,bob load,load FOR bob,62456.2949999963,keypress
823221,44.0,5,goal coach,coach FOR goal,10554.3150000012,keypress
823221,44.0,6,saw fuel,fuel FOR saw,12757.4199999945,keypress
823221,44.0,7,cheese road,road LOCATION IS cheese,39908.5449999984,keypress
823221,44.0,8,ion riding,riding IS ion,18132.1900000039,keypress
823221,44.0,9,consul son,consul HAS son,20197.325000001,keypress
823221,44.0,10,snow man,man MADE OF snow,13595.0200000079,keypress
823221,44.0,11,shop room,room IS shop,14205.1449999999,keypress
823221,44.0,12,rein shine,rein HAS shine,12139.3800000078,keypress
823221,44.0,13,folk line,line IS folk,26554.0000000037,keypress
823221,44.0,14,dance swing,swing IS dance,7237.95000000973,keypress
823221,44.0,15,jet giving,giving CAUSED BY jet,46745.7200000063,keypress
823221,44.0,16,hearth belly,belly CAUSED BY hearth,17451.0450000089,keypress
823221,44.0,17,win slot,slot ABOUT win,13526.125000004,keypress
823221,44.0,18,tram fill,fill LOCATION IS tram,12860.6049999944,keypress
823221,44.0,19,switch job,job IS switch,16929.6749999921,keypress
823221,44.0,20,hair dress,dress IS hair,7810.6650000118,keypress
823221,44.0,21,use record,record CAUSED BY use,20066.1749999999,keypress
823221,44.0,22,strait timer,timer IS strait,7272.00500000617,keypress
823221,44.0,23,lunch day,day ABOUT lunch,6916.00000001199,keypress
823221,44.0,24,sea storm,sea HAS storm,21156.6100000055,keypress
823221,44.0,25,bog term,term IS bog,14571.649999998,keypress
823221,44.0,26,sand tan,tan DERIVED FROM sand,9322.10499999928,keypress
823221,44.0,27,tree soil,tree HAS soil,9541.45499999868,keypress
823221,44.0,28,brick steak,steak BY brick,17234.9850000028,keypress
823221,44.0,29,day fish,fish LOCATION IS day,10929.0899999905,keypress
823221,44.0,30,loin robe,robe ABOUT loin,19107.5399999972,keypress
823221,44.0,31,skate band,band ABOUT skate,11793.8150000118,keypress
823221,44.0,32,bag street,bag LOCATION IS street,17868.094999998,keypress
823221,44.0,33,review onset,onset FOR review,7585.15500000794,keypress
823221,44.0,34,wine button,button ABOUT wine,6541.38500000408,keypress
823221,44.0,35,meeting jar,jar IS meeting,20050.3150000004,keypress
823221,44.0,36,birth wife,wife ABOUT birth,19184.4899999996,keypress
823221,44.0,37,cash summer,summer MAKES cash,18268.7950000109,keypress
823221,44.0,38,tea time,tea LOCATION IS time,19626.4400000073,keypress
823221,44.0,39,stone ware,ware IS stone,9221.91999999632,keypress
823221,44.0,40,sweat band,band IS sweat,12424.8550000048,keypress
