experiment,participant_id,age,trial_order,stimulus,response
open,938680,43.0,51,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,938680,43.0,52,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,938680,43.0,53,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,938680,43.0,54,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",no
open,938680,43.0,55,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,938680,43.0,56,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,938680,43.0,57,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,938680,43.0,58,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,938680,43.0,59,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,938680,43.0,60,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,938680,43.0,61,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,938680,43.0,62,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,938680,43.0,63,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,938680,43.0,64,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,938680,43.0,65,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,938680,43.0,66,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,950256,33.0,1,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,950256,33.0,2,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,950256,33.0,3,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,950256,33.0,4,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,950256,33.0,5,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,950256,33.0,6,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,950256,33.0,7,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,950256,33.0,8,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,950256,33.0,9,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,950256,33.0,10,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,950256,33.0,11,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,950256,33.0,12,"The door is red. In this context, is the door red?",yes
open,950256,33.0,13,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,950256,33.0,14,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,950256,33.0,15,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,950256,33.0,16,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,950256,33.0,17,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,950256,33.0,18,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,950256,33.0,19,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,950256,33.0,20,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,950256,33.0,21,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,950256,33.0,22,"The door is red. In this context, is the door red?",yes
open,950256,33.0,23,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,950256,33.0,24,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,950256,33.0,25,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,950256,33.0,26,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,950256,33.0,27,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,950256,33.0,28,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,950256,33.0,29,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,950256,33.0,30,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,950256,33.0,31,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,950256,33.0,32,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,950256,33.0,33,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,950256,33.0,34,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,950256,33.0,35,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,950256,33.0,36,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,950256,33.0,37,"The door is green. In this context, is the door blue?",no
open,950256,33.0,38,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,950256,33.0,39,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,950256,33.0,40,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,950256,33.0,41,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,950256,33.0,42,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,950256,33.0,43,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,950256,33.0,44,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,950256,33.0,45,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,950256,33.0,46,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,950256,33.0,47,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,950256,33.0,48,"The door is green. In this context, is the door blue?",no
open,950256,33.0,49,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,950256,33.0,50,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",no
open,950256,33.0,51,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,950256,33.0,52,"The door is green. In this context, is the door blue?",no
open,950256,33.0,53,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",yes
open,950256,33.0,54,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",yes
open,950256,33.0,55,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,950256,33.0,56,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,950256,33.0,57,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,950256,33.0,58,"The door is red. In this context, is the door red?",yes
open,950256,33.0,59,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,950256,33.0,60,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,950256,33.0,61,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,950256,33.0,62,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,950256,33.0,63,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,950256,33.0,64,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,950256,33.0,65,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,950256,33.0,66,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,951770,40.0,1,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",anne
open,951770,40.0,2,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",bob
open,951770,40.0,3,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,951770,40.0,4,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,951770,40.0,5,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,951770,40.0,6,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,951770,40.0,7,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,951770,40.0,8,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,951770,40.0,9,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,951770,40.0,10,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,951770,40.0,11,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,951770,40.0,12,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,951770,40.0,13,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,951770,40.0,14,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,951770,40.0,15,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,951770,40.0,16,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,951770,40.0,17,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,951770,40.0,18,"The door is red. In this context, is the door red?",yes
open,951770,40.0,19,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,951770,40.0,20,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,951770,40.0,21,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,951770,40.0,22,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,951770,40.0,23,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,951770,40.0,24,"John discussed with Ricky and Ricky called Bill. Bill was called by John. In this context, did Bill call Ricky?",no
open,951770,40.0,25,"The door is green. In this context, is the door blue?",no
open,951770,40.0,26,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,951770,40.0,27,"The door is green. In this context, is the door blue?",no
open,951770,40.0,28,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,951770,40.0,29,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,951770,40.0,30,"The door is red. In this context, is the door red?",yes
open,951770,40.0,31,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,951770,40.0,32,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,951770,40.0,33,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,951770,40.0,34,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,951770,40.0,35,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,951770,40.0,36,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,951770,40.0,37,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,951770,40.0,38,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,951770,40.0,39,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,951770,40.0,40,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,951770,40.0,41,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,951770,40.0,42,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,951770,40.0,43,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,951770,40.0,44,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",no
open,951770,40.0,45,"The door is red. In this context, is the door red?",yes
open,951770,40.0,46,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",no
open,951770,40.0,47,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,951770,40.0,48,"The door is green. In this context, is the door blue?",no
open,951770,40.0,49,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,951770,40.0,50,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,951770,40.0,51,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,951770,40.0,52,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,951770,40.0,53,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,951770,40.0,54,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,951770,40.0,55,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,951770,40.0,56,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,951770,40.0,57,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",yes
open,951770,40.0,58,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,951770,40.0,59,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,951770,40.0,60,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,951770,40.0,61,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,951770,40.0,62,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,951770,40.0,63,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,951770,40.0,64,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,951770,40.0,65,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,951770,40.0,66,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",yes
open,956173,56.0,1,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,956173,56.0,2,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",yes
open,956173,56.0,3,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",no
open,956173,56.0,4,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",no
open,956173,56.0,5,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,956173,56.0,6,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,956173,56.0,7,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,956173,56.0,8,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,956173,56.0,9,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,956173,56.0,10,"The door is green. In this context, is the door blue?",no
open,956173,56.0,11,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,956173,56.0,12,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,956173,56.0,13,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",no
open,956173,56.0,14,"The door is red. In this context, is the door red?",yes
open,956173,56.0,15,"The door is red. In this context, is the door red?",yes
open,956173,56.0,16,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",no
open,956173,56.0,17,"Franck chased Paul and Paul chased Bill. Bill was called by Paul. In this context, was Paul chased?",yes
open,956173,56.0,18,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,956173,56.0,19,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,956173,56.0,20,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",no
open,956173,56.0,21,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,956173,56.0,22,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",no
open,956173,56.0,23,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",no
open,956173,56.0,24,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",no
open,956173,56.0,25,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",yes
open,956173,56.0,26,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,956173,56.0,27,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,956173,56.0,28,"John kissed Mary and Lucy was kissed by Mary. In this context, was John kissed by Mary?",no
open,956173,56.0,29,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,956173,56.0,30,"Steve hugged Molly and Donna was kissed by Molly. In this context, was Molly kissed?",no
open,956173,56.0,31,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",no
open,956173,56.0,32,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,956173,56.0,33,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,956173,56.0,34,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,956173,56.0,35,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,956173,56.0,36,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",no
open,956173,56.0,37,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,956173,56.0,38,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,956173,56.0,39,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,956173,56.0,40,"John deceived Mary and Lucy was deceived by Mary. In this context, did Mary deceive Lucy?",yes
open,956173,56.0,41,"John laughed at Matt and then laughed at Alice too. Mary was kissed by Nuria. In this context, was Nuria kissed?",yes
open,956173,56.0,42,"Paul was called by Lucy and Steve and Anthony was called by Franck. In this context, did Steve call anyone?",no
open,956173,56.0,43,"Sarah was seen by Molly and Jack and Judith was seen by Sarah. In this context, did Jack see anyone?",no
open,956173,56.0,44,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,956173,56.0,45,"The door is green. In this context, is the door blue?",no
open,956173,56.0,46,"Bob kissed Donna and Barbara kissed Peter. Donna was hugged by Alice. In this context, was Alice hugged?",no
open,956173,56.0,47,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,956173,56.0,48,"Matt punched John and John punched himself too. Molly was kissed by John. In this context, was John kissed?",no
open,956173,56.0,49,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,956173,56.0,50,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,956173,56.0,51,"John and Manuel were kissed by Franck. Alice was kissed by Franck and Peter. In this context, was Franck kissed?",no
open,956173,56.0,52,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,956173,56.0,53,"Mary complimented John and Bill was complimented by John. In this context, did John compliment anyone?",no
open,956173,56.0,54,"John loved Mary and Lucy was hugged by Mary. Mary was kissed by Lucy. In this context, was Lucy kissed?",no
open,956173,56.0,55,"The door is green. In this context, is the door blue?",no
open,956173,56.0,56,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,956173,56.0,57,"The door is red. In this context, is the door red?",yes
open,956173,56.0,58,"Lucy chased Molly and Alice was kissed by Mary. Mary kissed Sarah. In this context, was Mary kissed?",no
open,956173,56.0,59,"Alice calls Flavia and Flavia is called by Molly. Molly is kissed by Alice. In this context, was Molly kissed?",yes
open,956173,56.0,60,"Alice yelled at Flavia and Flavia yelled at Alice's sister. Alice's sister was greeted by Alice. In this context, was Alice greeted?",no
open,956173,56.0,61,"Jessica and Mary were kissed by Alice. Jessica was kissed by Samuel and Andrew was kissed by Mary. In this context, was Mary kissed?",yes
open,956173,56.0,62,"Francesco wrote to Nuria and John wrote to Irene. Mary was paid by Francesco. In this context, was Francesco paid?",no
open,956173,56.0,63,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,956173,56.0,64,"Franck read to himself and John read to himself, Anthony and Franck. In this context, was Franck read to?",yes
open,956173,56.0,65,"Jessica and Giovanna deceived Pascual and Barbara was deceived by Pascual and Laura. In this context, did Laura deceive anyone?",yes
open,956173,56.0,66,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, did Jack train anyone?",yes
open,956811,22.0,1,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,956811,22.0,2,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,956811,22.0,3,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,956811,22.0,4,"Cleo kissed Alice and Alice was kissed by Mary. Cleo and Alice were kissed by Mary. In this context, was Mary kissed?",yes
open,956811,22.0,5,"John saw Lucy and Alice was seen by Lucy. Alice saw John. In this context, did Lucy see anyone?",no
open,956811,22.0,6,"Paul was helped by Mary and Steve and Anthony was helped by Franck. In this context, did Steve help anyone?",yes
open,956811,22.0,7,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,956811,22.0,8,"Walter emailed Kora and Lucy was emailed by Kora. Kora was emailed by Lucy. In this context, did Kora email anyone?",yes
open,956811,22.0,9,"The door is red. In this context, is the door red?",yes
open,956811,22.0,10,"Andrew and Molly were laughed at by Lucy. Smith was laughed at by Samuel and Andrew was laughed at by Molly. In this context, was Andrew laughed at?",yes
open,956811,22.0,11,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,956811,22.0,12,"Flavia and Jack avoided Mary and Franck was avoided by Lucy and Flavia. In this context, did Franck avoid anyone?",no
open,956811,22.0,13,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,956811,22.0,14,"Elena scolded Molly and Sarah was scolded by Molly. In this context, did Molly scold anyone?",yes
open,956811,22.0,15,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,956811,22.0,16,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",yes
open,956811,22.0,17,"John saw Lucy and Alice was seen by Lucy. Lucy saw John. In this context, was Lucy seen?",no
open,956811,22.0,18,"Molly saw Mary hugging John and Molly was hugged by Mary. In this context, did Molly hug John?",no
open,956811,22.0,19,"Max trained Molly and Bob and Alice was trained by Jack and Max. In this context, was Jack trained?",no
open,956811,22.0,20,"Anne was hugged by Emilio and Jack and Walter was hugged by Franck. In this context, did Emilio hug anyone?",yes
open,956811,22.0,21,"John and Samantha called Mary and Luis was called by Lucy and Mary. In this context, was Lucy called by anyone?",no
open,956811,22.0,22,"Mary was kissed by Molly and Franck. In this context, was Molly kissed?",no
open,956811,22.0,23,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",yes
open,956811,22.0,24,"Luis leaves Roy and Laura is left by Roy. Roy is kissed by Laura. In this context, was Laura kissed?",yes
open,956811,22.0,25,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,956811,22.0,26,"The door is green. In this context, is the door blue?",no
open,956811,22.0,27,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yes
open,956811,22.0,28,"The door is red. In this context, is the door red?",yes
open,956811,22.0,29,"Jessica and Mary were cared for by Alice. Jessica was cared for by Samuel and Andrew was cared for by Mary. In this context, was Mary cared for?",yes
open,956811,22.0,30,"Bill and Alice helped Mary and Mary was helped by Luis and Samuel. In this context, was Samuel helped?",no
open,956811,22.0,31,"The door is red. In this context, is the door red?",yes
open,956811,22.0,32,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
open,956811,22.0,33,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,956811,22.0,34,"The door is green. In this context, is the door blue?",no
open,956811,22.0,35,"Bill directed John and Bob was directed by John. John was directed by Bill. In this context, did John direct anyone?",yex
open,956811,22.0,36,"Jessica and Mary were cooked for by Alice. Jessica was cooked for by Samuel and Andrew was cooked for by Mary. In this context, was Mary cooked for?",yes
open,956811,22.0,37,"Pascual and John chased Luis and Luis was chased by Francesco and Bill. In this context, was Pascual chased?",no
