participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt,rt_measure
d58852eb805e1b26b78ccea282136041,25,Female,Tertiary,L,Norway Belgium,4,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,2319,keypress
d58852eb805e1b26b78ccea282136041,25,Female,Tertiary,L,Norway Belgium,4,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3835,keypress
d58852eb805e1b26b78ccea282136041,25,Female,Tertiary,L,Norway Belgium,4,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,2698,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,3605,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,4755,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,3543,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,3332,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,4556,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,3566,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,5987,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Neither,7206,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Neither,3208,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,10216,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,3835,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3727,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,4728,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2608,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,3603,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4046,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,4407,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4897,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,3243,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,4879,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,2422,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,2949,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,5138,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,5004,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Neither,2783,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3996,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,4087,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,3225,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,7154,keypress
99c2d2a5bbf07f3b358e2ed1c012977e,45,Female,Tertiary,R,Norway UK,10,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Neither,9292,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,2054,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,2334,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,13015,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,12348,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,2760,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,1803,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,2980,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,1729,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,2919,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,7409,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2899,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,5072,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2448,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,11257,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,3952,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3653,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Correct,7375,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4745,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,6919,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,4581,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3336,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3812,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,4345,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,6191,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3318,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4748,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,7829,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,11925,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4178,keypress
d9d67171fdcf41822d7a822d6e35b536,41,Male,Tertiary,R,Norway,11,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,8481,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Neither,12097,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,3866,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2857,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,2545,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,2898,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,2490,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,8517,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,2629,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,5040,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,2610,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,7191,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3018,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2830,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,3368,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,5158,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Neither,2540,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,5735,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4674,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,7487,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,5390,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3693,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3459,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Neither,9290,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,4148,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5253,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3252,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,3441,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Neither,5371,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,12615,keypress
09df39a05fe403a8e95a228fa32d89fc,40,Female,Tertiary,R,Germany,6,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,4390,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,4787,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,3942,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,3987,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,2673,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,2007,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,4978,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,6017,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,5286,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2631,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,7794,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,5327,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,6928,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,3388,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2479,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,5428,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,6661,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Correct,4327,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,7881,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,6062,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,4549,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,4509,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3931,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,6188,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,7237,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Neither,7241,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,6806,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,10588,keypress
94f641e3d66f8f8f62eacf1da03d21dc,39,Female,Secondary,R,Germany,11,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6149,keypress
