"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt","rt_measure"
26,49,"cesto","CORTECNOLISMO","BUCCOLAIANDOLO",2,"Correct",2856,"keypress"
26,50,"lussuria","ATLETINATRICA","PECCANNIA",2,"Correct",1705,"keypress"
26,51,"violino","SUONANELLO","LETTOLETTO",1,"Correct",2821,"keypress"
26,52,"melma","AFFOGNITURA","VACIDEMINA",1,"Correct",1777,"keypress"
26,53,"commedia","SHAKESPEARIA","ILLUMINETTRIA",1,"Correct",1907,"keypress"
26,54,"pentola","MORTUMAZITA","CUOCCELA",2,"Correct",1710,"keypress"
26,55,"statua","NUVOLTANZA","SOMMIRATOLA",2,"Correct",2263,"keypress"
26,56,"malaria","VACIDEMINA","TECNOLICENZA",1,"Correct",2032,"keypress"
26,57,"pervertito","BRUFFEMIANDOLO","BACINGINEO",1,"Correct",5506,"keypress"
26,58,"bara","TAPOSTOIONA","SEPOLLAIA",2,"Correct",2126,"keypress"
26,59,"trionfo","VORICIPANZIO","TRAVINCIMENTO",2,"Correct",2316,"keypress"
26,60,"capezzolo","BACINGINEO","GRATTUGIENDOLO",2,"Incorrect",8008,"keypress"
26,61,"disprezzo","PESCHETTORIO","SDEGNATISMO",2,"Correct",1855,"keypress"
26,62,"terrazzo","POSPICCIOLO","SUPESCITOLO",1,"Correct",3560,"keypress"
26,63,"cucchiaio","BAIALININARLO","GRATTUGIENDOLO",1,"Incorrect",3217,"keypress"
26,64,"bibita","BEVERCHIETTA","TIELATILLINA",1,"Correct",1627,"keypress"
26,65,"crepuscolo","BOVIACCAMENTO","NEBBALLIANTO",2,"Correct",3168,"keypress"
26,66,"allergia","TINFETIOLIA","ERBACOLATURA",1,"Correct",2237,"keypress"
26,67,"credenza","MAAZELLARIA","BONSCETTIA",1,"Incorrect",4858,"keypress"
26,68,"patriota","NASCOBILISTA","BULICCHIRURA",1,"Correct",3090,"keypress"
26,69,"scarafaggio","AMAGGIOSCO","MORCAVATTICO",2,"Correct",2933,"keypress"
26,70,"lampada","ILLUMITINA","COTOLITELLA",1,"Correct",1899,"keypress"
26,71,"gelosia","AFFOGNITURA","GENAMORENZA",2,"Correct",1460,"keypress"
26,72,"carcassa","BOVETRITOLA","FRITIENDOLA",1,"Correct",2730,"keypress"
26,73,"sentimento","MAFIDAMATO","AMANIMARISMO",2,"Correct",2797,"keypress"
26,74,"lampadina","ILLUMINETTRIA","NASCOBILISTA",1,"Correct",1832,"keypress"
26,75,"pettegolezzo","UFFAMALINALISMO","TRAVINCIMENTO",1,"Correct",3531,"keypress"
26,76,"attrezzo","GHIOTOSTALMENTO","PESCHETTORIO",2,"Correct",2470,"keypress"
26,77,"sciarpa","GIUBBIATOLA","GENAMORENZA",1,"Correct",3317,"keypress"
26,78,"orchestra","MAAZELLARIA","BOVETRITOLA",1,"Correct",2542,"keypress"
26,79,"feccia","CAGOGNAZZA","GUTONERTITA",1,"Correct",2593,"keypress"
26,80,"poltrona","DECOMODA","BOVACCIETTA",1,"Correct",1686,"keypress"
26,81,"panca","CAGOGNAZZA","SEDINOCA",2,"Correct",1604,"keypress"
27,1,"tromba","SEDINOCA","SUONONELLA",2,"Correct",5900,"keypress"
27,2,"pentola","CUOCCELA","PECCANNIA",1,"Correct",3021,"keypress"
27,3,"faro","GROTOPSIANDOLO","LUMITATRO",2,"Correct",3734,"keypress"
27,4,"violino","SUONANELLO","SDRASTELLO",1,"Correct",1265,"keypress"
27,5,"abbondanza","TINFETIOLIA","NUTRONATEZZA",2,"Correct",4236,"keypress"
27,6,"insetto","SUPESCITOLO","NIDORMIENDOLO",1,"Incorrect",6537,"keypress"
27,7,"commedia","SHAKESPEARIA","SEPOLLAIA",1,"Correct",3581,"keypress"
27,8,"risata","GIUBBIATOLA","GUTONERTITA",1,"Incorrect",10737,"keypress"
27,9,"stampo","POZZETALITO","SPONATENTALISMO",2,"Correct",6195,"keypress"
27,10,"schiuma","VAPOGELLA","MAAZELLARIA",1,"Correct",2867,"keypress"
27,11,"matita","TAPOSTOIONA","TOPISEGNATURA",2,"Correct",3573,"keypress"
27,12,"pervertito","BRUFFEMIANDOLO","SDEGNATISMO",1,"Correct",6714,"keypress"
27,13,"progresso","CORTECNOLISMO","VORICIPANZIO",2,"Incorrect",5556,"keypress"
27,14,"terrazzo","POSPICCIOLO","NEBBALLIANTO",1,"Correct",3075,"keypress"
27,15,"lampadina","COTOLITELLA","ILLUMINETTRIA",2,"Correct",1521,"keypress"
27,16,"pentito","MAFIDAMATO","NIDORMIENDOLO",1,"Correct",2326,"keypress"
27,17,"insulto","UFFAMALINALISMO","OFFENDANTOSO",2,"Correct",3191,"keypress"
27,18,"tabacco","CORTECNOLISMO","FUMACOLIO",2,"Correct",3160,"keypress"
27,19,"massacro","AMANIMARISMO","UCCIDALOSAMENTO",2,"Correct",3197,"keypress"
27,20,"fungo","GHIOTOSTALMENTO","TRAVINCIMENTO",1,"Correct",2111,"keypress"
27,21,"gelosia","GENAMORENZA","AFFOGNITURA",2,"Incorrect",3503,"keypress"
27,22,"cucchiaio","GRATTUGIENDOLO","LUMITATRO",1,"Correct",3152,"keypress"
27,23,"pettegolezzo","TETRUCCIERICO","UFFAMALINALISMO",2,"Correct",3877,"keypress"
27,24,"cesto","BUCCOLAIANDOLO","OFFENDANTOSO",1,"Correct",2389,"keypress"
27,25,"bibita","CAGOGNAZZA","BEVERCHIETTA",2,"Correct",175,"keypress"
27,26,"comodino","GHIOTOSTALMENTO","LETTOLETTO",1,"Incorrect",4775,"keypress"
27,27,"industria","BOVETRITOLA","TECNOLICENZA",2,"Correct",3590,"keypress"
27,28,"macello","MAFIDAMATO","BOVIACCAMENTO",2,"Correct",1438,"keypress"
27,29,"vaiolo","BAMAGOGO","INFETOTERO",2,"Correct",1400,"keypress"
27,30,"collera","BEVERCHIETTA","IRIBOLENZA",2,"Correct",2344,"keypress"
27,31,"fascino","AMAGGIOSCO","FUMACOLIO",1,"Correct",2498,"keypress"
27,32,"crepuscolo","PESCHETTORIO","NEBBALLIANTO",2,"Correct",4009,"keypress"
27,33,"lampada","ILLUMITINA","NUVOLTANZA",1,"Correct",2067,"keypress"
27,34,"mucca","NASCOBILISTA","BOVACCIETTA",2,"Correct",1478,"keypress"
27,35,"cranio","BAIALININARLO","GROTOPSIANDOLO",1,"Incorrect",1799,"keypress"
27,36,"gattino","SCIOCOLTAZIO","BAIALININARLO",2,"Correct",5372,"keypress"
27,37,"giocattolo","INFETOTERO","BAMBITORIO",2,"Correct",1886,"keypress"
27,38,"emicrania","VACIDEMINA","ACUFEROIDIA",2,"Correct",2289,"keypress"
27,39,"pasta","COTOLITELLA","VESTICELLA",2,"Incorrect",2811,"keypress"
27,40,"feccia","CAGOGNAZZA","DECOMODA",1,"Correct",6056,"keypress"
27,41,"sentimento","AMANIMARISMO","AMAGGIOSCO",1,"Correct",2659,"keypress"
27,42,"disprezzo","SDEGNATISMO","POSPICCIOLO",1,"Correct",1213,"keypress"
27,43,"squalo","SUPESCITOLO","BOVIACCAMENTO",1,"Correct",1817,"keypress"
27,44,"scodella","CUOCETTOLA","FRITIENDOLA",2,"Correct",3045,"keypress"
27,45,"incentivo","BRUFFEMIANDOLO","VORICIPANZIO",2,"Correct",2419,"keypress"
27,46,"manichino","GRATTUGIENDOLO","TETRUCCIERICO",2,"Correct",1811,"keypress"
27,47,"opuscolo","DÉPLIOTIO","MORCAVATTICO",1,"Correct",1032,"keypress"
27,48,"puntura","GUTONERTITA","VACEFALINA",2,"Correct",1605,"keypress"
27,49,"panca","SEDINOCA","TOPISEGNATURA",1,"Correct",866,"keypress"
27,50,"allergia","TECNOLICENZA","TINFETIOLIA",2,"Correct",2243,"keypress"
27,51,"serbatoio","POZZETALITO","BAMBITORIO",1,"Correct",1334,"keypress"
27,52,"dentista","SUONONELLA","BULICCHIRURA",2,"Correct",1529,"keypress"
27,53,"fischio","SCIOCOLTAZIO","BUCCOLAIANDOLO",1,"Correct",2597,"keypress"
27,54,"orchestra","MAAZELLARIA","GENAMORENZA",1,"Correct",3388,"keypress"
27,55,"mensola","SOMMIRATOLA","TAPOSTOIONA",2,"Correct",3018,"keypress"
27,56,"bara","GUARIOGRANDOLA","SEPOLLAIA",2,"Correct",3198,"keypress"
27,57,"agonia","MORTUMAZITA","IRIBOLENZA",1,"Correct",1942,"keypress"
27,58,"melma","BULICCHIRURA","AFFOGNITURA",2,"Correct",4711,"keypress"
27,59,"malaria","VACIDEMINA","MORTUMAZITA",1,"Correct",4862,"keypress"
27,60,"poltrona","DECOMODA","NUTRONATEZZA",1,"Correct",1520,"keypress"
27,61,"sciarpa","GIUBBIATOLA","BOVISELETTA",2,"Incorrect",1622,"keypress"
27,62,"pianta","ERBACOLATURA","VACEFALINA",1,"Correct",1784,"keypress"
27,63,"statua","SOMMIRATOLA","FRITIENDOLA",1,"Correct",1450,"keypress"
27,64,"caramella","TIELATILLINA","ACUFEROIDIA",1,"Correct",527,"keypress"
27,65,"attrezzo","PESCHETTORIO","SPONATENTALISMO",2,"Incorrect",1310,"keypress"
27,66,"benda","ERBACOLATURA","GUARIOGRANDOLA",2,"Correct",1261,"keypress"
27,67,"trionfo","TRAVINCIMENTO","UCCIDALOSAMENTO",1,"Correct",2509,"keypress"
27,68,"pelliccia","SHAKESPEARIA","BOVISELETTA",2,"Correct",2075,"keypress"
27,69,"idolo","BAMAGOGO","LETTOLETTO",1,"Correct",3866,"keypress"
27,70,"gonna","VESTICELLA","ILLUMITINA",1,"Correct",1551,"keypress"
27,71,"ginnasta","TIELATILLINA","ATLETINATRICA",2,"Correct",1439,"keypress"
27,72,"scarafaggio","DÉPLIOTIO","MORCAVATTICO",2,"Correct",1373,"keypress"
27,73,"carcassa","VAPOGELLA","BOVETRITOLA",1,"Incorrect",1836,"keypress"
27,74,"rinfresco","SUONANELLO","BICCORERIANNO",2,"Correct",1099,"keypress"
27,75,"padella","CUOCETTOLA","BONSCETTIA",1,"Correct",1264,"keypress"
27,76,"capezzolo","BACINGINEO","BICCORERIANNO",1,"Correct",4952,"keypress"
27,77,"lussuria","PECCANNIA","BOVACCIETTA",1,"Correct",3118,"keypress"
27,78,"patriota","NASCOBILISTA","ILLUMINETTRIA",1,"Correct",2527,"keypress"
27,79,"cuscino","BACINGINEO","SDRASTELLO",2,"Correct",3700,"keypress"
27,80,"credenza","CUOCCELA","BONSCETTIA",2,"Correct",1468,"keypress"
27,81,"brezza","ATLETINATRICA","NUVOLTANZA",2,"Correct",2466,"keypress"
28,1,"massacro","GHIOTOSTALMENTO","UCCIDALOSAMENTO",2,"Correct",9478,"keypress"
28,2,"faro","SDEGNATISMO","LUMITATRO",2,"Correct",3919,"keypress"
28,3,"allergia","TINFETIOLIA","GENAMORENZA",1,"Correct",7659,"keypress"
28,4,"pasta","COTOLITELLA","CUOCETTOLA",2,"Incorrect",4747,"keypress"
28,5,"panca","BULICCHIRURA","SEDINOCA",2,"Correct",3281,"keypress"
28,6,"macello","GROTOPSIANDOLO","BOVIACCAMENTO",2,"Correct",3496,"keypress"
28,7,"tromba","TECNOLICENZA","SUONONELLA",2,"Correct",3400,"keypress"
28,8,"lussuria","PECCANNIA","DECOMODA",1,"Correct",3218,"keypress"
28,9,"fascino","BAIALININARLO","AMAGGIOSCO",2,"Correct",7035,"keypress"
28,10,"fungo","NEBBALLIANTO","GHIOTOSTALMENTO",2,"Correct",7924,"keypress"
28,11,"puntura","BONSCETTIA","VACEFALINA",2,"Correct",4313,"keypress"
28,12,"ginnasta","ATLETINATRICA","NUTRONATEZZA",1,"Correct",3788,"keypress"
28,13,"lampadina","TOPISEGNATURA","ILLUMINETTRIA",2,"Correct",3440,"keypress"
28,14,"tabacco","FUMACOLIO","AMAGGIOSCO",1,"Correct",2293,"keypress"
28,15,"feccia","CAGOGNAZZA","AFFOGNITURA",2,"Incorrect",6703,"keypress"
28,16,"bibita","MAAZELLARIA","BEVERCHIETTA",2,"Correct",2516,"keypress"
28,17,"pelliccia","CUOCCELA","BOVISELETTA",2,"Correct",4657,"keypress"
28,18,"comodino","LETTOLETTO","SPONATENTALISMO",1,"Correct",2892,"keypress"
28,19,"violino","SUONANELLO","CORTECNOLISMO",1,"Correct",2445,"keypress"
28,20,"insetto","INFETOTERO","NIDORMIENDOLO",1,"Incorrect",4920,"keypress"
28,21,"serbatoio","POZZETALITO","SDRASTELLO",1,"Correct",3629,"keypress"
28,22,"cuscino","SDRASTELLO","POZZETALITO",1,"Correct",2840,"keypress"
28,23,"malaria","CAGOGNAZZA","VACIDEMINA",2,"Correct",2532,"keypress"
28,24,"sentimento","AMANIMARISMO","SUPESCITOLO",1,"Correct",6259,"keypress"
28,25,"abbondanza","BOVETRITOLA","NUTRONATEZZA",2,"Correct",3387,"keypress"
28,26,"risata","GUARIOGRANDOLA","GUTONERTITA",1,"Incorrect",4481,"keypress"
28,27,"pervertito","TRAVINCIMENTO","BRUFFEMIANDOLO",1,"Incorrect",5405,"keypress"
28,28,"emicrania","ACUFEROIDIA","NASCOBILISTA",1,"Correct",3461,"keypress"
28,29,"patriota","NASCOBILISTA","PECCANNIA",1,"Correct",3437,"keypress"
28,30,"pianta","ERBACOLATURA","FRITIENDOLA",1,"Correct",2495,"keypress"
28,31,"pettegolezzo","PESCHETTORIO","UFFAMALINALISMO",2,"Correct",6379,"keypress"
28,32,"disprezzo","SDEGNATISMO","AMANIMARISMO",1,"Correct",2731,"keypress"
28,33,"rinfresco","BICCORERIANNO","BAMAGOGO",1,"Correct",6856,"keypress"
28,34,"lampada","ILLUMITINA","ERBACOLATURA",1,"Correct",1916,"keypress"
28,35,"agonia","MORTUMAZITA","TINFETIOLIA",1,"Correct",2583,"keypress"
28,36,"cucchiaio","GRATTUGIENDOLO","VORICIPANZIO",1,"Correct",5375,"keypress"
28,37,"capezzolo","BACINGINEO","BICCORERIANNO",1,"Correct",4371,"keypress"
28,38,"melma","AFFOGNITURA","VESTICELLA",1,"Correct",2510,"keypress"
28,39,"gattino","BAIALININARLO","FUMACOLIO",1,"Correct",6037,"keypress"
28,40,"idolo","BAMAGOGO","NIDORMIENDOLO",1,"Correct",4826,"keypress"
28,41,"commedia","SHAKESPEARIA","ATLETINATRICA",1,"Correct",2515,"keypress"
28,42,"fischio","SCIOCOLTAZIO","POSPICCIOLO",1,"Correct",5974,"keypress"
28,43,"pentito","UFFAMALINALISMO","MAFIDAMATO",2,"Correct",3124,"keypress"
28,44,"dentista","BULICCHIRURA","TIELATILLINA",1,"Correct",5135,"keypress"
28,45,"cesto","OFFENDANTOSO","BUCCOLAIANDOLO",2,"Correct",3842,"keypress"
28,46,"credenza","GIUBBIATOLA","BONSCETTIA",2,"Correct",4412,"keypress"
28,47,"mucca","VAPOGELLA","BOVACCIETTA",2,"Correct",2002,"keypress"
28,48,"statua","SOMMIRATOLA","VACIDEMINA",1,"Correct",4916,"keypress"
28,49,"sciarpa","GIUBBIATOLA","TAPOSTOIONA",1,"Correct",6362,"keypress"
28,50,"cranio","GROTOPSIANDOLO","SCIOCOLTAZIO",1,"Correct",3505,"keypress"
28,51,"scarafaggio","BACINGINEO","MORCAVATTICO",2,"Correct",3859,"keypress"
28,52,"opuscolo","BAMBITORIO","DÉPLIOTIO",2,"Correct",3322,"keypress"
28,53,"stampo","SUONANELLO","SPONATENTALISMO",2,"Correct",7520,"keypress"
28,54,"gelosia","GENAMORENZA","ACUFEROIDIA",1,"Correct",3006,"keypress"
28,55,"scodella","FRITIENDOLA","ILLUMINETTRIA",1,"Correct",3339,"keypress"
28,56,"trionfo","TRAVINCIMENTO","GRATTUGIENDOLO",1,"Correct",3049,"keypress"
28,57,"industria","TECNOLICENZA","IRIBOLENZA",1,"Correct",2659,"keypress"
28,58,"pentola","SHAKESPEARIA","CUOCCELA",2,"Correct",2220,"keypress"
28,59,"bara","SEPOLLAIA","SUONONELLA",1,"Correct",2449,"keypress"
28,60,"poltrona","DECOMODA","VACEFALINA",1,"Correct",2373,"keypress"
28,61,"matita","SEPOLLAIA","TOPISEGNATURA",2,"Correct",5708,"keypress"
28,62,"terrazzo","POSPICCIOLO","MORCAVATTICO",1,"Correct",8640,"keypress"
28,63,"carcassa","MORTUMAZITA","BOVETRITOLA",1,"Incorrect",2912,"keypress"
28,64,"incentivo","VORICIPANZIO","MAFIDAMATO",1,"Correct",6085,"keypress"
28,65,"crepuscolo","BOVIACCAMENTO","NEBBALLIANTO",2,"Correct",2876,"keypress"
28,66,"benda","BOVISELETTA","GUARIOGRANDOLA",2,"Correct",5078,"keypress"
28,67,"brezza","NUVOLTANZA","SEDINOCA",1,"Correct",4372,"keypress"
28,68,"mensola","TAPOSTOIONA","GUTONERTITA",2,"Incorrect",6616,"keypress"
28,69,"insulto","OFFENDANTOSO","BRUFFEMIANDOLO",1,"Correct",2474,"keypress"
28,70,"squalo","BUCCOLAIANDOLO","SUPESCITOLO",2,"Correct",4706,"keypress"
28,71,"padella","COTOLITELLA","CUOCETTOLA",2,"Correct",3340,"keypress"
28,72,"vaiolo","LETTOLETTO","INFETOTERO",2,"Correct",2659,"keypress"
28,73,"orchestra","MAAZELLARIA","SOMMIRATOLA",2,"Incorrect",5988,"keypress"
28,74,"manichino","DÉPLIOTIO","TETRUCCIERICO",2,"Correct",6209,"keypress"
28,75,"schiuma","ILLUMITINA","VAPOGELLA",2,"Correct",3208,"keypress"
28,76,"gonna","NUVOLTANZA","VESTICELLA",1,"Incorrect",2747,"keypress"
28,77,"giocattolo","BAMBITORIO","UCCIDALOSAMENTO",1,"Correct",2656,"keypress"
28,78,"attrezzo","TETRUCCIERICO","PESCHETTORIO",1,"Incorrect",3571,"keypress"
28,79,"collera","BOVACCIETTA","IRIBOLENZA",2,"Correct",3584,"keypress"
28,80,"progresso","CORTECNOLISMO","LUMITATRO",1,"Correct",4263,"keypress"
28,81,"caramella","BEVERCHIETTA","TIELATILLINA",2,"Correct",3686,"keypress"
29,1,"bibita","CUOCCELA","BEVERCHIETTA",2,"Correct",3436,"keypress"
29,2,"padella","CUOCETTOLA","BOVETRITOLA",1,"Correct",6494,"keypress"
29,3,"malaria","TAPOSTOIONA","VACIDEMINA",2,"Correct",7877,"keypress"
29,4,"gelosia","GENAMORENZA","ATLETINATRICA",1,"Correct",7387,"keypress"
29,5,"attrezzo","TRAVINCIMENTO","PESCHETTORIO",1,"Incorrect",11019,"keypress"
29,6,"ginnasta","CAGOGNAZZA","ATLETINATRICA",2,"Correct",2633,"keypress"
29,7,"patriota","NASCOBILISTA","TIELATILLINA",1,"Correct",12794,"keypress"
29,8,"industria","COTOLITELLA","TECNOLICENZA",2,"Correct",8837,"keypress"
29,9,"sciarpa","GIUBBIATOLA","NASCOBILISTA",1,"Correct",4336,"keypress"
29,10,"agonia","GENAMORENZA","MORTUMAZITA",2,"Correct",8012,"keypress"
29,11,"panca","SEDINOCA","BEVERCHIETTA",1,"Correct",2205,"keypress"
29,12,"manichino","TETRUCCIERICO","AMANIMARISMO",1,"Correct",7880,"keypress"
29,13,"mucca","VACEFALINA","BOVACCIETTA",2,"Correct",6387,"keypress"
29,14,"lampadina","ILLUMINETTRIA","BOVACCIETTA",1,"Correct",2727,"keypress"
29,15,"gonna","VESTICELLA","SUONONELLA",1,"Correct",3170,"keypress"
29,16,"cesto","DÉPLIOTIO","BUCCOLAIANDOLO",2,"Correct",7486,"keypress"
29,17,"capezzolo","BACINGINEO","NEBBALLIANTO",1,"Correct",10511,"keypress"
29,18,"commedia","SHAKESPEARIA","SEDINOCA",1,"Correct",4107,"keypress"
29,19,"mensola","DECOMODA","TAPOSTOIONA",1,"Incorrect",6814,"keypress"
29,20,"pervertito","BRUFFEMIANDOLO","SDEGNATISMO",2,"Incorrect",6927,"keypress"
29,21,"comodino","LETTOLETTO","BAIALININARLO",1,"Correct",7771,"keypress"
29,22,"idolo","SUPESCITOLO","BAMAGOGO",1,"Incorrect",5435,"keypress"
29,23,"sentimento","AMANIMARISMO","INFETOTERO",1,"Correct",4762,"keypress"
29,24,"opuscolo","FUMACOLIO","DÉPLIOTIO",2,"Correct",2739,"keypress"
29,25,"bara","SEPOLLAIA","IRIBOLENZA",1,"Correct",6667,"keypress"
29,26,"abbondanza","MORTUMAZITA","NUTRONATEZZA",2,"Correct",7178,"keypress"
29,27,"melma","AFFOGNITURA","ACUFEROIDIA",1,"Correct",5158,"keypress"
29,28,"massacro","UCCIDALOSAMENTO","BOVIACCAMENTO",1,"Correct",2913,"keypress"
29,29,"insetto","BRUFFEMIANDOLO","NIDORMIENDOLO",1,"Incorrect",6820,"keypress"
29,30,"pettegolezzo","UFFAMALINALISMO","BAMAGOGO",2,"Incorrect",10261,"keypress"
29,31,"squalo","LUMITATRO","SUPESCITOLO",1,"Incorrect",7718,"keypress"
29,32,"faro","UFFAMALINALISMO","LUMITATRO",2,"Correct",3747,"keypress"
29,33,"rinfresco","BICCORERIANNO","OFFENDANTOSO",1,"Correct",7145,"keypress"
29,34,"macello","BOVIACCAMENTO","MAFIDAMATO",1,"Correct",4630,"keypress"
29,35,"poltrona","DECOMODA","ILLUMITINA",1,"Correct",2880,"keypress"
29,36,"disprezzo","MORCAVATTICO","SDEGNATISMO",2,"Correct",3499,"keypress"
29,37,"tromba","SUONONELLA","TECNOLICENZA",1,"Correct",2264,"keypress"
29,38,"incentivo","CORTECNOLISMO","VORICIPANZIO",1,"Incorrect",7318,"keypress"
29,39,"scodella","GIUBBIATOLA","FRITIENDOLA",2,"Correct",9587,"keypress"
29,40,"scarafaggio","MORCAVATTICO","POZZETALITO",2,"Incorrect",8185,"keypress"
29,41,"allergia","TINFETIOLIA","VACIDEMINA",1,"Correct",6083,"keypress"
29,42,"pelliccia","BOVISELETTA","ERBACOLATURA",1,"Correct",9554,"keypress"
29,43,"puntura","GUARIOGRANDOLA","VACEFALINA",2,"Correct",2400,"keypress"
29,44,"cucchiaio","NIDORMIENDOLO","GRATTUGIENDOLO",2,"Correct",5493,"keypress"
29,45,"vaiolo","INFETOTERO","BAMBITORIO",1,"Correct",2313,"keypress"
29,46,"progresso","POSPICCIOLO","CORTECNOLISMO",1,"Incorrect",4858,"keypress"
29,47,"pianta","ERBACOLATURA","GUTONERTITA",1,"Correct",1707,"keypress"
29,48,"pasta","COTOLITELLA","VAPOGELLA",2,"Incorrect",7214,"keypress"
29,49,"fungo","TETRUCCIERICO","GHIOTOSTALMENTO",1,"Incorrect",7389,"keypress"
29,50,"pentola","CUOCCELA","BONSCETTIA",1,"Correct",1975,"keypress"
29,51,"fischio","SCIOCOLTAZIO","SUONANELLO",2,"Incorrect",2535,"keypress"
29,52,"feccia","CAGOGNAZZA","TOPISEGNATURA",1,"Correct",5898,"keypress"
29,53,"caramella","CUOCETTOLA","TIELATILLINA",2,"Correct",8608,"keypress"
29,54,"serbatoio","POZZETALITO","SPONATENTALISMO",1,"Correct",2867,"keypress"
29,55,"carcassa","BOVETRITOLA","VESTICELLA",1,"Correct",6095,"keypress"
29,56,"stampo","AMAGGIOSCO","SPONATENTALISMO",1,"Incorrect",8830,"keypress"
29,57,"lussuria","AFFOGNITURA","PECCANNIA",2,"Correct",2875,"keypress"
29,58,"brezza","MAAZELLARIA","NUVOLTANZA",2,"Correct",5526,"keypress"
29,59,"risata","GUTONERTITA","SOMMIRATOLA",2,"Incorrect",5502,"keypress"
29,60,"pentito","VORICIPANZIO","MAFIDAMATO",2,"Correct",3602,"keypress"
29,61,"cranio","GROTOPSIANDOLO","SCIOCOLTAZIO",1,"Correct",8336,"keypress"
29,62,"violino","SUONANELLO","UCCIDALOSAMENTO",1,"Correct",2539,"keypress"
29,63,"orchestra","FRITIENDOLA","MAAZELLARIA",2,"Correct",8027,"keypress"
29,64,"terrazzo","POSPICCIOLO","GRATTUGIENDOLO",1,"Correct",5861,"keypress"
29,65,"fascino","BICCORERIANNO","AMAGGIOSCO",2,"Correct",2515,"keypress"
29,66,"matita","SEPOLLAIA","TOPISEGNATURA",1,"Incorrect",3554,"keypress"
29,67,"cuscino","GROTOPSIANDOLO","SDRASTELLO",2,"Correct",14706,"keypress"
29,68,"credenza","BONSCETTIA","PECCANNIA",1,"Correct",5235,"keypress"
29,69,"insulto","OFFENDANTOSO","BACINGINEO",1,"Correct",2951,"keypress"
29,70,"dentista","BULICCHIRURA","SHAKESPEARIA",1,"Correct",3694,"keypress"
29,71,"lampada","ILLUMITINA","NUTRONATEZZA",1,"Correct",2170,"keypress"
29,72,"collera","IRIBOLENZA","NUVOLTANZA",1,"Correct",2498,"keypress"
29,73,"schiuma","ILLUMINETTRIA","VAPOGELLA",2,"Correct",1789,"keypress"
29,74,"trionfo","TRAVINCIMENTO","LETTOLETTO",1,"Correct",1852,"keypress"
29,75,"tabacco","FUMACOLIO","GHIOTOSTALMENTO",1,"Correct",1872,"keypress"
29,76,"gattino","BAIALININARLO","BUCCOLAIANDOLO",1,"Correct",9413,"keypress"
29,77,"emicrania","ACUFEROIDIA","BOVISELETTA",1,"Correct",7223,"keypress"
29,78,"statua","TINFETIOLIA","SOMMIRATOLA",2,"Correct",7269,"keypress"
29,79,"giocattolo","PESCHETTORIO","BAMBITORIO",2,"Correct",3224,"keypress"
29,80,"benda","GUARIOGRANDOLA","BULICCHIRURA",1,"Correct",4001,"keypress"
29,81,"crepuscolo","SDRASTELLO","NEBBALLIANTO",2,"Correct",8016,"keypress"
30,1,"pervertito","OFFENDANTOSO","BRUFFEMIANDOLO",1,"Incorrect",8713,"keypress"
30,2,"scarafaggio","GROTOPSIANDOLO","MORCAVATTICO",2,"Correct",6440,"keypress"
30,3,"manichino","TETRUCCIERICO","DÉPLIOTIO",1,"Correct",4144,"keypress"
30,4,"pettegolezzo","NIDORMIENDOLO","UFFAMALINALISMO",2,"Correct",4669,"keypress"
30,5,"gonna","GENAMORENZA","VESTICELLA",2,"Correct",2998,"keypress"
30,6,"pasta","COTOLITELLA","VACIDEMINA",1,"Correct",5101,"keypress"
30,7,"gattino","BRUFFEMIANDOLO","BAIALININARLO",1,"Incorrect",4269,"keypress"
30,8,"pentola","VACEFALINA","CUOCCELA",2,"Correct",2709,"keypress"
30,9,"pentito","GRATTUGIENDOLO","MAFIDAMATO",2,"Correct",3026,"keypress"
30,10,"statua","SHAKESPEARIA","SOMMIRATOLA",2,"Correct",6866,"keypress"
30,11,"schiuma","ERBACOLATURA","VAPOGELLA",2,"Correct",2907,"keypress"
30,12,"tabacco","BAIALININARLO","FUMACOLIO",2,"Correct",4356,"keypress"
30,14,"bibita","SUONONELLA","BEVERCHIETTA",2,"Correct",2081,"keypress"
30,15,"feccia","ILLUMINETTRIA","CAGOGNAZZA",2,"Correct",2285,"keypress"
30,16,"cuscino","BUCCOLAIANDOLO","SDRASTELLO",1,"Incorrect",1528,"keypress"
30,17,"caramella","CUOCETTOLA","TIELATILLINA",1,"Incorrect",3354,"keypress"
30,18,"sciarpa","GIUBBIATOLA","PECCANNIA",2,"Incorrect",1676,"keypress"
30,19,"allergia","NASCOBILISTA","TINFETIOLIA",1,"Incorrect",2330,"keypress"
30,20,"cucchiaio","GRATTUGIENDOLO","POSPICCIOLO",2,"Incorrect",1593,"keypress"
30,21,"fungo","UFFAMALINALISMO","GHIOTOSTALMENTO",2,"Correct",2568,"keypress"
30,22,"orchestra","MAAZELLARIA","GIUBBIATOLA",2,"Incorrect",2797,"keypress"
30,23,"commedia","GUTONERTITA","SHAKESPEARIA",2,"Correct",1589,"keypress"
30,24,"matita","TOPISEGNATURA","NUVOLTANZA",1,"Correct",2037,"keypress"
30,25,"violino","LUMITATRO","SUONANELLO",2,"Correct",1827,"keypress"
30,26,"terrazzo","POZZETALITO","POSPICCIOLO",2,"Correct",2359,"keypress"
