"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy","rt"
16,74,"finestra","roccia finestra","giacca insalata",1,"Correct",3936
16,75,"vaso","vaso fazzoletto","specchio martello",1,"Correct",4168
16,76,"prato","prato fazzoletto","martello prato",2,"Incorrect",5947
16,77,"libro","tavolo fazzoletto","martello libro",1,"Incorrect",7008
16,78,"libro","specchio fazzoletto","vaso libro",2,"Correct",3151
16,79,"vaso","violino vaso","tramonto albero",1,"Correct",6516
16,80,"albero","albero vaso","fazzoletto albero",1,"Correct",4059
16,81,"specchio","vaso prato","specchio violino",2,"Correct",2970
17,1,"martello","vaso tavolo","martello violino",1,"Incorrect",5691
17,2,"tavolo","libro tramonto","tavolo tramonto",2,"Correct",12380
17,3,"libro","albero libro","vaso fazzoletto",1,"Correct",4237
17,4,"libro","libro vaso","tramonto violino",1,"Correct",5183
17,5,"tavolo","tavolo fazzoletto","vaso tavolo",2,"Correct",3884
17,6,"camera","roccia camera","giacca bambola",2,"Incorrect",8522
17,7,"finestra","acqua camera","scarpa finestra",1,"Incorrect",9738
17,8,"acqua","finestra acqua","acqua giacca",1,"Correct",4990
17,9,"tavolo","libro martello","fazzoletto tavolo",2,"Correct",7771
17,10,"giacca","giacca bambola","insalata giacca",1,"Correct",6283
17,11,"tenda","piazza tenda","tenda finestra",2,"Incorrect",2464
17,12,"acqua","acqua piazza","scarpa camera",1,"Correct",4086
17,13,"camera","roccia torta","tenda camera",2,"Correct",3610
17,14,"finestra","roccia camera","finestra tenda",2,"Correct",8597
17,15,"giacca","insalata giacca","torta acqua",1,"Correct",4356
17,16,"libro","martello vaso","tramonto libro",2,"Correct",7933
17,17,"torta","torta bambola","piazza torta",1,"Incorrect",10524
17,18,"giacca","scarpa giacca","finestra roccia",1,"Correct",4004
17,19,"torta","roccia torta","tenda piazza",1,"Correct",3473
17,20,"acqua","camera acqua","torta camera",1,"Correct",3541
17,21,"albero","specchio muro","vaso albero",2,"Correct",2118
17,22,"camera","finestra giacca","camera torta",1,"Incorrect",6536
17,23,"libro","albero tramonto","libro violino",2,"Correct",2534
17,24,"finestra","roccia finestra","roccia scarpa",1,"Correct",4429
17,25,"acqua","tenda acqua","camera insalata",1,"Correct",8537
17,26,"muro","tavolo albero","muro specchio",2,"Correct",5307
17,27,"tramonto","tramonto vaso","tavolo prato",1,"Correct",9597
17,28,"vaso","prato vaso","specchio martello",1,"Correct",4488
17,29,"giacca","giacca piazza","giacca camera",2,"Incorrect",4324
17,30,"albero","violino prato","albero specchio",1,"Incorrect",3353
17,31,"martello","martello prato","vaso tramonto",1,"Correct",4890
17,32,"specchio","specchio martello","albero libro",1,"Correct",4040
17,33,"acqua","giacca acqua","finestra insalata",1,"Correct",4608
17,34,"tavolo","vaso libro","prato tavolo",2,"Correct",3350
17,35,"torta","camera finestra","torta giacca",1,"Incorrect",6677
17,36,"camera","camera piazza","tenda camera",2,"Incorrect",9950
17,37,"prato","prato fazzoletto","specchio prato",1,"Correct",3912
17,38,"acqua","piazza roccia","acqua scarpa",2,"Correct",6123
17,39,"insalata","roccia insalata","camera piazza",1,"Correct",3025
17,40,"camera","roccia insalata","finestra camera",1,"Incorrect",5743
17,41,"albero","tramonto albero","albero fazzoletto",1,"Correct",7392
17,42,"libro","martello libro","libro specchio",1,"Correct",2999
17,43,"albero","violino martello","albero violino",1,"Incorrect",3879
17,44,"martello","specchio albero","martello vaso",1,"Incorrect",5814
17,45,"tenda","tenda insalata","insalata acqua",1,"Correct",5365
17,46,"camera","torta insalata","camera insalata",2,"Correct",8470
17,47,"giacca","giacca tenda","scarpa tenda",1,"Correct",2425
17,48,"camera","acqua piazza","giacca camera",2,"Correct",2231
17,49,"tavolo","vaso prato","violino tavolo",2,"Correct",1823
17,50,"insalata","piazza insalata","torta scarpa",1,"Correct",4318
17,51,"tavolo","muro tavolo","prato libro",1,"Correct",11257
17,52,"acqua","acqua roccia","giacca scarpa",1,"Correct",2404
17,53,"specchio","tavolo tramonto","fazzoletto specchio",2,"Correct",3530
17,54,"tavolo","tavolo specchio","albero vaso",1,"Correct",3498
17,55,"libro","prato martello","libro prato",2,"Correct",5297
17,56,"vaso","fazzoletto vaso","specchio violino",1,"Correct",4515
17,57,"libro","libro specchio","muro tavolo",2,"Incorrect",6470
17,58,"bambola","roccia bambola","finestra torta",1,"Correct",9700
17,59,"camera","torta giacca","camera scarpa",1,"Incorrect",5499
17,60,"acqua","scarpa finestra","insalata acqua",2,"Correct",2766
17,61,"torta","torta tenda","acqua finestra",1,"Correct",3501
17,62,"finestra","finestra giacca","torta piazza",2,"Incorrect",4393
17,63,"torta","torta scarpa","insalata tenda",2,"Incorrect",4608
17,64,"tramonto","prato albero","tramonto violino",2,"Correct",2994
17,65,"specchio","specchio fazzoletto","prato specchio",1,"Incorrect",5222
17,66,"albero","specchio tavolo","albero fazzoletto",2,"Correct",4009
17,67,"tenda","tenda roccia","acqua roccia",1,"Correct",2846
17,68,"torta","torta bambola","acqua tenda",1,"Correct",4322
17,69,"albero","violino albero","albero prato",2,"Correct",4967
17,70,"tenda","finestra piazza","tenda scarpa",2,"Correct",4579
17,71,"specchio","violino specchio","libro violino",1,"Correct",6822
17,72,"tavolo","albero tavolo","tavolo violino",1,"Correct",5786
17,73,"vaso","vaso violino","prato fazzoletto",2,"Incorrect",6029
17,74,"acqua","giacca tenda","acqua torta",1,"Incorrect",3513
17,75,"piazza","roccia piazza","acqua scarpa",1,"Correct",4166
17,76,"finestra","bambola roccia","finestra piazza",2,"Correct",5459
17,77,"finestra","finestra insalata","roccia tenda",1,"Correct",4128
17,78,"prato","prato violino","vaso violino",1,"Correct",6471
17,79,"roccia","scarpa roccia","tenda torta",1,"Correct",2714
17,80,"torta","giacca piazza","insalata torta",2,"Correct",2421
17,81,"finestra","piazza insalata","finestra torta",2,"Correct",4793
18,1,"prato","violino prato","prato specchio",1,"Correct",2708
18,2,"libro","specchio libro","martello vaso",1,"Correct",2443
18,3,"martello","martello vaso","tavolo prato",1,"Correct",2249
18,4,"tavolo","tavolo violino","libro vaso",1,"Correct",3762
18,5,"camera","camera tenda","insalata finestra",1,"Correct",3254
18,6,"torta","roccia torta","giacca torta",1,"Incorrect",3811
18,7,"libro","martello violino","tramonto libro",2,"Correct",2486
18,8,"giacca","insalata giacca","torta camera",1,"Correct",2575
18,9,"tavolo","muro specchio","vaso tavolo",2,"Correct",3046
18,10,"libro","libro vaso","albero prato",1,"Correct",2573
18,11,"albero","tramonto tavolo","specchio albero",2,"Correct",5864
18,12,"finestra","insalata camera","giacca finestra",1,"Incorrect",5123
18,13,"insalata","piazza finestra","piazza insalata",2,"Correct",3944
18,14,"acqua","torta acqua","insalata giacca",2,"Incorrect",3856
18,15,"camera","scarpa camera","torta finestra",2,"Incorrect",5790
18,16,"prato","prato fazzoletto","prato martello",1,"Correct",4513
18,17,"tavolo","tavolo prato","vaso tramonto",1,"Correct",2967
18,18,"camera","giacca camera","torta piazza",1,"Correct",2029
18,19,"specchio","prato specchio","fazzoletto prato",2,"Incorrect",4995
18,20,"martello","martello violino","specchio albero",1,"Correct",2531
18,21,"tavolo","vaso violino","specchio tavolo",1,"Incorrect",2065
18,22,"tramonto","violino tramonto","tramonto libro",1,"Correct",3736
18,23,"torta","acqua roccia","torta piazza",2,"Correct",2876
18,24,"finestra","torta finestra","giacca torta",2,"Incorrect",2536
18,25,"tenda","acqua insalata","scarpa tenda",2,"Correct",2730
18,26,"vaso","prato vaso","violino tavolo",1,"Correct",2866
18,27,"vaso","violino vaso","libro violino",2,"Incorrect",2863
18,28,"roccia","scarpa roccia","tenda scarpa",2,"Incorrect",4538
18,29,"albero","albero vaso","albero prato",2,"Correct",2250
18,30,"martello","specchio libro","martello prato",1,"Incorrect",2967
18,31,"camera","camera roccia","finestra giacca",1,"Correct",2876
18,32,"tavolo","tavolo albero","violino specchio",2,"Incorrect",3613
18,33,"bambola","camera giacca","bambola roccia",2,"Correct",3088
18,34,"giacca","tenda finestra","giacca scarpa",2,"Correct",2017
18,35,"camera","camera finestra","tenda insalata",1,"Correct",2505
18,36,"finestra","acqua piazza","finestra insalata",1,"Incorrect",3575
18,37,"acqua","camera tenda","acqua roccia",2,"Correct",2442
18,38,"camera","insalata camera","giacca piazza",1,"Correct",5686
18,39,"finestra","scarpa giacca","finestra piazza",2,"Correct",3390
18,40,"libro","martello libro","specchio fazzoletto",1,"Correct",2902
18,41,"tavolo","vaso fazzoletto","tavolo muro",1,"Incorrect",3976
18,42,"specchio","specchio martello","specchio violino",2,"Correct",1533
18,43,"albero","violino albero","muro tavolo",1,"Correct",3114
18,44,"camera","camera torta","bambola giacca",1,"Correct",7643
18,45,"finestra","giacca tenda","scarpa finestra",2,"Correct",2627
18,46,"vaso","fazzoletto vaso","libro prato",2,"Incorrect",3115
18,47,"giacca","giacca piazza","scarpa finestra",1,"Correct",2545
18,48,"specchio","fazzoletto specchio","albero tavolo",1,"Correct",2752
18,49,"giacca","bambola giacca","roccia finestra",1,"Correct",2012
18,50,"acqua","tenda acqua","tenda torta",1,"Correct",1867
18,51,"finestra","piazza tenda","finestra tenda",1,"Incorrect",1844
18,52,"torta","acqua giacca","torta tenda",2,"Correct",5216
18,53,"albero","violino albero","fazzoletto albero",2,"Correct",6765
18,54,"torta","torta roccia","roccia tenda",2,"Incorrect",1829
18,55,"acqua","camera roccia","scarpa acqua",2,"Correct",2488
18,56,"tavolo","tramonto albero","tavolo fazzoletto",1,"Incorrect",2452
18,57,"tenda","piazza tenda","piazza camera",1,"Correct",2671
18,58,"giacca","camera scarpa","tenda giacca",1,"Incorrect",1986
18,59,"libro","tavolo fazzoletto","libro violino",2,"Correct",2017
18,60,"acqua","acqua tenda","piazza acqua",2,"Correct",1447
18,61,"torta","bambola torta","acqua finestra",2,"Incorrect",4156
18,62,"camera","camera piazza","roccia bambola",2,"Incorrect",2575
18,63,"albero","violino prato","tramonto albero",2,"Correct",2383
18,64,"insalata","roccia insalata","torta bambola",2,"Incorrect",4167
18,65,"tramonto","tramonto vaso","vaso prato",2,"Incorrect",1486
18,66,"muro","muro specchio","tramonto violino",1,"Correct",2311
18,67,"acqua","camera finestra","acqua camera",2,"Correct",1520
18,68,"libro","albero fazzoletto","albero libro",2,"Correct",3706
18,69,"tavolo","libro albero","tavolo tramonto",2,"Correct",3467
18,70,"finestra","piazza insalata","roccia finestra",1,"Incorrect",4456
18,71,"tenda","camera acqua","insalata tenda",1,"Incorrect",1655
18,72,"torta","torta scarpa","roccia scarpa",1,"Correct",7202
18,73,"tenda","scarpa torta","tenda roccia",2,"Correct",2584
18,74,"libro","prato libro","libro martello",1,"Correct",15215
18,75,"acqua","acqua giacca","torta insalata",1,"Correct",8122
18,76,"albero","specchio tavolo","albero vaso",2,"Correct",1582
18,77,"torta","insalata torta","torta acqua",1,"Correct",2511
18,78,"acqua","acqua scarpa","acqua finestra",1,"Incorrect",488
18,79,"specchio","vaso tavolo","martello specchio",1,"Incorrect",714
18,80,"acqua","acqua insalata","piazza roccia",1,"Correct",2717
18,81,"piazza","insalata roccia","roccia piazza",2,"Correct",5820
19,1,"martello","libro violino","martello vaso",2,"Correct",11671
19,2,"tavolo","specchio tavolo","libro martello",1,"Correct",13207
19,3,"torta","torta insalata","camera acqua",1,"Correct",4692
19,4,"albero","albero tramonto","albero specchio",1,"Correct",8156
19,5,"tavolo","tavolo prato","tavolo albero",2,"Incorrect",6053
19,6,"torta","torta scarpa","finestra scarpa",1,"Correct",4837
19,7,"specchio","prato specchio","vaso libro",2,"Incorrect",7587
19,8,"tenda","roccia tenda","roccia bambola",1,"Correct",7272
19,9,"camera","tenda camera","tenda piazza",2,"Incorrect",6550
19,10,"libro","violino tavolo","libro violino",2,"Correct",6992
19,11,"giacca","insalata roccia","giacca piazza",2,"Correct",5619
19,12,"acqua","finestra insalata","acqua roccia",2,"Correct",3635
19,13,"tenda","tenda scarpa","camera scarpa",2,"Incorrect",5597
19,14,"tenda","piazza tenda","scarpa tenda",1,"Correct",6497
19,15,"tavolo","libro prato","tavolo vaso",1,"Incorrect",16168
19,16,"libro","violino prato","libro martello",2,"Correct",6730
19,17,"prato","prato fazzoletto","prato albero",1,"Correct",5675
19,18,"acqua","finestra giacca","torta acqua",2,"Correct",6967
19,19,"acqua","camera acqua","acqua giacca",1,"Correct",5147
19,20,"libro","libro prato","martello specchio",1,"Correct",4927
19,21,"tramonto","martello prato","vaso tramonto",1,"Incorrect",4293
19,22,"albero","tavolo specchio","violino albero",2,"Correct",4938
19,23,"torta","camera piazza","torta bambola",2,"Correct",10149
19,24,"camera","camera scarpa","tenda giacca",2,"Incorrect",4485
19,25,"tavolo","muro tavolo","vaso prato",1,"Correct",8870
19,26,"tenda","tenda insalata","scarpa giacca",1,"Correct",4999
19,27,"finestra","tenda camera","piazza finestra",1,"Incorrect",6250
19,28,"specchio","violino specchio","tramonto libro",2,"Incorrect",3943
19,29,"albero","prato albero","albero tramonto",1,"Correct",4414
19,30,"torta","torta tenda","finestra piazza",1,"Correct",9326
19,31,"martello","martello prato","tavolo fazzoletto",2,"Incorrect",3659
19,32,"torta","torta roccia","bambola torta",1,"Correct",4475
19,33,"acqua","finestra acqua","giacca bambola",1,"Correct",4013
19,34,"muro","violino specchio","specchio muro",2,"Correct",3958
19,35,"roccia","roccia scarpa","camera torta",1,"Correct",3779
19,36,"albero","fazzoletto albero","albero vaso",2,"Correct",4855
19,37,"piazza","piazza roccia","finestra tenda",1,"Correct",3350
19,38,"libro","prato specchio","libro vaso",1,"Incorrect",3389
19,39,"camera","camera giacca","torta piazza",1,"Correct",2747
19,40,"camera","giacca camera","finestra camera",2,"Correct",3212
19,41,"finestra","scarpa acqua","finestra torta",2,"Correct",11135
19,42,"albero","muro specchio","albero fazzoletto",2,"Correct",3483
19,43,"vaso","violino vaso","albero libro",2,"Incorrect",4767
19,44,"acqua","piazza acqua","torta scarpa",1,"Correct",2926
19,45,"torta","roccia tenda","giacca torta",2,"Correct",2877
19,46,"giacca","insalata giacca","torta insalata",1,"Correct",3684
19,47,"acqua","roccia finestra","acqua insalata",2,"Correct",3047
19,48,"finestra","giacca finestra","acqua insalata",1,"Correct",4396
19,49,"vaso","vaso fazzoletto","albero violino",1,"Correct",4463
19,50,"giacca","piazza insalata","scarpa giacca",2,"Correct",2326
19,51,"camera","camera torta","roccia torta",2,"Incorrect",2687
19,52,"martello","violino martello","prato fazzoletto",1,"Correct",6539
19,53,"finestra","roccia finestra","insalata camera",1,"Correct",3732
19,54,"insalata","insalata roccia","acqua finestra",1,"Correct",3565
19,55,"giacca","acqua piazza","giacca bambola",2,"Correct",2755
19,56,"albero","muro tavolo","albero specchio",1,"Incorrect",5065
19,57,"specchio","tramonto tavolo","specchio martello",2,"Correct",4881
19,58,"camera","insalata giacca","camera insalata",2,"Correct",4495
19,59,"libro","specchio libro","vaso martello",1,"Correct",3536
19,60,"camera","roccia camera","piazza roccia",1,"Correct",5289
19,61,"finestra","insalata finestra","giacca torta",1,"Correct",3508
19,62,"acqua","camera roccia","scarpa acqua",2,"Correct",2944
19,63,"prato","violino prato","tavolo vaso",1,"Correct",4453
19,64,"libro","libro albero","vaso albero",2,"Incorrect",5462
19,65,"tavolo","martello violino","tavolo fazzoletto",1,"Incorrect",3273
19,66,"specchio","specchio fazzoletto","vaso fazzoletto",1,"Correct",2996
19,67,"tavolo","tavolo albero","vaso violino",1,"Correct",5655
19,68,"finestra","tenda finestra","torta acqua",1,"Correct",5274
19,69,"tavolo","tavolo prato","tramonto tavolo",2,"Correct",5689
19,70,"acqua","tenda acqua","giacca piazza",1,"Correct",2853
19,71,"insalata","insalata piazza","insalata tenda",1,"Correct",4781
19,72,"tramonto","libro specchio","tramonto violino",1,"Incorrect",11510
19,73,"camera","piazza camera","torta tenda",1,"Correct",4424
19,74,"libro","violino tramonto","libro tramonto",1,"Incorrect",4212
19,75,"giacca","tenda acqua","tenda giacca",2,"Correct",1991
19,76,"tavolo","violino tavolo","fazzoletto specchio",1,"Correct",8674
19,77,"finestra","torta finestra","finestra scarpa",2,"Correct",3258
19,78,"vaso","tramonto vaso","prato vaso",1,"Incorrect",4730
19,79,"bambola","roccia bambola","roccia scarpa",1,"Correct",4027
19,80,"acqua","giacca acqua","camera finestra",2,"Incorrect",3587
19,81,"torta","acqua roccia","torta piazza",2,"Correct",4044
20,1,"torta","scarpa torta","roccia piazza",1,"Correct",12298
20,2,"insalata","finestra camera","roccia insalata",2,"Correct",4716
20,3,"specchio","violino specchio","prato violino",2,"Incorrect",10122
20,4,"giacca","finestra roccia","insalata giacca",1,"Incorrect",6776
20,5,"camera","giacca insalata","camera giacca",2,"Correct",11183
20,6,"acqua","acqua piazza","torta tenda",1,"Correct",6625
20,7,"tenda","scarpa tenda","roccia torta",1,"Correct",3548
20,8,"giacca","bambola giacca","torta insalata",1,"Correct",4241
20,9,"libro","vaso libro","tavolo tramonto",1,"Correct",5603
20,10,"tavolo","tramonto tavolo","albero tramonto",2,"Incorrect",5290
20,11,"muro","tramonto violino","specchio muro",2,"Correct",9656
20,12,"prato","fazzoletto prato","violino albero",2,"Incorrect",6448
20,13,"prato","prato violino","tavolo violino",2,"Incorrect",6863
20,14,"torta","giacca tenda","torta roccia",1,"Incorrect",8440
20,15,"libro","libro prato","muro tavolo",1,"Correct",19096
20,16,"finestra","torta giacca","finestra giacca",2,"Correct",14640
20,17,"torta","piazza insalata","torta piazza",1,"Incorrect",10640
20,18,"giacca","piazza giacca","giacca acqua",2,"Incorrect",8405
20,19,"tavolo","specchio tavolo","martello prato",1,"Correct",8555
20,20,"tramonto","tavolo specchio","violino tramonto",2,"Correct",7033
20,21,"camera","finestra giacca","camera torta",2,"Correct",6029
20,22,"libro","libro specchio","tramonto libro",2,"Correct",6181
20,24,"finestra","torta camera","finestra roccia",2,"Correct",4547
20,25,"tavolo","vaso tavolo","prato libro",1,"Correct",4209
20,26,"giacca","scarpa giacca","torta acqua",1,"Correct",3650
20,27,"martello","prato martello","prato fazzoletto",2,"Incorrect",4986
20,28,"specchio","martello specchio","prato vaso",1,"Correct",3942
20,29,"vaso","fazzoletto albero","fazzoletto vaso",1,"Incorrect",4092
20,30,"vaso","prato albero","violino vaso",1,"Incorrect",4076
20,31,"bambola","bambola roccia","piazza torta",2,"Incorrect",5083
20,32,"specchio","libro tramonto","fazzoletto specchio",2,"Correct",5052
20,33,"torta","tenda piazza","torta bambola",2,"Correct",5591
20,34,"tavolo","martello vaso","fazzoletto tavolo",1,"Incorrect",5206
20,35,"acqua","tenda acqua","torta acqua",2,"Correct",4896
20,36,"libro","martello libro","tavolo albero",1,"Correct",6095
20,37,"camera","piazza camera","piazza finestra",1,"Correct",5749
20,38,"camera","camera insalata","camera finestra",2,"Correct",3802
20,39,"albero","albero violino","vaso albero",2,"Incorrect",4285
20,40,"tavolo","vaso libro","violino tavolo",2,"Correct",5820
20,41,"tenda","tenda piazza","scarpa camera",1,"Correct",5961
20,42,"tavolo","prato tavolo","specchio violino",1,"Correct",3147
20,43,"albero","specchio muro","albero tramonto",2,"Correct",4418
20,44,"finestra","tenda finestra","torta bambola",1,"Correct",3152
20,45,"camera","tenda camera","insalata tenda",1,"Correct",3501
20,46,"torta","tenda scarpa","tenda torta",2,"Correct",3091
20,47,"albero","specchio fazzoletto","vaso albero",2,"Correct",3392
20,48,"martello","martello vaso","vaso tavolo",2,"Incorrect",4011
20,49,"acqua","insalata roccia","acqua camera",2,"Correct",3379
20,50,"acqua","roccia acqua","finestra torta",1,"Correct",2976
20,51,"torta","torta insalata","giacca bambola",1,"Correct",2918
20,52,"albero","albero specchio","tavolo prato",2,"Incorrect",3009
20,53,"tenda","giacca piazza","roccia tenda",2,"Correct",3288
20,54,"acqua","tenda acqua","giacca scarpa",1,"Correct",3003
20,55,"giacca","piazza acqua","tenda giacca",2,"Correct",1789
20,56,"finestra","scarpa finestra","finestra insalata",1,"Correct",6260
20,57,"tenda","tenda finestra","tenda insalata",1,"Incorrect",4522
20,58,"martello","martello violino","vaso violino",1,"Correct",4603
20,59,"torta","scarpa finestra","torta giacca",1,"Incorrect",4968
20,60,"acqua","roccia acqua","acqua giacca",1,"Incorrect",3218
20,61,"libro","violino libro","prato specchio",1,"Correct",5240
20,62,"tramonto","vaso tramonto","martello libro",1,"Correct",2952
20,63,"piazza","acqua insalata","roccia piazza",2,"Correct",3496
20,64,"albero","albero prato","tramonto vaso",1,"Correct",2970
20,65,"finestra","roccia tenda","torta finestra",1,"Incorrect",5204
20,66,"camera","roccia camera","scarpa torta",1,"Correct",4446
20,67,"camera","camera piazza","camera insalata",1,"Incorrect",5341
20,68,"libro","fazzoletto tavolo","libro albero",2,"Correct",5736
20,69,"finestra","finestra piazza","roccia scarpa",1,"Correct",4654
20,70,"albero","specchio martello","fazzoletto albero",2,"Correct",4078
20,71,"tavolo","fazzoletto vaso","muro tavolo",2,"Correct",5529
20,72,"acqua","acqua insalata","scarpa acqua",2,"Incorrect",3210
20,73,"vaso","prato vaso","albero libro",1,"Correct",4642
20,74,"roccia","giacca camera","roccia scarpa",2,"Correct",4226
20,75,"acqua","scarpa acqua","tenda camera",1,"Correct",5085
20,76,"acqua","camera roccia","acqua finestra",2,"Correct",4698
20,77,"tavolo","violino martello","albero tavolo",1,"Incorrect",5075
20,78,"specchio","specchio prato","libro violino",1,"Correct",4869
20,79,"libro","specchio libro","albero specchio",2,"Incorrect",7382
20,80,"insalata","acqua finestra","piazza insalata",2,"Correct",4120
20,81,"camera","camera scarpa","roccia bambola",2,"Incorrect",5745
21,1,"insalata","tenda insalata","insalata piazza",2,"Correct",12907
21,2,"martello","albero prato","prato martello",2,"Correct",7825
21,3,"tavolo","tavolo albero","prato martello",2,"Incorrect",12204
21,4,"camera","camera roccia","torta tenda",1,"Correct",5822
21,5,"tenda","tenda scarpa","scarpa acqua",1,"Correct",4973
21,6,"prato","vaso libro","prato violino",2,"Correct",4097
21,7,"tenda","tenda piazza","piazza giacca",2,"Incorrect",6352
21,8,"torta","torta scarpa","acqua torta",1,"Correct",3326
21,9,"libro","libro specchio","specchio albero",1,"Correct",6316
21,10,"tramonto","violino tramonto","libro specchio",1,"Correct",3594
21,11,"torta","bambola torta","camera piazza",1,"Correct",6265
21,12,"finestra","finestra scarpa","tenda finestra",1,"Correct",2823
21,13,"martello","fazzoletto albero","violino martello",2,"Correct",1502
21,14,"specchio","violino vaso","violino specchio",1,"Incorrect",5571
21,15,"finestra","finestra tenda","acqua insalata",1,"Correct",3105
21,16,"albero","albero violino","fazzoletto albero",2,"Correct",2609
21,17,"acqua","acqua giacca","torta scarpa",1,"Correct",1894
21,18,"albero","albero tavolo","albero specchio",1,"Incorrect",458
21,19,"finestra","bambola torta","piazza finestra",2,"Correct",1053
21,20,"camera","insalata torta","camera giacca",2,"Correct",1668
21,21,"torta","piazza torta","roccia acqua",1,"Correct",1094
21,22,"torta","piazza acqua","tenda torta",1,"Incorrect",355
21,23,"bambola","bambola roccia","finestra acqua",2,"Incorrect",2674
21,24,"finestra","insalata finestra","camera giacca",2,"Incorrect",2526
21,25,"albero","martello vaso","tramonto albero",2,"Correct",2776
21,26,"torta","roccia finestra","torta insalata",1,"Incorrect",2324
21,27,"albero","libro violino","violino albero",1,"Incorrect",355
21,28,"torta","scarpa giacca","giacca torta",1,"Incorrect",3457
21,29,"vaso","prato specchio","violino vaso",2,"Correct",693
21,30,"giacca","tenda piazza","giacca scarpa",2,"Correct",2133
21,31,"camera","camera piazza","acqua giacca",2,"Incorrect",871
21,32,"libro","libro martello","specchio violino",1,"Correct",1523
21,33,"finestra","insalata camera","finestra roccia",1,"Incorrect",4133
21,34,"prato","tavolo vaso","prato fazzoletto",1,"Incorrect",1973
21,35,"specchio","fazzoletto specchio","specchio martello",2,"Incorrect",1292
21,36,"muro","fazzoletto vaso","specchio muro",2,"Correct",1764
21,37,"tavolo","libro albero","tavolo fazzoletto",1,"Incorrect",675
21,38,"acqua","camera roccia","scarpa acqua",1,"Incorrect",654
21,39,"tavolo","tavolo prato","tramonto tavolo",1,"Incorrect",5932
21,40,"vaso","albero tramonto","fazzoletto vaso",2,"Correct",2386
21,41,"insalata","roccia insalata","torta camera",1,"Correct",2875
21,42,"camera","roccia scarpa","scarpa camera",2,"Correct",2926
21,43,"acqua","torta acqua","torta piazza",1,"Correct",1243
21,44,"albero","libro prato","albero prato",2,"Correct",2194
21,45,"libro","tramonto libro","libro albero",1,"Incorrect",1684
21,46,"martello","martello vaso","albero vaso",1,"Correct",1942
21,47,"camera","scarpa tenda","camera torta",1,"Incorrect",1002
21,48,"tavolo","tavolo specchio","tavolo fazzoletto",1,"Correct",663
21,49,"tavolo","prato fazzoletto","muro tavolo",2,"Correct",1184
21,50,"acqua","camera acqua","piazza acqua",2,"Correct",457
21,51,"libro","tramonto libro","violino tavolo",1,"Correct",518
21,52,"specchio","prato vaso","prato specchio",2,"Correct",693
21,53,"giacca","tenda giacca","torta finestra",1,"Correct",1093
21,54,"finestra","torta finestra","giacca insalata",1,"Correct",946
21,55,"specchio","muro specchio","specchio martello",1,"Incorrect",874
21,56,"camera","finestra giacca","finestra camera",2,"Correct",1420
21,57,"camera","tenda roccia","tenda camera",2,"Correct",1170
21,58,"acqua","roccia acqua","insalata finestra",1,"Correct",1275
21,59,"torta","roccia torta","giacca torta",1,"Correct",837
21,60,"tenda","tenda insalata","insalata roccia",1,"Correct",871
21,61,"finestra","finestra giacca","giacca bambola",1,"Correct",722
21,62,"roccia","scarpa roccia","roccia torta",1,"Correct",1045
21,63,"tenda","roccia tenda","finestra scarpa",2,"Incorrect",439
21,64,"libro","fazzoletto specchio","violino libro",2,"Correct",611
21,65,"albero","albero vaso","prato violino",2,"Incorrect",284
21,66,"acqua","giacca tenda","acqua insalata",1,"Incorrect",585
21,67,"tavolo","violino tavolo","tramonto violino",1,"Correct",320
21,68,"tramonto","tavolo specchio","tramonto vaso",2,"Correct",1016
21,69,"libro","libro martello","prato libro",2,"Correct",759
21,70,"tavolo","prato tavolo","violino martello",1,"Correct",1038
21,71,"tavolo","vaso tramonto","vaso tavolo",2,"Correct",555
21,72,"libro","vaso libro","tavolo muro",2,"Incorrect",395
21,73,"giacca","piazza roccia","giacca piazza",2,"Correct",869
21,74,"acqua","piazza insalata","acqua camera",1,"Incorrect",1151
21,75,"piazza","camera scarpa","piazza roccia",1,"Incorrect",792
21,76,"giacca","roccia bambola","giacca bambola",2,"Correct",857
21,77,"acqua","finestra camera","tenda acqua",2,"Correct",3893
21,78,"acqua","acqua finestra","piazza finestra",1,"Correct",2233
21,79,"camera","camera insalata","tenda acqua",2,"Incorrect",1475
21,80,"vaso","tavolo tramonto","prato vaso",2,"Correct",1657
21,81,"giacca","insalata giacca","camera tenda",2,"Incorrect",1063
22,1,"torta","torta roccia","torta insalata",2,"Correct",3894
22,2,"albero","albero prato","prato libro",1,"Correct",3644
22,3,"finestra","torta bambola","roccia finestra",2,"Correct",2948
22,4,"torta","acqua scarpa","bambola torta",1,"Incorrect",6308
22,5,"acqua","camera acqua","bambola giacca",1,"Correct",4079
22,6,"acqua","insalata acqua","giacca finestra",1,"Correct",2944
22,7,"vaso","tavolo muro","prato vaso",1,"Incorrect",11380
22,8,"camera","torta insalata","giacca camera",2,"Correct",2382
22,9,"torta","acqua finestra","torta giacca",2,"Correct",9563
22,10,"acqua","acqua roccia","torta finestra",1,"Correct",2020
22,11,"roccia","roccia scarpa","tenda piazza",1,"Correct",4099
22,12,"giacca","roccia bambola","tenda giacca",2,"Correct",4378
22,13,"torta","piazza torta","acqua camera",1,"Correct",8049
22,14,"albero","tavolo fazzoletto","albero tramonto",2,"Correct",5252
22,15,"tavolo","fazzoletto prato","tavolo specchio",2,"Correct",7148
