participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender,rt_measure
127,Länder,83984.10430839003,jamaika,Jamaika,1,69,older,male,session_elapsed
127,Länder,86642.08616780046,mexiko,Mexiko,1,69,older,male,session_elapsed
127,Länder,88409.8185941043,panama,Panama,1,69,older,male,session_elapsed
127,Länder,91620.4761904762,usa,Vereinigte Staaten von Amerika,1,69,older,male,session_elapsed
127,Länder,92499.13832199546,kanada,Kanada,1,69,older,male,session_elapsed
127,Länder,94913.12925170068,bahamas,Bahamas,1,69,older,male,session_elapsed
127,Länder,105882.08616780046,nigeria,Nigeria,1,69,older,male,session_elapsed
127,Länder,110987.34693877552,gabun,Gabun,1,69,older,male,session_elapsed
127,Länder,115363.33333333331,angola,Angola,1,69,older,male,session_elapsed
127,Länder,118215.69160997732,walfischbay,Walfischbay,1,69,older,male,session_elapsed
127,Länder,119510.52154195012,sudafrika,Suedafrika,1,69,older,male,session_elapsed
127,Länder,127480.81632653062,athiopien,Aethiopien,1,69,older,male,session_elapsed
127,Länder,128634.10430839,agypten,Aegypten,1,69,older,male,session_elapsed
127,Länder,129613.9909297052,sudan,Sudan,1,69,older,male,session_elapsed
127,Länder,130490.97505668932,suedsudan,Suedsudan,1,69,older,male,session_elapsed
127,Länder,133624.6485260771,libyen,Libyen,1,69,older,male,session_elapsed
127,Länder,135057.59637188207,tunesien,Tunesien,1,69,older,male,session_elapsed
127,Länder,139997.61904761905,niger,Niger,1,69,older,male,session_elapsed
127,Länder,141050.58956916098,mali,Mali,1,69,older,male,session_elapsed
127,Länder,152709.84126984127,thailand,Thailand,1,69,older,male,session_elapsed
127,Länder,154625.17006802722,singapur,Singapur,1,69,older,male,session_elapsed
127,Länder,157325.07936507938,laos,Demokratische Volksrepublik Laos,1,69,older,male,session_elapsed
127,Länder,158694.69387755104,kambodscha,Kambodscha,1,69,older,male,session_elapsed
127,Länder,162654.6485260771,china,China,1,69,older,male,session_elapsed
127,Länder,164699.27437641725,volksrepublikchina,China,1,69,older,male,session_elapsed
127,Länder,167208.02721088435,taiwan,Taiwan,1,69,older,male,session_elapsed
127,Länder,169542.67573696145,philippinen,Philippinen,1,69,older,male,session_elapsed
127,Länder,173241.3605442177,birma,Myanmar,1,69,older,male,session_elapsed
127,Länder,182524.0362811791,vereinigtearabischeemirate,Vereinigte Arabische Emirate,1,69,older,male,session_elapsed
127,Länder,188563.7188208617,kuwait,Kuwait,1,69,older,male,session_elapsed
127,Länder,189950.9977324263,irak,Irak,1,69,older,male,session_elapsed
127,Länder,190794.69387755104,iran,Iran,1,69,older,male,session_elapsed
127,Länder,195084.9433106576,katar,Katar,1,69,older,male,session_elapsed
127,Länder,219861.9954648526,nordkorea,Demokratische Volksrepublik Korea,1,69,older,male,session_elapsed
127,Länder,220806.91609977325,suedkorea,Republik Korea,1,69,older,male,session_elapsed
127,Länder,223051.60997732423,japan,Japan,1,69,older,male,session_elapsed
127,Länder,226001.9954648526,indonesien,Indonesien,1,69,older,male,session_elapsed
127,Länder,234336.37188208615,belgien,Belgien,1,69,older,male,session_elapsed
127,Länder,235094.05895691612,niederlande,Niederlande,1,69,older,male,session_elapsed
127,Länder,236014.78458049888,luxemburg,Luxemburg,1,69,older,male,session_elapsed
127,Länder,238703.08390022675,liechtenstein,Liechtenstein,1,69,older,male,session_elapsed
127,Länder,251158.820861678,marokko,Marokko,1,69,older,male,session_elapsed
127,Länder,254915.1700680272,senegal,Senegal,1,69,older,male,session_elapsed
127,Länder,272950.8616780045,liberia,Liberia,1,69,older,male,session_elapsed
127,Länder,276915.5102040816,kongo,Kongo,1,69,older,male,session_elapsed
127,Länder,277509.65986394556,volksrepublikkongo,Demokratische Republik Kongo,1,69,older,male,session_elapsed
127,Länder,289821.2471655329,uganda,Uganda,1,69,older,male,session_elapsed
127,Länder,295142.5623582767,paraguay,Paraguay,1,69,older,male,session_elapsed
127,Länder,311947.8911564626,sambia,Sambia,1,69,older,male,session_elapsed
127,Länder,329875.2154195012,saudiarabien,Saudi-Arabien,1,69,older,male,session_elapsed
127,Länder,345060.88435374154,luxemburg,Luxemburg,1,69,older,male,session_elapsed
127,Länder,391840.20408163266,tahiti,Tahiti,1,69,older,male,session_elapsed
127,Länder,401409.79591836734,tongainseln,Tongainseln,1,69,older,male,session_elapsed
127,Länder,417807.8458049887,mauritius,Mauritius,1,69,older,male,session_elapsed
127,Länder,421553.08390022675,lareunion,La Reunion,1,69,older,male,session_elapsed
127,Länder,428831.5419501134,komoren,Komoren,1,69,older,male,session_elapsed
127,Länder,431206.21315192746,madagaskar,Madagaskar,1,69,older,male,session_elapsed
127,Länder,444465.9183673469,elfenbeinkueste,Elfenbeinkueste,1,69,older,male,session_elapsed
127,Länder,457617.9138321996,benin,Benin,1,69,older,male,session_elapsed
127,Länder,460927.5963718821,togo,Togo,1,69,older,male,session_elapsed
127,Länder,473032.60770975053,guinea,Guinea,1,69,older,male,session_elapsed
127,Länder,479373.19727891154,gambia,Gambia,1,69,older,male,session_elapsed
127,Länder,554042.1088435374,kolumbien,Kolumbien,1,69,older,male,session_elapsed
127,Länder,560621.7006802722,kasachstan,Kasachstan,1,69,older,male,session_elapsed
127,Länder,590775.7369614512,tadschikistan,Tadschikistan,1,69,older,male,session_elapsed
128,Tiere,1112.9931972789116,hund,Hund,1,66,older,female,session_elapsed
128,Tiere,1910.952380952381,katze,Katze,1,66,older,female,session_elapsed
128,Tiere,2766.8480725623585,maus,Maus,1,66,older,female,session_elapsed
128,Tiere,10823.12925170068,elefant,Elefant,1,66,older,female,session_elapsed
128,Tiere,12405.804988662132,affe,Affe,1,66,older,female,session_elapsed
128,Tiere,15005.827664399094,wolf,Wolf,1,66,older,female,session_elapsed
128,Tiere,17593.492063492064,eule,Eule,1,66,older,female,session_elapsed
128,Tiere,18952.10884353742,sperling,Sperling,1,66,older,female,session_elapsed
128,Tiere,23976.07709750567,stieglitz,Stieglitz,1,66,older,female,session_elapsed
128,Tiere,26959.070294784586,graupapagei,Graupapagei,1,66,older,female,session_elapsed
128,Tiere,34271.72335600907,krokodil,Krokodil,1,66,older,female,session_elapsed
128,Tiere,35782.08616780046,tiger,Tiger,1,66,older,female,session_elapsed
128,Tiere,37363.4693877551,baer,Baer,1,66,older,female,session_elapsed
128,Tiere,38816.077097505666,loewe,Loewe,1,66,older,female,session_elapsed
128,Tiere,41335.10204081633,gazelle,Gazelle,1,66,older,female,session_elapsed
128,Tiere,49445.510204081635,ziege,Ziege,1,66,older,female,session_elapsed
128,Tiere,50833.80952380953,esel,Esel,1,66,older,female,session_elapsed
128,Tiere,52121.04308390023,pferd,Pferd,1,66,older,female,session_elapsed
128,Tiere,57585.69160997732,wal,Wal,1,66,older,female,session_elapsed
128,Tiere,59038.29931972789,delfin,Delfin,1,66,older,female,session_elapsed
128,Tiere,60681.337868480725,hai,Hai,1,66,older,female,session_elapsed
128,Tiere,67080.68027210885,fliege,Fliege,1,66,older,female,session_elapsed
128,Tiere,68707.68707482994,biene,Biene,1,66,older,female,session_elapsed
128,Tiere,70055.30612244898,wespe,Wespe,1,66,older,female,session_elapsed
128,Tiere,71441.26984126984,hummel,Hummel,1,66,older,female,session_elapsed
128,Tiere,75370.88435374151,muecke,Muecke,1,66,older,female,session_elapsed
128,Tiere,76732.44897959183,motte,Motte,1,66,older,female,session_elapsed
128,Tiere,80732.78911564626,ameise,Ameise,1,66,older,female,session_elapsed
128,Tiere,82993.7641723356,maulwurf,Maulwurf,1,66,older,female,session_elapsed
128,Tiere,94328.73015873016,schlange,Schlange,1,66,older,female,session_elapsed
128,Tiere,101593.3560090703,termite,Termite,1,66,older,female,session_elapsed
128,Tiere,117053.62811791385,seeadler,Seeadler,1,66,older,female,session_elapsed
128,Tiere,118766.25850340136,adler,Adler,1,66,older,female,session_elapsed
128,Tiere,119933.24263038547,falke,Falke,1,66,older,female,session_elapsed
128,Tiere,122285.17006802722,bussard,Bussard,1,66,older,female,session_elapsed
128,Tiere,143600.52154195012,waschbaer,Waschbaer,1,66,older,female,session_elapsed
128,Tiere,145251.13378684808,fuchs,Fuchs,1,66,older,female,session_elapsed
128,Tiere,154740.54421768707,ameisenbaer,Ameisenbaer,1,66,older,female,session_elapsed
128,Tiere,168980.88435374148,nilpferd,Nilpferd,1,66,older,female,session_elapsed
128,Tiere,177208.88888888888,robbe,Robbe,1,66,older,female,session_elapsed
128,Tiere,180709.84126984127,seeelefant,Seeelefant,1,66,older,female,session_elapsed
128,Tiere,182627.0975056689,pinguin,Pinguin,1,66,older,female,session_elapsed
128,Tiere,187593.08390022675,eisbaer,Eisbaer,1,66,older,female,session_elapsed
128,Tiere,212982.38095238095,wanze,Wanze,1,66,older,female,session_elapsed
128,Tiere,214092.6984126984,laus,Laus,1,66,older,female,session_elapsed
128,Tiere,217315.66893424036,zecke,Zecke,1,66,older,female,session_elapsed
128,Tiere,257047.3469387755,braunbaer,Braunbaer,1,66,older,female,session_elapsed
128,Tiere,259232.67573696148,pandabaer,Panda,1,66,older,female,session_elapsed
128,Tiere,273870.38548752834,giraffe,Giraffe,1,66,older,female,session_elapsed
128,Tiere,284915.4421768707,hyaene,Hyaene,1,66,older,female,session_elapsed
128,Tiere,291083.0612244898,kakerlake,Kakerlake,1,66,older,female,session_elapsed
128,Tiere,298174.0362811792,chamaeleon,Chamaeleon,1,66,older,female,session_elapsed
128,Tiere,301902.29024943314,dachs,Dachs,1,66,older,female,session_elapsed
128,Tiere,306160.22675736964,eidechse,Eidechse,1,66,older,female,session_elapsed
128,Tiere,315341.8594104308,gorilla,Gorilla,1,66,older,female,session_elapsed
128,Tiere,322366.5306122449,igel,Igel,1,66,older,female,session_elapsed
128,Tiere,336102.44897959183,marder,Marder,1,66,older,female,session_elapsed
128,Tiere,342707.14285714284,otter,Otter,1,66,older,female,session_elapsed
128,Tiere,352695.8503401361,pavian,Pavian,1,66,older,female,session_elapsed
128,Tiere,355278.820861678,qualle,Qualle,1,66,older,female,session_elapsed
128,Tiere,362621.1111111111,ratte,Ratte,1,66,older,female,session_elapsed
128,Tiere,365543.49206349207,schwein,Schwein,1,66,older,female,session_elapsed
128,Tiere,376015.7823129252,uhu,Uhu,1,66,older,female,session_elapsed
128,Tiere,381426.1678004535,schneeeule,Schneeeule,1,66,older,female,session_elapsed
128,Tiere,395228.4353741497,zebra,Zebra,1,66,older,female,session_elapsed
128,Tiere,407622.4489795919,kranich,Kranich,1,66,older,female,session_elapsed
128,Tiere,415980.0680272109,schildkroete,Schildkroete,1,66,older,female,session_elapsed
128,Tiere,419137.00680272107,kroete,Kroete,1,66,older,female,session_elapsed
128,Tiere,420833.4013605442,frosch,Frosch,1,66,older,female,session_elapsed
128,Tiere,455645.01133786846,schmetterling,Schmetterling,1,66,older,female,session_elapsed
128,Tiere,459734.35374149657,raupe,Raupe,1,66,older,female,session_elapsed
128,Tiere,477231.2925170068,schmeissfliege,Schmeissfliege,1,66,older,female,session_elapsed
128,Tiere,502326.462585034,dompfaff,Dompfaff,1,66,older,female,session_elapsed
128,Tiere,513500.7936507936,nymphensittich,Nymphensittich,1,66,older,female,session_elapsed
128,Tiere,516138.798185941,wellensittich,Wellensittich,1,66,older,female,session_elapsed
128,Tiere,537170.7482993198,wuestenfuchs,Fennek,1,66,older,female,session_elapsed
128,Tiere,556683.7414965986,koi,Koi,1,66,older,female,session_elapsed
128,Tiere,572861.0884353742,muraene,Muraene,1,66,older,female,session_elapsed
128,Tiere,628883.4013605443,wurm,Wurm,1,66,older,female,session_elapsed
128,Tiere,670036.9841269841,hamster,Hamster,1,66,older,female,session_elapsed
128,Tiere,672425.9637188208,meerschweinchen,Meerschweinchen,1,66,older,female,session_elapsed
128,Tiere,678401.2925170069,kaninchen,Kaninchen,1,66,older,female,session_elapsed
128,Tiere,679265.2834467121,hase,Hase,1,66,older,female,session_elapsed
128,Länder,1571.0204081632653,danemark,Daenemark,0,66,older,female,session_elapsed
128,Länder,2615.351473922902,deutschland,Deutschland,0,66,older,female,session_elapsed
128,Länder,3952.403628117914,belgien,Belgien,0,66,older,female,session_elapsed
128,Länder,4916.145124716554,luxemburg,Luxemburg,0,66,older,female,session_elapsed
128,Länder,6179.206349206349,niederlande,Niederlande,0,66,older,female,session_elapsed
128,Länder,7222.199546485262,frankreich,Frankreich,0,66,older,female,session_elapsed
128,Länder,8517.165532879819,spanien,Spanien,0,66,older,female,session_elapsed
128,Länder,9825.532879818596,italien,Italien,0,66,older,female,session_elapsed
128,Länder,11640.136054421768,griechenland,Griechenland,0,66,older,female,session_elapsed
128,Länder,13371.746031746032,ukraine,Ukraine,0,66,older,female,session_elapsed
128,Länder,14579.342403628118,russland,Russische Foederation,0,66,older,female,session_elapsed
128,Länder,18364.3537414966,norwegen,Norwegen,0,66,older,female,session_elapsed
128,Länder,19556.757369614512,danemark,Daenemark,0,66,older,female,session_elapsed
128,Länder,20734.421768707485,finnland,Finnland,0,66,older,female,session_elapsed
128,Länder,22454.69387755102,marokko,Marokko,0,66,older,female,session_elapsed
128,Länder,23840,brasilien,Brasilien,0,66,older,female,session_elapsed
128,Länder,25957.61904761905,agypten,Aegypten,0,66,older,female,session_elapsed
128,Länder,27652.267573696143,israel,Israel,0,66,older,female,session_elapsed
128,Länder,31089.591836734693,kenia,Kenia,0,66,older,female,session_elapsed
128,Länder,32253.92290249433,kambodscha,Kambodscha,0,66,older,female,session_elapsed
128,Länder,33452.56235827664,sudafrika,Suedafrika,0,66,older,female,session_elapsed
128,Länder,36599.52380952381,kongo,Kongo,0,66,older,female,session_elapsed
128,Länder,38767.8231292517,rhodesien,Simbabwe,0,66,older,female,session_elapsed
128,Länder,44323.10657596372,usa,Vereinigte Staaten von Amerika,0,66,older,female,session_elapsed
128,Länder,45845.0566893424,alaska,Alaska,0,66,older,female,session_elapsed
128,Länder,47522.358276643994,kanada,Kanada,0,66,older,female,session_elapsed
128,Länder,51162.358276643994,mexiko,Mexiko,0,66,older,female,session_elapsed
128,Länder,56460,brasilien,Brasilien,0,66,older,female,session_elapsed
128,Länder,66253.31065759638,ecuador,Ecuador,0,66,older,female,session_elapsed
128,Länder,67415.66893424036,peru,Peru,0,66,older,female,session_elapsed
128,Länder,75010.92970521541,england,England,0,66,older,female,session_elapsed
128,Länder,76355.48752834467,irland,Irland,0,66,older,female,session_elapsed
128,Länder,85577.18820861678,china,China,0,66,older,female,session_elapsed
128,Länder,90151.83673469388,japan,Japan,0,66,older,female,session_elapsed
128,Länder,92201.15646258504,nordkorea,Demokratische Volksrepublik Korea,0,66,older,female,session_elapsed
128,Länder,93620.4761904762,suedkorea,Republik Korea,0,66,older,female,session_elapsed
128,Länder,95419.81859410432,indien,Indien,0,66,older,female,session_elapsed
128,Länder,107206.32653061223,weissrussland,Belarus,0,66,older,female,session_elapsed
128,Länder,112107.7551020408,australien,Australien,0,66,older,female,session_elapsed
128,Länder,114086.09977324263,neuseeland,Neuseeland,0,66,older,female,session_elapsed
128,Länder,137120.74829931973,montecarlo,Monte Carlo,0,66,older,female,session_elapsed
128,Länder,142198.07256235828,monaco,Monaco,0,66,older,female,session_elapsed
128,Länder,148666.9614512472,portugal,Portugal,0,66,older,female,session_elapsed
128,Länder,154500.9523809524,andorra,Andorra,0,66,older,female,session_elapsed
128,Länder,155736.96145124716,liechtenstein,Liechtenstein,0,66,older,female,session_elapsed
128,Länder,176523.19727891157,indonesien,Indonesien,0,66,older,female,session_elapsed
128,Länder,183295.8503401361,hawaii,Hawaii,0,66,older,female,session_elapsed
128,Länder,192386.1224489796,kansas,Kansas,0,66,older,female,session_elapsed
128,Länder,193600.79365079367,massachusetts,Massachusetts,0,66,older,female,session_elapsed
128,Länder,195205.48752834467,iowa,Iowa,0,66,older,female,session_elapsed
128,Länder,196081.81405895692,kalifornien,Kalifornien,0,66,older,female,session_elapsed
128,Länder,226410.79365079367,weissrussland,Belarus,0,66,older,female,session_elapsed
128,Länder,247054.39909297053,simbabwe,Simbabwe,0,66,older,female,session_elapsed
128,Länder,257673.7188208617,arabien,Arabien,0,66,older,female,session_elapsed
128,Länder,284198.36734693876,polen,Polen,0,66,older,female,session_elapsed
128,Länder,284856.3492063492,osterreich,Oesterreich,0,66,older,female,session_elapsed
128,Länder,289186.1678004535,jugoslawien,Jugoslawien,0,66,older,female,session_elapsed
128,Länder,293591.15646258503,tschechoslowakei,Tschechoslowakei,0,66,older,female,session_elapsed
128,Länder,317423.15192743763,schottland,Schottland,0,66,older,female,session_elapsed
128,Länder,349939.50113378686,udssr,Sowjetunion,0,66,older,female,session_elapsed
128,Länder,371645.5328798186,australien,Australien,0,66,older,female,session_elapsed
128,Länder,383321.83673469385,pakistan,Pakistan,0,66,older,female,session_elapsed
128,Länder,390420.49886621314,afghanistan,Afghanistan,0,66,older,female,session_elapsed
128,Länder,474811.7460317461,ungarn,Ungarn,0,66,older,female,session_elapsed
128,Länder,549003.0612244898,argentinien,Argentinien,0,66,older,female,session_elapsed
128,Länder,551363.4467120181,bolivien,Bolivien,0,66,older,female,session_elapsed
129,Tiere,721.3378684807257,katze,Katze,0,70,older,female,session_elapsed
129,Tiere,1762.0181405895692,hund,Hund,0,70,older,female,session_elapsed
129,Tiere,3131.2698412698414,meerschwein,Meerschweinchen,0,70,older,female,session_elapsed
129,Tiere,5053.922902494331,tiger,Tiger,0,70,older,female,session_elapsed
129,Tiere,6266.575963718821,loewe,Loewe,0,70,older,female,session_elapsed
129,Tiere,7528.571428571428,elefant,Elefant,0,70,older,female,session_elapsed
129,Tiere,9918.253968253968,zebra,Zebra,0,70,older,female,session_elapsed
129,Tiere,13626.938775510203,flusspferd,Flusspferd,0,70,older,female,session_elapsed
129,Tiere,23584.126984126982,kaenguru,Kaenguru,0,70,older,female,session_elapsed
129,Tiere,34500.181405895695,wildschwein,Wildschwein,0,70,older,female,session_elapsed
129,Tiere,57368.02721088436,nashorn,Nashorn,0,70,older,female,session_elapsed
129,Tiere,60751.315192743765,pinguin,Pinguin,0,70,older,female,session_elapsed
129,Tiere,77031.11111111111,pferd,Pferd,0,70,older,female,session_elapsed
129,Tiere,78262.40362811791,huhn,Huhn,0,70,older,female,session_elapsed
129,Tiere,85552.38095238096,schwein,Schwein,0,70,older,female,session_elapsed
129,Tiere,87814.33106575964,ziege,Ziege,0,70,older,female,session_elapsed
129,Tiere,93297.00680272108,ente,Ente,0,70,older,female,session_elapsed
129,Tiere,100919.38775510204,pfau,Pfau,0,70,older,female,session_elapsed
129,Tiere,102710.72562358278,flamingo,Flamingo,0,70,older,female,session_elapsed
129,Tiere,110022.06349206348,rebhuhn,Rebhuhn,0,70,older,female,session_elapsed
129,Tiere,115944.33106575964,nachtigall,Nachtigall,0,70,older,female,session_elapsed
129,Tiere,125943.67346938777,bussard,Bussard,0,70,older,female,session_elapsed
129,Tiere,127198.68480725624,adler,Adler,0,70,older,female,session_elapsed
129,Tiere,129228.66213151928,geier,Geier,0,70,older,female,session_elapsed
129,Tiere,143286.3038548753,nachtigall,Nachtigall,0,70,older,female,session_elapsed
129,Tiere,153518.0045351474,buntspecht,Buntspecht,0,70,older,female,session_elapsed
129,Tiere,154658.57142857142,gruenspecht,Gruenspecht,0,70,older,female,session_elapsed
129,Tiere,162857.89115646257,eichhoernchen,Eichhoernchen,0,70,older,female,session_elapsed
129,Tiere,176781.8820861678,eichelhaeher,Eichelhaeher,0,70,older,female,session_elapsed
129,Tiere,182214.51247165533,heckenbraunelle,Heckenbraunelle,0,70,older,female,session_elapsed
129,Tiere,200052.72108843536,schlange,Schlange,0,70,older,female,session_elapsed
129,Tiere,223231.67800453515,murmeltier,Murmeltier,0,70,older,female,session_elapsed
129,Tiere,225364.8299319728,dachs,Dachs,0,70,older,female,session_elapsed
129,Tiere,229150.15873015873,fledermaus,Fledermaus,0,70,older,female,session_elapsed
129,Tiere,241577.27891156464,rabe,Rabe,0,70,older,female,session_elapsed
129,Tiere,255952.947845805,leopard,Leopard,0,70,older,female,session_elapsed
129,Tiere,263706.53061224485,puma,Puma,0,70,older,female,session_elapsed
129,Tiere,275104.89795918367,luchs,Luchs,0,70,older,female,session_elapsed
129,Tiere,278046.507936508,baer,Baer,0,70,older,female,session_elapsed
129,Tiere,289505.82766439905,papagei,Papagei,0,70,older,female,session_elapsed
129,Tiere,296447.7777777778,antilope,Antilope,0,70,older,female,session_elapsed
129,Tiere,302007.68707482994,reh,Reh,0,70,older,female,session_elapsed
129,Tiere,302768.5714285714,hirsch,Hirsch,0,70,older,female,session_elapsed
129,Tiere,303918.48072562355,elch,Elch,0,70,older,female,session_elapsed
129,Tiere,322687.18820861675,erdmaennchen,Erdmaennchen,0,70,older,female,session_elapsed
129,Tiere,338856.1224489796,flusspferd,Flusspferd,0,70,older,female,session_elapsed
129,Tiere,364410.1587301587,kaefer,Kaefer,0,70,older,female,session_elapsed
129,Tiere,366265.1927437642,ameise,Ameise,0,70,older,female,session_elapsed
129,Tiere,371222.1768707483,schmetterling,Schmetterling,0,70,older,female,session_elapsed
129,Tiere,374230.589569161,raupe,Raupe,0,70,older,female,session_elapsed
129,Tiere,391211.2244897959,kuh,Kuh,0,70,older,female,session_elapsed
129,Tiere,418250.9523809524,marienkaefer,Marienkaefer,0,70,older,female,session_elapsed
129,Tiere,423407.9818594104,spinne,Spinne,0,70,older,female,session_elapsed
129,Tiere,441174.6258503401,maus,Maus,0,70,older,female,session_elapsed
129,Tiere,443312.6530612245,ratte,Ratte,0,70,older,female,session_elapsed
129,Tiere,468419.41043083905,vogelstrauss,Strauss,0,70,older,female,session_elapsed
129,Tiere,481698.7301587301,zebra,Zebra,0,70,older,female,session_elapsed
129,Tiere,491005.3968253968,wildpferd,Wildpferd,0,70,older,female,session_elapsed
129,Tiere,499647.0748299319,stier,Stier,0,70,older,female,session_elapsed
129,Tiere,521274.3990929705,krokodil,Krokodil,0,70,older,female,session_elapsed
129,Tiere,525472.2902494331,alligator,Alligator,0,70,older,female,session_elapsed
129,Tiere,537816.3265306123,gnu,Gnu,0,70,older,female,session_elapsed
129,Tiere,548442.9705215419,nashorn,Nashorn,0,70,older,female,session_elapsed
129,Tiere,564638.2993197279,floh,Floh,0,70,older,female,session_elapsed
129,Tiere,586547.6417233561,laus,Laus,0,70,older,female,session_elapsed
129,Länder,2407.641723356009,norwegen,Norwegen,1,70,older,female,session_elapsed
129,Länder,3798.6167800453513,schweden,Schweden,1,70,older,female,session_elapsed
129,Länder,5316.961451247166,danemark,Daenemark,1,70,older,female,session_elapsed
129,Länder,8234.875283446712,finnland,Finnland,1,70,older,female,session_elapsed
129,Länder,11897.551020408164,deutschland,Deutschland,1,70,older,female,session_elapsed
129,Länder,13559.886621315194,belgien,Belgien,1,70,older,female,session_elapsed
129,Länder,16965.192743764175,england,England,1,70,older,female,session_elapsed
129,Länder,18577.120181405895,frankreich,Frankreich,1,70,older,female,session_elapsed
129,Länder,23432.04081632653,albanien,Albanien,1,70,older,female,session_elapsed
129,Länder,30061.655328798184,afrika,Afrika,1,70,older,female,session_elapsed
129,Länder,35734.943310657596,amerika,Vereinigte Staaten von Amerika,1,70,older,female,session_elapsed
129,Länder,36953.378684807256,suedamerika,Suedamerika,1,70,older,female,session_elapsed
129,Länder,41611.269841269845,indien,Indien,1,70,older,female,session_elapsed
129,Länder,43517.86848072562,pakistan,Pakistan,1,70,older,female,session_elapsed
129,Länder,45269.90929705215,afghanistan,Afghanistan,1,70,older,female,session_elapsed
129,Länder,56933.7641723356,turkei,Tuerkei,1,70,older,female,session_elapsed
129,Länder,61282.26757369615,italien,Italien,1,70,older,female,session_elapsed
129,Länder,66526.66666666667,griechenland,Griechenland,1,70,older,female,session_elapsed
129,Länder,80330.24943310657,zypern,Zypern,1,70,older,female,session_elapsed
129,Länder,103332.85714285714,pakistan,Pakistan,1,70,older,female,session_elapsed
129,Länder,138537.77777777778,spanien,Spanien,1,70,older,female,session_elapsed
129,Länder,152738.45804988663,mongolei,Mongolei,1,70,older,female,session_elapsed
129,Länder,160593.3560090703,china,China,1,70,older,female,session_elapsed
129,Länder,181975.66893424036,serbien,Serbien,1,70,older,female,session_elapsed
129,Länder,192176.32653061225,osterreich,Oesterreich,1,70,older,female,session_elapsed
129,Länder,198283.01587301583,kroatien,Kroatien,1,70,older,female,session_elapsed
129,Länder,220781.22448979592,tschechoslowakei,Tschechoslowakei,1,70,older,female,session_elapsed
129,Länder,224594.2403628118,slowakei,Slowakei,1,70,older,female,session_elapsed
129,Länder,231008.61678004535,polen,Polen,1,70,older,female,session_elapsed
129,Länder,234214.33106575964,russland,Russische Foederation,1,70,older,female,session_elapsed
129,Länder,281950.612244898,irland,Irland,1,70,older,female,session_elapsed
129,Länder,307007.2789115646,oman,Oman,1,70,older,female,session_elapsed
129,Länder,318677.25623582763,emirate,Vereinigte Arabische Emirate,1,70,older,female,session_elapsed
129,Länder,326608.86621315195,kuba,Kuba,1,70,older,female,session_elapsed
129,Länder,355028.4580498866,thailand,Thailand,1,70,older,female,session_elapsed
129,Länder,365599.0476190476,dominikanischerepublik,Dominikanische Republik,1,70,older,female,session_elapsed
129,Länder,399188.95691609976,lettland,Lettland,1,70,older,female,session_elapsed
129,Länder,451563.58276643994,uruguay,Uruguay,1,70,older,female,session_elapsed
129,Länder,492312.42630385485,schottland,Schottland,1,70,older,female,session_elapsed
129,Länder,507139.0249433107,mazedonien,Ehemalige Jugoslawische Republik Mazedonien,1,70,older,female,session_elapsed
129,Länder,521483.6734693878,slowenien,Slowenien,1,70,older,female,session_elapsed
129,Länder,547365.6916099774,simbabwe,Simbabwe,1,70,older,female,session_elapsed
129,Länder,559326.3265306123,sudafrika,Suedafrika,1,70,older,female,session_elapsed
129,Länder,566707.5056689342,tunesien,Tunesien,1,70,older,female,session_elapsed
129,Länder,568620.1814058956,marokko,Marokko,1,70,older,female,session_elapsed
129,Länder,576479.5011337869,algerien,Algerien,1,70,older,female,session_elapsed
130,Tiere,4226.439909297052,kuh,Kuh,1,81,older,male,session_elapsed
130,Tiere,5765.759637188209,schwein,Schwein,1,81,older,male,session_elapsed
130,Tiere,8791.746031746032,huehner,Huhn,1,81,older,male,session_elapsed
130,Tiere,10567.414965986394,tauben,Taube,1,81,older,male,session_elapsed
130,Tiere,12094.285714285714,gaense,Gans,1,81,older,male,session_elapsed
130,Tiere,13906.122448979591,enten,Ente,1,81,older,male,session_elapsed
130,Tiere,15813.809523809525,katze,Katze,1,81,older,male,session_elapsed
130,Tiere,17607.755102040817,hund,Hund,1,81,older,male,session_elapsed
130,Tiere,20335.26077097506,meerschweinchen,Meerschweinchen,1,81,older,male,session_elapsed
130,Tiere,23128.25396825397,igel,Igel,1,81,older,male,session_elapsed
130,Tiere,24900.907029478454,regenwurm,Regenwurm,1,81,older,male,session_elapsed
130,Tiere,28615.26077097506,loewe,Loewe,1,81,older,male,session_elapsed
130,Tiere,30389.614512471657,affen,Affe,1,81,older,male,session_elapsed
130,Tiere,34615.963718820865,tiger,Tiger,1,81,older,male,session_elapsed
130,Tiere,38182.65306122449,voegel,Vogel,1,81,older,male,session_elapsed
130,Tiere,42228.36734693877,esel,Esel,1,81,older,male,session_elapsed
130,Tiere,46802.60770975057,pferd,Pferd,1,81,older,male,session_elapsed
130,Tiere,56582.5850340136,kaninchen,Kaninchen,1,81,older,male,session_elapsed
130,Tiere,59344.26303854875,biber,Biber,1,81,older,male,session_elapsed
130,Tiere,68298.97959183675,eule,Eule,1,81,older,male,session_elapsed
130,Tiere,70491.33786848072,uhu,Uhu,1,81,older,male,session_elapsed
130,Tiere,81811.72335600907,fische,Fisch,1,81,older,male,session_elapsed
130,Tiere,84707.95918367346,habicht,Habicht,1,81,older,male,session_elapsed
130,Tiere,91167.93650793652,dromedar,Dromedar,1,81,older,male,session_elapsed
